VisitID	AnimalTag	Start	End	ModuleName	Cage	Corner	CornerCondition	PlaceError	AntennaNumber	AntennaDuration	PresenceNumber	PresenceDuration	VisitSolution
0	98102254571	2016-04-03 17:20:29.53	2016-04-03 17:20:38.57	Default	1	3	1	0	2	8.734375	1	8.359375	0
1	98102253062	2016-04-03 18:20:07.25	2016-04-03 18:20:16.07	Default	1	3	1	0	2	9.0625	1	8.1875	0
2	98102254571	2016-04-03 18:43:05.50	2016-04-03 18:43:12.04	Default	1	3	1	0	1	6.546875	1	4.875	0
3	98102254571	2016-04-03 19:19:10.89	2016-04-03 19:20:29.73	Module 1	1	3	1	0	1	78.90625	1	78.71875	0
4	98102254571	2016-04-03 19:23:37.59	2016-04-03 19:25:24.43	Module 1	1	3	1	0	1	106.859375	1	106.71875	0
5	98102253062	2016-04-03 19:27:04.64	2016-04-03 19:29:26.21	Module 1	1	3	1	0	1	141.84375	1	141.578125	0
6	98102253062	2016-04-03 19:31:52.25	2016-04-03 19:32:23.28	Module 1	1	3	1	0	1	31.34375	1	29.96875	0
7	98102254571	2016-04-03 19:34:09.64	2016-04-03 19:34:22.35	Module 1	1	3	1	0	1	12.875	1	10.546875	0
8	98102254571	2016-04-03 19:37:36.14	2016-04-03 19:38:22.73	Module 1	1	3	1	0	1	46.65625	1	45.828125	0
9	98102253062	2016-04-03 19:47:18.93	2016-04-03 19:48:17.67	Module 1	1	3	1	0	1	59.078125	1	57.65625	0
10	98102253062	2016-04-03 19:48:23.81	2016-04-03 19:48:30.81	Module 1	1	3	1	0	1	7.421875	1	5.84375	0
11	98102254571	2016-04-03 19:48:41.65	2016-04-03 19:49:19.45	Module 1	1	3	1	0	1	37.8125	1	36.890625	0
12	98102253062	2016-04-03 19:55:29.03	2016-04-03 19:55:36.68	Module 1	1	3	1	0	1	7.984375	1	6.21875	0
13	98102253062	2016-04-03 19:55:37.59	2016-04-03 19:55:43.45	Module 1	1	3	1	0	1	6.34375	1	4.625	0
14	98102254571	2016-04-03 19:57:06.14	2016-04-03 19:57:36.06	Module 1	1	3	1	0	1	30.125	1	29.125	0
15	98102254571	2016-04-03 19:57:40.64	2016-04-03 19:57:58.79	Module 1	1	3	1	0	2	18.0625	1	17.359375	0
16	98102253062	2016-04-03 19:59:56.43	2016-04-03 20:00:52.64	Module 1	1	3	1	0	1	56.671875	1	55.109375	0
17	98102253062	2016-04-03 20:01:04.65	2016-04-03 20:01:10.06	Module 1	1	3	1	0	1	6.109375	1	4	0
18	98102254571	2016-04-03 20:05:53.07	2016-04-03 20:06:27.79	Module 1	1	3	1	0	1	34.71875	1	34.484375	0
19	98102253062	2016-04-03 20:09:28.18	2016-04-03 20:09:32.96	Module 1	1	3	1	0	1	5.390625	2	3.46875	0
20	98102254571	2016-04-03 20:14:26.14	2016-04-03 20:14:42.76	Module 1	1	3	1	0	1	16.625	1	16.125	0
21	98102253062	2016-04-03 20:19:25.79	2016-04-03 20:20:14.75	Module 1	1	3	1	0	1	49.359375	1	47.703125	0
22	98102253062	2016-04-03 20:20:16.32	2016-04-03 20:20:29.93	Module 1	1	3	1	0	4	13.03125	1	12.9375	3
23	98102254571	2016-04-03 20:20:29.93	2016-04-03 20:21:05.73	Module 1	1	3	1	0	1	35.75	1	35.859375	0
24	98102254571	2016-04-03 20:21:12.07	2016-04-03 20:21:26.09	Module 1	1	3	1	0	1	14.046875	2	13.8125	0
25	98102254571	2016-04-03 20:27:48.07	2016-04-03 20:27:59.57	Module 1	1	3	1	0	1	11.5	1	9.796875	0
26	98102254571	2016-04-03 20:34:01.57	2016-04-03 20:34:41.43	Module 1	1	3	1	0	1	39.859375	1	39.203125	0
27	98102254571	2016-04-03 21:02:10.06	2016-04-03 21:02:19.39	Module 1	1	3	1	0	1	9.28125	1	8.328125	0
28	98102253062	2016-04-03 21:06:30.53	2016-04-03 21:06:40.37	Module 1	1	3	1	0	1	10.21875	1	7.171875	0
29	98102254571	2016-04-03 21:09:16.92	2016-04-03 21:09:38.39	Module 1	1	3	1	0	1	21.484375	1	20.921875	0
30	98102253062	2016-04-03 21:10:02.42	2016-04-03 21:10:47.34	Module 1	1	3	1	0	1	45.046875	1	43.671875	0
31	98102254571	2016-04-03 21:11:21.35	2016-04-03 21:11:36.51	Module 1	1	3	1	0	1	15.15625	1	14.3125	0
32	98102254571	2016-04-03 21:11:39.84	2016-04-03 21:11:41.14	Module 1	1	3	1	0	1	1.296875	1	0.8125	0
33	98102254571	2016-04-03 21:11:41.37	2016-04-03 21:12:01.03	Module 1	1	3	1	0	2	18.875	1	17.609375	0
34	98102253062	2016-04-03 21:16:48.76	2016-04-03 21:17:17.71	Module 1	1	3	1	0	1	29.171875	1	27.5625	0
35	98102253062	2016-04-03 21:17:20.51	2016-04-03 21:17:27.71	Module 1	1	3	1	0	1	7.65625	1	5.359375	0
36	98102254571	2016-04-03 21:19:24.59	2016-04-03 21:19:53.04	Module 1	1	3	1	0	1	28.453125	1	28.25	0
37	98102253062	2016-04-03 21:21:38.04	2016-04-03 21:21:44.03	Module 1	1	3	1	0	1	6.328125	1	4.859375	0
38	98102254571	2016-04-03 21:50:35.93	2016-04-03 21:50:48.06	Module 1	1	3	1	0	2	11.90625	1	11.234375	0
39	98102253062	2016-04-03 21:51:45.42	2016-04-03 21:52:34.78	Module 1	1	3	1	0	1	49.546875	1	48.28125	0
40	98102253062	2016-04-03 22:21:51.85	2016-04-03 22:21:58.28	Module 1	1	3	1	0	1	6.75	1	4.609375	0
41	98102254571	2016-04-03 22:23:05.75	2016-04-03 22:23:23.18	Module 1	1	3	1	0	1	17.75	1	15.625	0
42	98102254571	2016-04-03 22:25:38.29	2016-04-03 22:26:54.62	Module 1	1	3	1	0	1	75.46875	1	76.328125	0
43	98102253062	2016-04-03 22:58:34.79	2016-04-03 22:58:44.39	Module 1	1	3	1	0	1	10.09375	1	8.53125	0
44	98102253062	2016-04-03 22:58:51.71	2016-04-03 22:59:22.59	Module 1	1	3	1	0	1	31.359375	1	29.765625	0
45	98102254571	2016-04-03 23:02:38.07	2016-04-03 23:02:46.53	Module 1	1	3	1	0	1	8.453125	1	7.59375	0
46	98102253062	2016-04-03 23:09:01.40	2016-04-03 23:09:39.15	Module 1	1	3	1	0	1	38.203125	1	37.1875	0
47	98102254571	2016-04-03 23:09:39.96	2016-04-03 23:10:33.18	Module 1	1	3	1	0	2	51.203125	1	51.984375	0
48	98102254571	2016-04-03 23:19:53.68	2016-04-03 23:19:59.01	Module 1	1	3	1	0	1	5.5625	1	4.421875	0
49	98102253062	2016-04-03 23:21:31.07	2016-04-03 23:21:52.90	Module 1	1	3	1	0	1	22.4375	1	20.640625	0
50	98102254571	2016-04-03 23:24:45.14	2016-04-03 23:25:28.45	Module 1	1	3	1	0	4	33.71875	1	42.40625	0
51	98102254571	2016-04-03 23:25:29.93	2016-04-03 23:26:32.37	Module 1	1	3	1	0	2	59.75	1	61.546875	0
52	98102254571	2016-04-03 23:27:06.39	2016-04-03 23:27:31.84	Module 1	1	3	1	0	1	25.703125	1	24.953125	0
53	98102254571	2016-04-03 23:27:37.50	2016-04-03 23:28:16.92	Module 1	1	3	1	0	3	36.890625	2	38.03125	0
54	98102253062	2016-04-03 23:28:47.32	2016-04-03 23:29:22.48	Module 1	1	3	1	0	1	36.34375	1	34.5625	0
55	98102253062	2016-04-03 23:29:28.18	2016-04-03 23:29:45.54	Module 1	1	3	1	0	1	18.34375	1	15.25	0
56	98102254571	2016-04-03 23:29:56.57	2016-04-03 23:30:06.46	Module 1	1	3	1	0	1	9.890625	1	9.4375	0
57	98102254571	2016-04-03 23:35:30.68	2016-04-03 23:35:44.29	Module 1	1	3	1	0	1	13.609375	1	12.65625	0
58	98102254571	2016-04-03 23:35:45.20	2016-04-03 23:36:13.23	Module 1	1	3	1	0	2	27.96875	1	26.9375	0
59	98102253062	2016-04-03 23:38:12.39	2016-04-03 23:38:23.45	Module 1	1	3	1	0	1	11.65625	2	8.984375	0
60	98102254571	2016-04-03 23:42:15.95	2016-04-03 23:42:23.31	Module 1	1	3	1	0	2	7.0625	2	6.359375	0
61	98102253062	2016-04-03 23:51:07.81	2016-04-03 23:51:15.39	Module 1	1	3	1	0	1	8.390625	1	5.75	0
62	98102253062	2016-04-03 23:51:17.14	2016-04-03 23:51:31.18	Module 1	1	3	1	0	1	14.28125	1	12.4375	0
63	98102254571	2016-04-04 00:01:30.82	2016-04-04 00:01:40.10	Default	1	3	1	0	1	9.28125	1	8.359375	0
64	98102253062	2016-04-04 00:03:29.70	2016-04-04 00:03:50.43	Default	1	3	1	0	2	18.421875	1	19.546875	0
65	98102253062	2016-04-04 00:03:54.35	2016-04-04 00:04:01.48	Default	1	3	1	0	1	7.46875	1	5.640625	0
66	98102254571	2016-04-04 00:07:38.76	2016-04-04 00:07:44.65	Default	1	3	1	0	1	5.890625	1	5.046875	0
67	98102254571	2016-04-04 00:13:10.09	2016-04-04 00:13:15.67	Default	1	3	1	0	1	5.625	1	3.78125	0
68	98102253062	2016-04-04 00:13:46.65	2016-04-04 00:13:51.37	Default	1	3	1	0	1	5.5	1	3.65625	0
69	98102254571	2016-04-04 00:22:24.48	2016-04-04 00:22:54.51	Default	1	3	1	0	4	25.4375	1	29.109375	0
70	98102254571	2016-04-04 00:22:57.82	2016-04-04 00:23:36.82	Default	1	3	1	0	3	38.5625	1	38.109375	0
71	98102254571	2016-04-04 00:58:32.75	2016-04-04 00:58:36.50	Default	1	3	1	0	1	3.75	1	2.890625	0
72	98102253062	2016-04-04 01:04:25.34	2016-04-04 01:04:31.82	Default	1	3	1	0	1	6.765625	1	5.296875	0
73	98102254571	2016-04-04 01:04:45.54	2016-04-04 01:05:01.26	Default	1	3	1	0	1	15.71875	1	11.5	0
74	98102253062	2016-04-04 01:08:37.59	2016-04-04 01:09:28.12	Default	1	3	1	0	3	46.109375	1	49.921875	0
75	98102253062	2016-04-04 01:09:55.75	2016-04-04 01:11:56.32	Default	1	3	1	0	4	118.953125	1	119.8125	0
76	98102254571	2016-04-04 01:12:38.70	2016-04-04 01:15:24.76	Default	1	3	1	0	6	156.15625	1	166.125	0
77	98102254571	2016-04-04 01:15:47.32	2016-04-04 01:16:53.79	Default	1	3	1	0	3	57.828125	1	66.578125	0
78	98102254571	2016-04-04 01:16:57.64	2016-04-04 01:19:51.10	Default	1	3	1	0	4	158.40625	1	173.609375	0
79	98102254571	2016-04-04 01:20:31.60	2016-04-04 01:21:25.09	Default	1	3	1	0	5	33.734375	1	53.578125	0
80	98102254571	2016-04-04 01:21:38.95	2016-04-04 01:24:35.26	Default	1	3	1	0	8	125.25	0	0	3
81	98102253062	2016-04-04 01:24:35.26	2016-04-04 01:24:41.48	Default	1	3	1	0	2	5.71875	0	0	3
82	98102254571	2016-04-04 01:24:41.48	2016-04-04 01:24:59.96	Default	1	3	1	0	1	18.484375	0	0	3
83	98102253062	2016-04-04 01:24:59.96	2016-04-04 01:25:03.95	Default	1	3	1	0	1	3.484375	0	0	3
84	98102254571	2016-04-04 01:25:03.95	2016-04-04 01:25:05.12	Default	1	3	1	0	1	1.171875	0	0	3
85	98102253062	2016-04-04 01:25:05.12	2016-04-04 01:25:05.71	Default	1	3	1	0	1	0.59375	0	0	3
86	98102254571	2016-04-04 01:25:05.71	2016-04-04 01:25:06.26	Default	1	3	1	0	1	0.546875	0	0	3
87	98102253062	2016-04-04 01:25:06.26	2016-04-04 01:25:07.15	Default	1	3	1	0	1	0.890625	0	0	3
