DateTime	Temperature	Illumination	Cage
2016-04-03 17:16:29	21.6	0	1
2016-04-03 17:17:28	22	3	1
2016-04-03 17:18:28	22	3	1
2016-04-03 17:19:28	22	3	1
2016-04-03 17:20:28	22	0	1
2016-04-03 17:21:28	21.6	3	1
2016-04-03 17:22:28	22	3	1
2016-04-03 17:23:28	22	3	1
2016-04-03 17:24:28	22	3	1
2016-04-03 17:25:28	22	3	1
2016-04-03 17:26:28	22	3	1
2016-04-03 17:27:28	22	3	1
2016-04-03 17:28:28	22	3	1
2016-04-03 17:29:28	21.6	3	1
2016-04-03 17:30:28	21.6	3	1
2016-04-03 17:31:28	21.6	3	1
2016-04-03 17:32:28	21.6	3	1
2016-04-03 17:33:28	21.6	3	1
2016-04-03 17:34:28	21.6	3	1
2016-04-03 17:35:28	22	3	1
2016-04-03 17:36:28	21.6	3	1
2016-04-03 17:37:28	21.6	3	1
2016-04-03 17:38:28	21.6	3	1
2016-04-03 17:39:28	21.6	3	1
2016-04-03 17:40:28	21.6	3	1
2016-04-03 17:41:28	21.6	3	1
2016-04-03 17:42:28	21.6	3	1
2016-04-03 17:43:28	21.6	3	1
2016-04-03 17:44:28	21.6	3	1
2016-04-03 17:45:28	21.6	3	1
2016-04-03 17:46:28	21.6	3	1
2016-04-03 17:47:28	21.6	3	1
2016-04-03 17:48:28	21.6	3	1
2016-04-03 17:49:28	21.6	3	1
2016-04-03 17:50:28	21.6	3	1
2016-04-03 17:51:28	21.6	3	1
2016-04-03 17:52:28	21.6	3	1
2016-04-03 17:53:28	21.6	3	1
2016-04-03 17:54:28	21.6	3	1
2016-04-03 17:55:28	21.6	3	1
2016-04-03 17:56:28	21.6	3	1
2016-04-03 17:57:28	21.6	3	1
2016-04-03 17:58:28	21.6	3	1
2016-04-03 17:59:28	21.6	3	1
2016-04-03 18:00:28	21.6	3	1
2016-04-03 18:01:28	21.6	3	1
2016-04-03 18:02:28	21.6	3	1
2016-04-03 18:03:28	21.6	3	1
2016-04-03 18:04:28	21.6	3	1
2016-04-03 18:05:28	21.6	3	1
2016-04-03 18:06:28	21.6	3	1
2016-04-03 18:07:28	21.6	3	1
2016-04-03 18:08:28	21.6	3	1
2016-04-03 18:09:28	21.6	3	1
2016-04-03 18:10:28	21.6	3	1
2016-04-03 18:11:28	21.6	3	1
2016-04-03 18:12:28	21.6	3	1
2016-04-03 18:13:28	21.6	3	1
2016-04-03 18:14:28	21.6	3	1
2016-04-03 18:15:28	21.6	3	1
2016-04-03 18:16:28	21.6	3	1
2016-04-03 18:17:28	21.6	3	1
2016-04-03 18:18:28	21.6	3	1
2016-04-03 18:19:28	21.6	3	1
2016-04-03 18:20:28	21.6	3	1
2016-04-03 18:21:28	21.6	3	1
2016-04-03 18:22:28	21.6	3	1
2016-04-03 18:23:28	21.6	3	1
2016-04-03 18:24:28	21.6	3	1
2016-04-03 18:25:28	21.6	3	1
2016-04-03 18:26:28	21.6	3	1
2016-04-03 18:27:28	21.6	3	1
