DateTime	Temperature	Illumination	Cage
2016-04-10 15:47:18	22.6	0	1
2016-04-10 15:48:17	22.6	3	1
2016-04-10 15:49:17	22	3	1
2016-04-10 15:50:17	22.6	3	1
2016-04-10 15:51:17	22	3	1
2016-04-10 15:52:17	22	3	1
2016-04-10 15:53:17	22	3	1
2016-04-10 15:54:17	22	3	1
2016-04-10 15:55:17	22	3	1
2016-04-10 15:56:17	22	3	1
2016-04-10 15:57:17	22	3	1
2016-04-10 15:58:17	22	3	1
2016-04-10 15:59:17	22	3	1
2016-04-10 16:00:17	22	3	1
2016-04-10 16:01:17	22	3	1
2016-04-10 16:02:17	22	3	1
2016-04-10 16:03:17	22	3	1
2016-04-10 16:04:17	22	3	1
2016-04-10 16:05:17	22	3	1
2016-04-10 16:06:17	22	3	1
2016-04-10 16:07:17	22	3	1
2016-04-10 16:08:17	22	3	1
2016-04-10 16:09:17	22	3	1
2016-04-10 16:10:17	22	3	1
2016-04-10 16:11:17	22	3	1
2016-04-10 16:12:17	22	3	1
2016-04-10 16:13:17	22	3	1
2016-04-10 16:14:17	22	3	1
2016-04-10 16:15:17	22	3	1
2016-04-10 16:16:17	22	3	1
2016-04-10 16:17:17	22	3	1
2016-04-10 16:18:17	22	3	1
2016-04-10 16:19:17	22	3	1
2016-04-10 16:20:17	22	3	1
2016-04-10 16:21:17	22	3	1
2016-04-10 16:22:17	22	3	1
2016-04-10 16:23:17	22	3	1
2016-04-10 16:24:17	22	3	1
2016-04-10 16:25:17	22	3	1
2016-04-10 16:26:17	22	3	1
2016-04-10 16:27:17	22	3	1
2016-04-10 16:28:17	22	3	1
2016-04-10 16:29:17	22	3	1
2016-04-10 16:30:17	22	3	1
2016-04-10 16:31:17	22	3	1
2016-04-10 16:32:17	22	3	1
2016-04-10 16:33:17	22	3	1
2016-04-10 16:34:17	22	3	1
2016-04-10 16:35:17	22	3	1
2016-04-10 16:36:17	22	3	1
2016-04-10 16:37:17	22	3	1
2016-04-10 16:38:17	22	3	1
2016-04-10 16:39:17	22	3	1
2016-04-10 16:40:17	22	3	1
2016-04-10 16:41:17	22	3	1
2016-04-10 16:42:17	22	3	1
2016-04-10 16:43:17	22	3	1
2016-04-10 16:44:17	22	3	1
2016-04-10 16:45:17	22	3	1
2016-04-10 16:46:17	22	3	1
2016-04-10 16:47:17	22	3	1
2016-04-10 16:48:17	22	3	1
2016-04-10 16:49:17	22	3	1
2016-04-10 16:50:17	22	3	1
2016-04-10 16:51:17	22	3	1
2016-04-10 16:52:17	22	3	1
2016-04-10 16:53:17	21.6	3	1
2016-04-10 16:54:17	22	3	1
2016-04-10 16:55:17	22	3	1
2016-04-10 16:56:17	22	3	1
2016-04-10 16:57:17	22	3	1
2016-04-10 16:58:17	22	3	1
2016-04-10 16:59:17	22	3	1
2016-04-10 17:00:17	22	3	1
2016-04-10 17:01:17	22	3	1
2016-04-10 17:02:17	22	3	1
2016-04-10 17:03:17	22	3	1
2016-04-10 17:04:17	22	3	1
2016-04-10 17:05:17	22	3	1
2016-04-10 17:06:17	22	3	1
2016-04-10 17:07:17	22	3	1
2016-04-10 17:08:17	22	3	1
2016-04-10 17:09:17	22	3	1
2016-04-10 17:10:17	22	3	1
2016-04-10 17:11:17	22	3	1
2016-04-10 17:12:17	22	3	1
2016-04-10 17:13:17	22	3	1
2016-04-10 17:14:17	22	3	1
2016-04-10 17:15:17	22	3	1
2016-04-10 17:16:17	22	3	1
2016-04-10 17:17:17	22	3	1
2016-04-10 17:18:17	22	0	1
2016-04-10 17:19:17	22	3	1
2016-04-10 17:20:17	22	3	1
2016-04-10 17:21:17	22	3	1
2016-04-10 17:22:17	22	3	1
2016-04-10 17:23:17	22	3	1
2016-04-10 17:24:17	22	3	1
2016-04-10 17:25:17	22	3	1
2016-04-10 17:26:17	22	3	1
2016-04-10 17:27:17	22	3	1
2016-04-10 17:28:17	22	3	1
2016-04-10 17:29:17	22	3	1
2016-04-10 17:30:17	22	3	1
2016-04-10 17:31:17	22	3	1
2016-04-10 17:32:17	22	3	1
2016-04-10 17:33:17	22	3	1
2016-04-10 17:34:17	22	3	1
2016-04-10 17:35:17	22	3	1
2016-04-10 17:36:17	22	3	1
2016-04-10 17:37:17	22	3	1
2016-04-10 17:38:17	22	3	1
2016-04-10 17:39:17	22	3	1
2016-04-10 17:40:17	22	3	1
2016-04-10 17:41:17	22	3	1
2016-04-10 17:42:17	22	3	1
2016-04-10 17:43:17	22	3	1
2016-04-10 17:44:17	22	3	1
2016-04-10 17:45:17	22	3	1
2016-04-10 17:46:17	22	3	1
2016-04-10 17:47:17	22	3	1
2016-04-10 17:48:17	22	3	1
2016-04-10 17:49:17	22	3	1
2016-04-10 17:50:17	22	3	1
2016-04-10 17:51:17	22	3	1
2016-04-10 17:52:17	22	3	1
2016-04-10 17:53:17	22	3	1
2016-04-10 17:54:17	22	3	1
2016-04-10 17:55:17	22	3	1
2016-04-10 17:56:17	22	3	1
2016-04-10 17:57:17	22	3	1
2016-04-10 17:58:17	22	3	1
2016-04-10 17:59:17	22	3	1
