SequenceSessionId	Tag	VisitId	Start	End	Address	Output	PackageName
0	98102254571	32	2016-04-05 19:07:14.84	2016-04-05 19:07:16.48	1	3	Right Time
1	98102254571	32	2016-04-05 19:07:33.75	2016-04-05 19:07:34.95	1	3	Wrong Hour
2	98102254571	32	2016-04-05 19:07:35.07	2016-04-05 19:07:36.07	1	3	Wrong Hour
3	98102254571	33	2016-04-05 19:16:25.51	2016-04-05 19:16:26.73	1	3	Right Time
4	98102254571	33	2016-04-05 19:16:46.09	2016-04-05 19:16:47.09	1	3	Wrong Hour
5	98102254571	34	2016-04-05 19:38:09.34	2016-04-05 19:38:10.34	1	3	Right Time
6	98102253062	35	2016-04-05 19:41:39.31	2016-04-05 19:41:40.31	1	3	Right Time
7	98102253062	36	2016-04-05 19:41:53.25	2016-04-05 19:41:54.26	1	3	Right Time
8	98102253062	36	2016-04-05 19:41:57.51	2016-04-05 19:41:57.60	1	3	Wrong Hour
9	98102253062	36	2016-04-05 19:41:57.60	2016-04-05 19:41:58.60	1	3	Wrong Hour
10	98102253062	37	2016-04-05 19:42:07.15	2016-04-05 19:42:08.75	1	3	Right Time
11	98102253062	37	2016-04-05 19:42:20.18	2016-04-05 19:42:21.23	1	3	Wrong Hour
12	98102253062	38	2016-04-05 19:42:32.32	2016-04-05 19:42:33.34	1	3	Right Time
13	98102253062	38	2016-04-05 19:42:48.29	2016-04-05 19:42:49.31	1	3	Wrong Hour
14	98102253062	38	2016-04-05 19:42:53.67	2016-04-05 19:42:54.67	1	3	Wrong Hour
15	98102253062	39	2016-04-05 19:43:00.01	2016-04-05 19:43:01.04	1	3	Right Time
16	98102253062	40	2016-04-05 19:43:19.82	2016-04-05 19:43:20.82	1	3	Right Time
17	98102253062	40	2016-04-05 19:43:37.37	2016-04-05 19:43:38.39	1	3	Wrong Hour
18	98102253062	41	2016-04-05 19:43:42.76	2016-04-05 19:43:43.78	1	3	Right Time
19	98102253062	41	2016-04-05 19:43:55.84	2016-04-05 19:43:56.85	1	3	Wrong Hour
20	98102254571	42	2016-04-05 19:45:53.40	2016-04-05 19:45:54.43	1	3	Right Time
21	98102253062	43	2016-04-05 19:53:59.98	2016-04-05 19:54:00.98	1	3	Right Time
22	98102253062	43	2016-04-05 19:54:11.45	2016-04-05 19:54:12.45	1	3	Wrong Hour
23	98102253062	43	2016-04-05 19:54:18.40	2016-04-05 19:54:19.40	1	3	Wrong Hour
24	98102253062	44	2016-04-05 19:54:22.93	2016-04-05 19:54:23.93	1	3	Right Time
25	98102253062	44	2016-04-05 19:54:36.56	2016-04-05 19:54:37.57	1	3	Wrong Hour
26	98102253062	45	2016-04-05 19:59:25.31	2016-04-05 19:59:26.31	1	3	Right Time
