Time	MessageType	Destination	Source	SendCounter	ReceiveCounter	Data...
2016-03-27 11:32:56.34	0	SetAir	1	1	0
2016-03-27 11:32:56.34	0	SetAir	1	2	0
2016-03-27 11:32:56.35	0	SetAir	1	3	0
2016-03-27 11:32:56.35	0	SetAir	1	4	0
2016-03-27 11:32:56.35	0	SetDoor	1	1	1	0
2016-03-27 11:32:56.35	0	SetLed	1	1	None	None	None
2016-03-27 11:32:56.35	0	SetDoor	1	5	1	0
2016-03-27 11:32:56.35	0	SetLed	1	2	None	None	None
2016-03-27 11:32:56.35	0	SetDoor	1	2	1	0
2016-03-27 11:32:56.35	0	SetLed	1	3	None	None	None
2016-03-27 11:32:56.35	0	SetDoor	1	6	1	0
2016-03-27 11:32:56.35	0	SetLed	1	4	None	None	None
2016-03-27 11:32:56.35	0	SetDoor	1	3	1	0
2016-03-27 11:32:56.35	0	SetLed	1	5	None	None	None
2016-03-27 11:32:56.35	0	SetDoor	1	7	1	0
2016-03-27 11:32:56.35	0	SetLed	1	6	None	None	None
2016-03-27 11:32:56.35	0	SetDoor	1	4	1	0
2016-03-27 11:32:56.37	0	SetLed	1	7	None	None	None
2016-03-27 11:32:56.37	0	SetDoor	1	8	1	0
2016-03-27 11:32:56.37	0	SetLed	1	8	None	None	None
2016-03-27 11:32:56.37	0	SetTime	1	0
2016-03-27 11:32:56.37	0	SetAutosend	1	255
2016-03-27 11:32:56.37	0	GetRFIDType	1	1	DataMars
2016-03-27 11:32:56.37	0	GetRFIDType	1	2	DataMars
2016-03-27 11:32:56.37	0	GetRFIDType	1	3	DataMars
2016-03-27 11:32:56.37	0	GetRFIDType	1	4	DataMars
2016-03-27 11:32:56.37	0	GetState	1
2016-03-27 11:33:56.37	0	GetState	1
2016-03-27 11:34:56.37	0	GetState	1
2016-03-27 11:35:56.37	0	GetState	1
2016-03-27 11:36:56.37	0	GetState	1
2016-03-27 11:37:56.37	0	GetState	1
2016-03-27 11:38:56.37	0	GetState	1
2016-03-27 11:39:56.37	0	GetState	1
2016-03-27 11:40:56.37	0	GetState	1
2016-03-27 11:41:56.37	0	GetState	1
2016-03-27 11:42:56.37	0	GetState	1
2016-03-27 11:43:56.37	0	GetState	1
2016-03-27 11:44:56.37	0	GetState	1
2016-03-27 11:45:56.37	0	GetState	1
2016-03-27 11:46:56.37	0	GetState	1
2016-03-27 11:47:56.37	0	GetState	1
2016-03-27 11:48:56.37	0	GetState	1
2016-03-27 11:49:56.37	0	GetState	1
2016-03-27 11:50:56.37	0	GetState	1
2016-03-27 11:51:56.37	0	GetState	1
2016-03-27 11:52:56.37	0	GetState	1
2016-03-27 11:53:56.37	0	GetState	1
2016-03-27 11:54:56.37	0	GetState	1
2016-03-27 11:55:56.37	0	GetState	1
2016-03-27 11:56:56.37	0	GetState	1
2016-03-27 11:57:56.37	0	GetState	1
2016-03-27 11:58:56.37	0	GetState	1
2016-03-27 11:59:56.37	0	GetState	1
2016-03-27 12:00:56.37	0	GetState	1
2016-03-27 12:01:56.37	0	GetState	1
2016-03-27 12:02:56.37	0	GetState	1
2016-03-27 12:03:56.37	0	GetState	1
2016-03-27 12:04:56.39	0	GetState	1
2016-03-27 12:05:56.39	0	GetState	1
2016-03-27 12:06:56.39	0	GetState	1
2016-03-27 12:07:56.39	0	GetState	1
2016-03-27 12:08:56.39	0	GetState	1
2016-03-27 12:09:56.39	0	GetState	1
2016-03-27 12:10:56.39	0	GetState	1
2016-03-27 12:11:56.39	0	GetState	1
2016-03-27 12:12:56.39	0	GetState	1
2016-03-27 12:13:56.39	0	GetState	1
2016-03-27 12:14:56.39	0	GetState	1
2016-03-27 12:15:56.39	0	GetState	1
2016-03-27 12:16:56.39	0	GetState	1
2016-03-27 12:17:56.39	0	GetState	1
2016-03-27 12:18:56.39	0	GetState	1
2016-03-27 12:19:56.40	0	GetState	1
2016-03-27 12:20:56.40	0	GetState	1
2016-03-27 12:21:56.40	0	GetState	1
2016-03-27 12:22:56.40	0	GetState	1
2016-03-27 12:23:56.40	0	GetState	1
2016-03-27 12:24:56.40	0	GetState	1
2016-03-27 12:25:56.40	0	GetState	1
2016-03-27 12:26:56.40	0	GetState	1
2016-03-27 12:27:56.40	0	GetState	1
2016-03-27 12:28:56.40	0	GetState	1
2016-03-27 12:29:56.40	0	GetState	1
2016-03-27 12:30:56.40	0	GetState	1
2016-03-27 12:31:56.40	0	GetState	1
2016-03-27 12:32:56.40	0	GetState	1
2016-03-27 12:33:56.40	0	GetState	1
2016-03-27 12:34:56.42	0	GetState	1
2016-03-27 12:35:56.42	0	GetState	1
2016-03-27 12:36:56.42	0	GetState	1
2016-03-27 12:37:56.42	0	GetState	1
2016-03-27 12:38:56.42	0	GetState	1
2016-03-27 12:39:56.42	0	GetState	1
2016-03-27 12:40:56.42	0	GetState	1
2016-03-27 12:41:56.42	0	GetState	1
2016-03-27 12:42:56.42	0	GetState	1
2016-03-27 12:43:56.42	0	GetState	1
2016-03-27 12:44:56.42	0	GetState	1
2016-03-27 12:45:56.42	0	GetState	1
2016-03-27 12:46:56.42	0	GetState	1
2016-03-27 12:47:56.42	0	GetState	1
2016-03-27 12:48:56.42	0	GetState	1
2016-03-27 12:49:56.42	0	GetState	1
2016-03-27 12:50:56.42	0	GetState	1
2016-03-27 12:51:56.43	0	GetState	1
2016-03-27 12:52:56.43	0	GetState	1
2016-03-27 12:53:56.43	0	GetState	1
2016-03-27 12:54:56.43	0	GetState	1
2016-03-27 12:55:56.43	0	GetState	1
2016-03-27 12:56:56.43	0	GetState	1
2016-03-27 12:57:56.43	0	GetState	1
2016-03-27 12:58:56.43	0	GetState	1
2016-03-27 12:59:56.43	0	GetState	1
2016-03-27 13:00:56.43	0	GetState	1
2016-03-27 13:01:56.43	0	GetState	1
2016-03-27 13:02:56.43	0	GetState	1
2016-03-27 13:03:56.43	0	GetState	1
2016-03-27 13:04:56.43	0	GetState	1
2016-03-27 13:05:56.43	0	GetState	1
2016-03-27 13:06:56.43	0	GetState	1
2016-03-27 13:07:56.45	0	GetState	1
2016-03-27 13:08:56.45	0	GetState	1
2016-03-27 13:09:56.45	0	GetState	1
2016-03-27 13:10:56.45	0	GetState	1
2016-03-27 13:11:56.45	0	GetState	1
2016-03-27 13:12:56.45	0	GetState	1
2016-03-27 13:13:56.45	0	GetState	1
2016-03-27 13:14:56.45	0	GetState	1
2016-03-27 13:15:56.45	0	GetState	1
2016-03-27 13:16:56.45	0	GetState	1
2016-03-27 13:17:56.45	0	GetState	1
2016-03-27 13:18:56.45	0	GetState	1
2016-03-27 13:19:56.45	0	GetState	1
2016-03-27 13:20:56.45	0	GetState	1
2016-03-27 13:21:56.45	0	GetState	1
2016-03-27 13:22:56.46	0	GetState	1
2016-03-27 13:23:56.46	0	GetState	1
2016-03-27 13:24:56.46	0	GetState	1
2016-03-27 13:25:56.46	0	GetState	1
2016-03-27 13:26:56.46	0	GetState	1
2016-03-27 13:27:56.46	0	GetState	1
2016-03-27 13:28:56.46	0	GetState	1
2016-03-27 13:29:56.46	0	GetState	1
2016-03-27 13:30:56.46	0	GetState	1
2016-03-27 13:31:56.46	0	GetState	1
2016-03-27 13:32:56.46	0	GetState	1
2016-03-27 13:33:56.46	0	GetState	1
2016-03-27 13:34:56.46	0	GetState	1
2016-03-27 13:35:56.46	0	GetState	1
2016-03-27 13:36:56.46	0	GetState	1
2016-03-27 13:37:56.46	0	GetState	1
2016-03-27 13:38:56.48	0	GetState	1
2016-03-27 13:39:56.48	0	GetState	1
2016-03-27 13:40:56.48	0	GetState	1
2016-03-27 13:41:56.48	0	GetState	1
2016-03-27 13:42:56.48	0	GetState	1
2016-03-27 13:43:56.48	0	GetState	1
2016-03-27 13:44:56.48	0	GetState	1
2016-03-27 13:45:56.48	0	GetState	1
2016-03-27 13:46:56.48	0	GetState	1
2016-03-27 13:47:56.48	0	GetState	1
2016-03-27 13:48:56.48	0	GetState	1
2016-03-27 13:49:56.48	0	GetState	1
2016-03-27 13:50:56.48	0	GetState	1
2016-03-27 13:51:56.48	0	GetState	1
2016-03-27 13:52:56.48	0	GetState	1
2016-03-27 13:53:56.48	0	GetState	1
2016-03-27 13:54:56.48	0	GetState	1
2016-03-27 13:55:56.48	0	GetState	1
2016-03-27 13:56:56.48	0	GetState	1
