DateTime	HardwareType	Cage	Corner	Side	State
2016-03-23 13:57:10.59	0	1	2		0
2016-03-23 13:57:10.59	0	1	3		0
2016-03-23 13:57:10.59	0	1	4		0
2016-03-23 13:57:10.59	1	1	1	1	1
2016-03-23 13:57:10.60	2	1	1	1	0
2016-03-23 13:57:10.60	1	1	1	2	1
2016-03-23 13:57:10.60	2	1	1	2	0
2016-03-23 13:57:10.60	1	1	2	3	1
2016-03-23 13:57:10.60	2	1	2	3	0
2016-03-23 13:57:10.60	1	1	2	4	1
2016-03-23 13:57:10.62	2	1	2	4	0
2016-03-23 13:57:10.62	1	1	3	5	0
2016-03-23 13:57:10.62	2	1	3	5	0
2016-03-23 13:57:10.62	1	1	3	6	0
2016-03-23 13:57:10.62	2	1	3	6	0
2016-03-23 13:57:10.62	1	1	4	7	1
2016-03-23 13:57:10.62	2	1	4	7	0
2016-03-23 13:57:10.62	1	1	4	8	1
2016-03-23 13:57:10.62	2	1	4	8	0
2016-03-23 13:57:10.62	0	1	1		0
2016-03-23 13:57:10.62	0	1	2		0
2016-03-23 13:57:10.64	0	1	3		0
2016-03-23 13:57:10.65	0	1	4		0
2016-03-23 13:57:10.68	1	1	1	1	1
2016-03-23 13:57:10.70	2	1	1	1	0
2016-03-23 13:57:10.73	1	1	1	2	1
2016-03-23 13:57:10.76	2	1	1	2	0
2016-03-23 13:57:10.78	1	1	2	3	1
2016-03-23 13:57:10.79	2	1	2	3	0
2016-03-23 13:57:10.82	1	1	2	4	1
2016-03-23 13:57:10.85	2	1	2	4	0
2016-03-23 13:57:10.87	1	1	3	5	0
2016-03-23 13:57:10.90	2	1	3	5	0
2016-03-23 13:57:10.92	1	1	3	6	0
2016-03-23 13:57:10.93	2	1	3	6	0
2016-03-23 13:57:10.96	1	1	4	7	1
2016-03-23 13:57:10.98	2	1	4	7	0
2016-03-23 13:57:11.01	1	1	4	8	1
2016-03-23 13:57:11.03	2	1	4	8	0
2016-03-23 13:57:12.40	1	1	3	5	1
2016-03-27 09:25:14.73	0	1	1		0
