VisitID	Start	End	Side	SideCondition	SideError	TimeError	ConditionError	LickNumber	LickContactTime	LickDuration	AirState	DoorState	LED1State	LED2State	LED3State
1	2016-03-23 13:57:32.54	2016-03-23 13:57:32.60	5	0	0	0	0	0	0	0	0	0	0	0	0
1	2016-03-23 13:57:32.65	2016-03-23 13:57:32.68	5	0	0	0	0	0	0	0	0	0	0	0	0
1	2016-03-23 13:57:32.78	2016-03-23 13:57:33.89	5	0	0	0	0	0	0	0	0	0	0	0	0
3	2016-03-23 13:58:23.42	2016-03-23 13:58:24.26	6	0	0	0	0	0	0	0	0	0	0	0	0
3	2016-03-23 13:58:29.20	2016-03-23 13:58:29.67	5	0	0	0	0	0	0	0	0	0	0	0	0
4	2016-03-23 13:58:37.62	2016-03-23 13:58:38.01	5	0	0	0	0	0	0	0	0	0	0	0	0
4	2016-03-23 13:58:38.92	2016-03-23 13:58:39.35	6	0	0	0	0	0	0	0	0	0	0	0	0
4	2016-03-23 13:58:45.06	2016-03-23 13:58:45.45	5	0	0	0	0	0	0	0	0	0	0	0	0
7	2016-03-23 14:00:35.40	2016-03-23 14:00:35.96	6	0	0	0	0	0	0	0	0	0	0	0	0
8	2016-03-23 14:00:41.95	2016-03-23 14:00:42.31	5	0	0	0	0	0	0	0	0	0	0	0	0
9	2016-03-23 14:02:01.42	2016-03-23 14:02:01.45	6	0	0	0	0	0	0	0	0	0	0	0	0
9	2016-03-23 14:02:01.56	2016-03-23 14:02:01.98	6	0	0	0	0	0	0	0	0	0	0	0	0
9	2016-03-23 14:02:02.07	2016-03-23 14:02:02.56	6	0	0	0	0	0	0	0	0	0	0	0	0
10	2016-03-23 14:02:15.89	2016-03-23 14:02:16.71	5	0	0	0	0	0	0	0	0	0	0	0	0
10	2016-03-23 14:02:17.93	2016-03-23 14:02:18.96	5	0	0	0	0	0	0	0	0	0	0	0	0
10	2016-03-23 14:02:20.00	2016-03-23 14:02:20.92	5	0	0	0	0	0	0	0	0	0	0	0	0
15	2016-03-23 14:05:07.03	2016-03-23 14:05:07.10	5	0	0	0	0	0	0	0	0	0	0	0	0
15	2016-03-23 14:05:07.12	2016-03-23 14:05:09.62	5	0	0	0	0	0	0	0	0	0	0	0	0
17	2016-03-23 14:06:51.56	2016-03-23 14:06:51.79	5	0	0	0	0	0	0	0	0	0	0	0	0
18	2016-03-23 14:07:36.90	2016-03-23 14:07:37.31	5	0	0	0	0	0	0	0	0	0	0	0	0
