VisitID	AnimalTag	Start	End	ModuleName	Cage	Corner	CornerCondition	PlaceError	AntennaNumber	AntennaDuration	PresenceNumber	PresenceDuration	VisitSolution
0	98102108119	2016-03-23 13:57:19.46	2016-03-23 13:57:25.39	Default	1	3	0	0	2	5.78125	2	3.5	0
1	98102254571	2016-03-23 13:57:28.14	2016-03-23 13:57:36.59	Default	1	3	0	0	1	8.453125	1	7.671875	0
2	98102253062	2016-03-23 13:57:59.68	2016-03-23 13:58:11.20	Default	1	3	0	0	1	11.84375	1	9.9375	0
3	98102108119	2016-03-23 13:58:22.34	2016-03-23 13:58:32.78	Default	1	3	0	0	1	10.53125	1	8.515625	0
4	98102254571	2016-03-23 13:58:35.73	2016-03-23 13:58:47.64	Default	1	3	0	0	1	12.09375	1	10.984375	0
5	98102108119	2016-03-23 13:58:57.25	2016-03-23 13:59:01.95	Default	1	3	0	0	1	4.90625	3	2.46875	0
6	98102254571	2016-03-23 13:59:12.81	2016-03-23 13:59:21.65	Default	1	3	0	0	1	9.1875	2	7.75	0
7	98102254571	2016-03-23 14:00:33.68	2016-03-23 14:00:39.50	Default	1	3	0	0	1	5.8125	1	4.859375	0
8	98102254571	2016-03-23 14:00:39.78	2016-03-23 14:00:51.60	Default	1	3	0	0	1	11.84375	2	10.859375	0
9	98102108119	2016-03-23 14:01:58.89	2016-03-23 14:02:04.43	Default	1	3	0	0	1	5.765625	2	4.34375	0
10	98102253062	2016-03-23 14:02:06.90	2016-03-23 14:02:28.48	Default	1	3	0	0	1	21.84375	2	17.390625	0
11	98102254571	2016-03-23 14:03:15.67	2016-03-23 14:03:20.64	Default	1	3	0	0	1	5.125	1	4.03125	0
12	98102253062	2016-03-23 14:03:35.50	2016-03-23 14:03:50.87	Default	1	3	0	0	1	15.5625	1	12.234375	0
13	98102254571	2016-03-23 14:04:21.64	2016-03-23 14:04:22.98	Default	1	3	0	0	1	1.859375	1	0.40625	0
14	98102253062	2016-03-23 14:04:51.00	2016-03-23 14:04:52.98	Default	1	3	0	0	1	2.296875	1	0.5	0
15	98102254571	2016-03-23 14:05:05.23	2016-03-23 14:05:10.93	Default	1	3	0	0	1	6.015625	1	4.671875	0
16	98102253062	2016-03-23 14:06:07.85	2016-03-23 14:06:11.07	Default	1	3	0	0	1	3.453125	1	1.5	0
17	98102253062	2016-03-23 14:06:50.29	2016-03-23 14:06:55.48	Default	1	3	0	0	1	5.4375	1	3.046875	0
18	98102253062	2016-03-23 14:07:35.71	2016-03-23 14:07:39.34	Default	1	3	0	0	1	3.890625	1	1.828125	0
19	98102108119	2016-03-23 14:07:47.46	2016-03-23 14:07:55.53	Default	1	3	0	0	1	8.0625	1	7.09375	0
20	98102254571	2016-03-23 14:09:01.31	2016-03-23 14:09:10.67	Default	1	3	0	0	1	9.359375	2	7.703125	0
21	98102108119	2016-03-23 14:10:16.57	2016-03-23 14:10:23.51	Default	1	3	0	0	1	7.078125	2	5.90625	0
22	98102108119	2016-03-23 14:10:24.48	2016-03-23 14:10:28.51	Default	1	3	0	0	1	4.25	1	2.34375	0
23	98102253062	2016-03-23 14:10:47.14	2016-03-23 14:10:53.78	Default	1	3	0	0	1	6.8125	1	5.484375	0
24	98102253062	2016-03-23 14:11:51.59	2016-03-23 14:12:04.42	Default	1	3	0	0	1	13.375	1	10.734375	0
25	98102254571	2016-03-23 14:12:26.17	2016-03-23 14:12:26.20	Default	1	3	0	0	0	0	0	0	3
26	98102108119	2016-03-23 14:12:26.20	2016-03-23 14:12:33.87	Default	1	3	0	0	1	7.671875	1	6.921875	0
27	98102108119	2016-03-23 14:13:30.51	2016-03-23 14:13:42.78	Default	1	3	0	0	1	12.28125	1	11.28125	0
28	98102108119	2016-03-23 14:13:44.65	2016-03-23 14:13:50.17	Default	1	3	0	0	1	5.515625	1	4.625	0
29	98102254571	2016-03-23 14:14:50.50	2016-03-23 14:14:57.87	Default	1	3	0	0	1	7.484375	1	6.484375	0
30	98102253062	2016-03-23 14:15:27.14	2016-03-23 14:15:38.21	Default	1	3	0	0	1	11.75	1	8.25	0
31	98102253062	2016-03-23 14:16:54.04	2016-03-23 14:17:07.40	Default	1	3	0	0	1	13.734375	3	11.15625	0
32	98102254571	2016-03-23 14:17:33.28	2016-03-23 14:17:38.54	Default	1	3	0	0	1	5.265625	1	3.640625	0
33	98102108119	2016-03-23 14:17:39.71	2016-03-23 14:17:43.28	Default	1	3	0	0	1	3.671875	1	2.71875	0
34	98102108119	2016-03-23 14:17:45.87	2016-03-23 14:17:58.04	Default	1	3	0	0	1	12.171875	1	10.03125	0
35	98102108119	2016-03-23 14:18:57.53	2016-03-23 14:19:09.71	Default	1	3	0	0	1	12.203125	1	10.75	0
36	98102254571	2016-03-23 14:20:33.76	2016-03-23 14:20:42.76	Default	1	3	0	0	1	9.015625	1	8	0
37	98102108119	2016-03-23 14:20:42.85	2016-03-23 14:20:52.31	Default	1	3	0	0	1	9.484375	1	7.71875	0
38	98102254571	2016-03-23 14:21:03.84	2016-03-23 14:21:10.67	Default	1	3	0	0	1	6.828125	2	5.828125	0
39	98102253062	2016-03-23 14:22:22.82	2016-03-23 14:22:32.31	Default	1	3	0	0	1	9.6875	1	6.90625	0
40	98102253062	2016-03-23 14:22:32.75	2016-03-23 14:22:39.64	Default	1	3	0	0	1	7.1875	1	4.9375	0
41	98102254571	2016-03-23 14:23:02.31	2016-03-23 14:23:12.95	Default	1	3	0	0	1	10.734375	1	9.640625	0
42	98102254571	2016-03-23 14:23:13.32	2016-03-23 14:23:18.32	Default	1	3	0	0	1	5	1	3.40625	0
43	98102108119	2016-03-23 14:23:46.51	2016-03-23 14:23:53.20	Default	1	3	0	0	1	7.015625	1	5.359375	0
44	98102108119	2016-03-23 14:25:08.60	2016-03-23 14:25:30.73	Default	1	3	0	0	1	22.234375	1	21.03125	0
45	98102108119	2016-03-23 14:25:33.10	2016-03-23 14:25:34.89	Default	1	3	0	0	1	1.796875	1	0.203125	0
46	98102253062	2016-03-23 14:25:52.73	2016-03-23 14:26:09.67	Default	1	3	0	0	1	17.171875	1	13.65625	0
47	98102253062	2016-03-23 14:26:16.81	2016-03-23 14:26:24.53	Default	1	3	0	0	1	7.90625	1	5.328125	0
48	98102108119	2016-03-23 14:26:33.29	2016-03-23 14:26:44.64	Default	1	3	0	0	1	11.546875	1	10.46875	0
49	98102108119	2016-03-23 14:26:46.04	2016-03-23 14:26:54.65	Default	1	3	0	0	1	8.609375	1	7.21875	0
50	98102253062	2016-03-23 14:28:15.82	2016-03-23 14:28:47.79	Default	1	3	0	0	1	32.28125	3	26.40625	0
51	98102253062	2016-03-23 14:28:54.46	2016-03-23 14:29:46.65	Default	1	3	0	0	1	55.890625	1	50.28125	0
52	98102108119	2016-03-23 14:29:47.46	2016-03-23 14:30:01.04	Default	1	3	0	0	1	13.578125	1	12.15625	0
53	98102108119	2016-03-23 14:30:01.20	2016-03-23 14:30:07.75	Default	1	3	0	0	1	6.546875	1	6.15625	0
54	98102253062	2016-03-23 14:32:27.89	2016-03-23 14:32:43.46	Default	1	3	0	0	1	15.796875	1	14.125	0
55	98102253062	2016-03-23 14:32:49.53	2016-03-23 14:34:46.53	Default	1	3	0	0	4	116.515625	1	116.25	0
56	98102254571	2016-03-23 14:35:00.29	2016-03-23 14:35:24.98	Default	1	3	0	0	1	24.8125	1	23.765625	0
57	98102254571	2016-03-23 14:35:25.53	2016-03-23 14:35:36.01	Default	1	3	0	0	1	10.484375	1	7.265625	0
58	98102253062	2016-03-23 14:35:37.89	2016-03-23 14:36:31.31	Default	1	3	0	0	5	52.546875	2	51.3125	0
59	98102108119	2016-03-23 14:37:35.23	2016-03-23 14:37:45.82	Default	1	3	0	0	1	10.828125	1	9.75	0
60	98102108119	2016-03-23 14:38:30.78	2016-03-23 14:38:39.12	Default	1	3	0	0	2	8.484375	2	6.390625	0
61	98102254571	2016-03-23 14:39:10.82	2016-03-23 14:39:17.40	Default	1	3	0	0	1	6.578125	1	5.703125	0
62	98102254571	2016-03-23 14:41:42.25	2016-03-23 14:41:58.59	Default	1	3	0	0	1	16.34375	1	15.796875	0
63	98102108119	2016-03-23 14:41:58.84	2016-03-23 14:42:07.73	Default	1	3	0	0	1	9.140625	1	7.34375	0
64	98102253062	2016-03-23 14:43:27.75	2016-03-23 14:43:51.78	Default	1	3	0	0	1	26.59375	1	0.890625	0
65	98102253062	2016-03-23 14:44:03.51	2016-03-23 14:44:53.15	Default	1	3	0	0	2	50.53125	1	48.75	0
66	98102108119	2016-03-23 14:45:10.00	2016-03-23 14:45:15.54	Default	1	3	0	0	1	5.8125	1	4.546875	0
67	98102108119	2016-03-23 14:45:16.23	2016-03-23 14:45:30.09	Default	1	3	0	0	1	13.859375	1	13.03125	0
68	98102254571	2016-03-23 14:48:57.89	2016-03-23 14:49:01.81	Default	1	3	0	0	1	3.921875	1	3.09375	0
69	98102108119	2016-03-23 14:49:01.84	2016-03-23 14:49:03.81	Default	1	3	0	0	1	2	1	0.65625	0
70	98102108119	2016-03-23 14:49:04.39	2016-03-23 14:49:08.26	Default	1	3	0	0	1	3.875	1	2.421875	0
71	98102253062	2016-03-23 14:49:16.64	2016-03-23 14:49:33.56	Default	1	3	0	0	1	17.09375	0	0	3
72	98102108119	2016-03-23 14:49:33.56	2016-03-23 14:49:36.35	Default	1	3	0	0	1	2.796875	0	0	3
73	98102253062	2016-03-23 14:49:36.35	2016-03-23 14:49:40.75	Default	1	3	0	0	1	4.390625	0	0	3
