DateTime	Temperature	Illumination	Cage
2016-03-27 11:32:56	21.2	6	1
2016-03-27 11:33:56	21.2	6	1
2016-03-27 11:34:56	21.2	6	1
2016-03-27 11:35:56	21.2	6	1
2016-03-27 11:36:56	21.2	6	1
2016-03-27 11:37:56	21.2	6	1
2016-03-27 11:38:56	21.2	6	1
2016-03-27 11:39:56	21.2	6	1
2016-03-27 11:40:56	21.2	6	1
2016-03-27 11:41:56	21.2	6	1
2016-03-27 11:42:56	21.2	6	1
2016-03-27 11:43:56	21.2	6	1
2016-03-27 11:44:56	21.2	6	1
2016-03-27 11:45:56	21.2	6	1
2016-03-27 11:46:56	21.2	6	1
2016-03-27 11:47:56	21.2	6	1
2016-03-27 11:48:56	21.2	6	1
2016-03-27 11:49:56	21.2	6	1
2016-03-27 11:50:56	21.2	6	1
2016-03-27 11:51:56	21.2	6	1
2016-03-27 11:52:56	21.2	6	1
2016-03-27 11:53:56	21.2	6	1
2016-03-27 11:54:56	21.2	6	1
2016-03-27 11:55:56	21.2	3	1
2016-03-27 11:56:56	21.2	6	1
2016-03-27 11:57:56	21.2	6	1
2016-03-27 11:58:56	21.2	6	1
2016-03-27 11:59:56	21.2	6	1
2016-03-27 12:00:56	21.2	6	1
2016-03-27 12:01:56	21.2	6	1
2016-03-27 12:02:56	21.2	3	1
2016-03-27 12:03:56	21.2	6	1
2016-03-27 12:04:56	21.2	6	1
2016-03-27 12:05:56	21.2	6	1
2016-03-27 12:06:56	21.6	6	1
2016-03-27 12:07:56	21.2	6	1
2016-03-27 12:08:56	21.6	6	1
2016-03-27 12:09:56	21.6	6	1
2016-03-27 12:10:56	21.2	6	1
2016-03-27 12:11:56	21.6	6	1
2016-03-27 12:12:56	21.2	6	1
2016-03-27 12:13:56	21.2	6	1
2016-03-27 12:14:56	21.2	3	1
2016-03-27 12:15:56	21.6	6	1
2016-03-27 12:16:56	21.6	6	1
2016-03-27 12:17:56	21.6	6	1
2016-03-27 12:18:56	21.2	6	1
2016-03-27 12:19:56	21.2	6	1
2016-03-27 12:20:56	21.2	6	1
2016-03-27 12:21:56	21.6	6	1
2016-03-27 12:22:56	21.2	6	1
2016-03-27 12:23:56	21.2	6	1
2016-03-27 12:24:56	21.2	6	1
2016-03-27 12:25:56	21.2	6	1
2016-03-27 12:26:56	21.2	6	1
2016-03-27 12:27:56	21.2	6	1
2016-03-27 12:28:56	21.6	6	1
2016-03-27 12:29:56	21.2	6	1
2016-03-27 12:30:56	21.2	6	1
2016-03-27 12:31:56	21.2	6	1
2016-03-27 12:32:56	21.2	6	1
2016-03-27 12:33:56	21.2	6	1
2016-03-27 12:34:56	21.2	6	1
2016-03-27 12:35:56	21.2	6	1
2016-03-27 12:36:56	21.2	6	1
2016-03-27 12:37:56	21.2	6	1
2016-03-27 12:38:56	21.2	6	1
2016-03-27 12:39:56	21.2	6	1
2016-03-27 12:40:56	21.2	6	1
2016-03-27 12:41:56	21.2	6	1
2016-03-27 12:42:56	21.2	6	1
2016-03-27 12:43:56	21.2	6	1
2016-03-27 12:44:56	21.2	6	1
2016-03-27 12:45:56	21.2	6	1
2016-03-27 12:46:56	21.2	6	1
2016-03-27 12:47:56	21.2	6	1
2016-03-27 12:48:56	21.2	6	1
2016-03-27 12:49:56	21.2	6	1
2016-03-27 12:50:56	21.2	6	1
2016-03-27 12:51:56	21.2	6	1
2016-03-27 12:52:56	21.2	6	1
2016-03-27 12:53:56	21.2	6	1
2016-03-27 12:54:56	21.2	6	1
2016-03-27 12:55:56	21.2	6	1
2016-03-27 12:56:56	21.2	6	1
2016-03-27 12:57:56	21.2	6	1
2016-03-27 12:58:56	21.2	6	1
2016-03-27 12:59:56	21.2	6	1
2016-03-27 13:00:56	21.2	6	1
2016-03-27 13:01:56	21.2	6	1
2016-03-27 13:02:56	21.2	6	1
2016-03-27 13:03:56	21.2	6	1
2016-03-27 13:04:56	21.2	6	1
2016-03-27 13:05:56	21.2	6	1
2016-03-27 13:06:56	21.2	6	1
2016-03-27 13:07:56	21.2	6	1
2016-03-27 13:08:56	21.2	6	1
2016-03-27 13:09:56	21.2	6	1
2016-03-27 13:10:56	21.2	6	1
2016-03-27 13:11:56	21.2	6	1
2016-03-27 13:12:56	21.2	6	1
2016-03-27 13:13:56	21.2	6	1
2016-03-27 13:14:56	21.2	6	1
2016-03-27 13:15:56	21.2	6	1
2016-03-27 13:16:56	21.2	6	1
2016-03-27 13:17:56	21.2	6	1
2016-03-27 13:18:56	21.2	6	1
2016-03-27 13:19:56	21.2	6	1
2016-03-27 13:20:56	21.2	6	1
2016-03-27 13:21:56	21.2	6	1
2016-03-27 13:22:56	21.2	6	1
2016-03-27 13:23:56	21.2	6	1
2016-03-27 13:24:56	21.2	6	1
2016-03-27 13:25:56	21.2	6	1
2016-03-27 13:26:56	21.2	6	1
2016-03-27 13:27:56	21.2	6	1
2016-03-27 13:28:56	21.2	6	1
2016-03-27 13:29:56	21.2	6	1
2016-03-27 13:30:56	21.2	6	1
2016-03-27 13:31:56	21.2	6	1
2016-03-27 13:32:56	21.2	6	1
2016-03-27 13:33:56	21.2	6	1
2016-03-27 13:34:56	21.2	6	1
2016-03-27 13:35:56	21.2	6	1
2016-03-27 13:36:56	21.2	6	1
2016-03-27 13:37:56	21.2	6	1
2016-03-27 13:38:56	21.2	6	1
2016-03-27 13:39:56	21.2	6	1
2016-03-27 13:40:56	21.2	6	1
2016-03-27 13:41:56	21.2	6	1
2016-03-27 13:42:56	21.2	6	1
2016-03-27 13:43:56	21.2	6	1
2016-03-27 13:44:56	21.2	6	1
2016-03-27 13:45:56	21.2	6	1
2016-03-27 13:46:56	21.2	6	1
2016-03-27 13:47:56	21.2	6	1
2016-03-27 13:48:56	21.2	6	1
2016-03-27 13:49:56	21.2	6	1
2016-03-27 13:50:56	21.2	6	1
2016-03-27 13:51:56	21.2	6	1
2016-03-27 13:52:56	21.2	6	1
2016-03-27 13:53:56	21.2	6	1
2016-03-27 13:54:56	21.2	6	1
2016-03-27 13:55:56	21.2	6	1
2016-03-27 13:56:56	21.2	6	1
2016-03-27 13:57:56	21.2	6	1
2016-03-27 13:58:56	21.2	6	1
2016-03-27 13:59:56	21.2	6	1
2016-03-27 14:00:56	21.2	6	1
2016-03-27 14:01:56	21.2	6	1
2016-03-27 14:02:56	21.2	6	1
2016-03-27 14:03:56	21.2	6	1
2016-03-27 14:04:56	21.2	6	1
2016-03-27 14:05:56	21.2	6	1
2016-03-27 14:06:56	21.2	6	1
2016-03-27 14:07:56	21.2	6	1
2016-03-27 14:08:56	21.2	6	1
2016-03-27 14:09:56	21.2	6	1
2016-03-27 14:10:56	21.2	6	1
2016-03-27 14:11:56	21.2	6	1
2016-03-27 14:12:56	21.2	6	1
2016-03-27 14:13:56	21.2	6	1
2016-03-27 14:14:56	21.2	6	1
2016-03-27 14:15:56	21.2	6	1
2016-03-27 14:16:56	21.2	6	1
2016-03-27 14:17:56	21.2	6	1
2016-03-27 14:18:56	21.2	6	1
2016-03-27 14:19:56	21.2	6	1
2016-03-27 14:20:56	21.2	6	1
2016-03-27 14:21:56	21.2	6	1
2016-03-27 14:22:56	21.2	6	1
2016-03-27 14:23:56	21.2	6	1
2016-03-27 14:24:56	21.2	6	1
2016-03-27 14:25:56	21.2	6	1
2016-03-27 14:26:56	21.2	6	1
2016-03-27 14:27:56	21.2	6	1
2016-03-27 14:28:56	21.2	6	1
2016-03-27 14:29:56	21.2	6	1
2016-03-27 14:30:56	21.2	6	1
2016-03-27 14:31:56	21.2	6	1
2016-03-27 14:32:56	21.2	6	1
2016-03-27 14:33:56	21.2	6	1
2016-03-27 14:34:56	21.2	6	1
2016-03-27 14:35:56	21.2	6	1
2016-03-27 14:36:56	21.2	6	1
2016-03-27 14:37:56	21.2	6	1
2016-03-27 14:38:56	21.2	6	1
2016-03-27 14:39:56	21.2	6	1
2016-03-27 14:40:56	21.2	6	1
2016-03-27 14:41:56	21.2	6	1
2016-03-27 14:42:56	21.2	6	1
2016-03-27 14:43:56	21.2	6	1
2016-03-27 14:44:56	21.2	6	1
2016-03-27 14:45:56	21.2	6	1
2016-03-27 14:46:56	21.2	6	1
2016-03-27 14:47:56	21.2	6	1
2016-03-27 14:48:56	21.2	6	1
2016-03-27 14:49:56	21.2	6	1
2016-03-27 14:50:56	21.2	6	1
2016-03-27 14:51:56	21.2	6	1
2016-03-27 14:52:56	21.2	6	1
2016-03-27 14:53:56	21.2	6	1
2016-03-27 14:54:56	21.2	6	1
2016-03-27 14:55:56	21.2	6	1
2016-03-27 14:56:56	21.2	6	1
2016-03-27 14:57:56	21.2	6	1
2016-03-27 14:58:56	21.2	6	1
2016-03-27 14:59:56	21.2	3	1
2016-03-27 15:00:56	21.2	6	1
2016-03-27 15:01:56	21.2	6	1
2016-03-27 15:02:56	21.2	6	1
2016-03-27 15:03:56	21.2	6	1
2016-03-27 15:04:56	21.2	6	1
2016-03-27 15:05:56	21.2	6	1
2016-03-27 15:06:56	21.2	6	1
2016-03-27 15:07:56	21.2	6	1
2016-03-27 15:08:56	21.2	6	1
2016-03-27 15:09:56	21.2	6	1
2016-03-27 15:10:56	21.2	6	1
2016-03-27 15:11:56	21.2	6	1
2016-03-27 15:12:56	21.2	6	1
2016-03-27 15:13:56	21.2	6	1
2016-03-27 15:14:56	21.2	6	1
2016-03-27 15:15:56	21.2	6	1
2016-03-27 15:16:56	21.2	6	1
2016-03-27 15:17:56	21.2	6	1
2016-03-27 15:18:56	21.2	6	1
2016-03-27 15:19:56	21.2	6	1
2016-03-27 15:20:56	21.2	6	1
2016-03-27 15:21:56	21.2	6	1
2016-03-27 15:22:56	21.2	6	1
2016-03-27 15:23:56	21.2	6	1
2016-03-27 15:24:56	21.2	6	1
2016-03-27 15:25:56	21.2	6	1
2016-03-27 15:26:56	21.2	6	1
2016-03-27 15:27:56	21.2	6	1
2016-03-27 15:28:56	21.2	6	1
2016-03-27 15:29:56	21.2	6	1
2016-03-27 15:30:56	21.2	6	1
2016-03-27 15:31:56	21.2	6	1
2016-03-27 15:32:56	21.2	6	1
2016-03-27 15:33:56	21.2	6	1
2016-03-27 15:34:56	21.2	6	1
2016-03-27 15:35:56	21.2	6	1
2016-03-27 15:36:56	21.2	6	1
2016-03-27 15:37:56	21.2	6	1
2016-03-27 15:38:56	21.2	6	1
2016-03-27 15:39:56	21.2	6	1
2016-03-27 15:40:56	21.2	6	1
2016-03-27 15:41:56	21.2	6	1
2016-03-27 15:42:56	21.2	6	1
2016-03-27 15:43:56	21.2	6	1
2016-03-27 15:44:56	21.2	6	1
2016-03-27 15:45:56	21.2	6	1
2016-03-27 15:46:56	21.2	6	1
2016-03-27 15:47:56	21.2	6	1
2016-03-27 15:48:56	21.2	6	1
2016-03-27 15:49:56	21.2	6	1
2016-03-27 15:50:56	21.2	6	1
2016-03-27 15:51:56	21.2	6	1
2016-03-27 15:52:56	21.2	6	1
2016-03-27 15:53:56	21.2	6	1
2016-03-27 15:54:56	21.2	6	1
2016-03-27 15:55:56	21.2	6	1
2016-03-27 15:56:56	21.2	6	1
2016-03-27 15:57:56	21.2	6	1
2016-03-27 15:58:56	21.2	6	1
2016-03-27 15:59:56	21.2	6	1
2016-03-27 16:00:56	21.2	6	1
2016-03-27 16:01:56	21.2	6	1
2016-03-27 16:02:56	21.2	6	1
2016-03-27 16:03:56	21.2	6	1
2016-03-27 16:04:56	21.2	6	1
2016-03-27 16:05:56	21.2	6	1
2016-03-27 16:06:56	21.2	6	1
2016-03-27 16:07:56	21.2	6	1
2016-03-27 16:08:56	21.2	6	1
2016-03-27 16:09:56	21.2	6	1
2016-03-27 16:10:56	21.2	6	1
2016-03-27 16:11:56	21.2	6	1
2016-03-27 16:12:56	21.2	6	1
2016-03-27 16:13:56	21.2	6	1
2016-03-27 16:14:56	21.2	6	1
2016-03-27 16:15:56	21.2	6	1
2016-03-27 16:16:56	21.2	6	1
2016-03-27 16:17:56	21.2	6	1
2016-03-27 16:18:56	21.2	6	1
2016-03-27 16:19:56	21.2	6	1
2016-03-27 16:20:56	21.2	6	1
2016-03-27 16:21:56	21.2	6	1
2016-03-27 16:22:56	21.2	6	1
2016-03-27 16:23:56	21.2	6	1
2016-03-27 16:24:56	21.2	6	1
