DateTime	HardwareType	Cage	Corner	Side	State
2016-03-27 11:32:56.37	0	1	2		0
2016-03-27 11:32:56.37	0	1	3		0
2016-03-27 11:32:56.37	0	1	4		0
2016-03-27 11:32:56.37	1	1	1	1	1
2016-03-27 11:32:56.39	2	1	1	1	0
2016-03-27 11:32:56.39	1	1	1	2	1
2016-03-27 11:32:56.39	2	1	1	2	0
2016-03-27 11:32:56.39	1	1	2	3	1
2016-03-27 11:32:56.39	2	1	2	3	0
2016-03-27 11:32:56.39	1	1	2	4	1
2016-03-27 11:32:56.39	2	1	2	4	0
2016-03-27 11:32:56.39	1	1	3	5	0
2016-03-27 11:32:56.39	2	1	3	5	0
2016-03-27 11:32:56.39	1	1	3	6	0
2016-03-27 11:32:56.40	2	1	3	6	0
2016-03-27 11:32:56.40	1	1	4	7	1
2016-03-27 11:32:56.40	2	1	4	7	0
2016-03-27 11:32:56.40	1	1	4	8	1
2016-03-27 11:32:56.40	2	1	4	8	0
2016-03-27 11:32:56.40	0	1	1		0
2016-03-27 11:32:56.40	0	1	2		0
2016-03-27 11:32:56.42	0	1	3		0
2016-03-27 11:32:56.43	0	1	4		0
2016-03-27 11:32:56.46	1	1	1	1	1
2016-03-27 11:32:56.48	2	1	1	1	0
2016-03-27 11:32:56.51	1	1	1	2	1
2016-03-27 11:32:56.53	2	1	1	2	0
2016-03-27 11:32:56.56	1	1	2	3	1
2016-03-27 11:32:56.57	2	1	2	3	0
2016-03-27 11:32:56.60	1	1	2	4	1
2016-03-27 11:32:56.62	2	1	2	4	0
2016-03-27 11:32:56.65	1	1	3	5	0
2016-03-27 11:32:56.67	2	1	3	5	0
2016-03-27 11:32:56.70	1	1	3	6	0
2016-03-27 11:32:56.71	2	1	3	6	0
2016-03-27 11:32:56.75	1	1	4	7	1
2016-03-27 11:32:56.76	2	1	4	7	0
2016-03-27 11:32:56.78	1	1	4	8	1
2016-03-27 11:32:56.82	2	1	4	8	0
2016-03-27 19:06:24.82	1	1	3	5	0
2016-03-27 19:06:24.84	1	1	3	6	0
2016-03-27 19:08:02.51	1	1	3	5	0
2016-03-27 19:08:02.53	1	1	3	6	0
2016-03-27 19:08:08.68	1	1	3	5	0
2016-03-27 19:08:09.14	1	1	3	5	1
2016-03-27 19:08:11.29	1	1	3	5	1
2016-03-27 19:08:11.32	1	1	3	6	0
2016-03-27 19:08:12.67	1	1	3	5	0
2016-03-27 19:12:13.14	1	1	3	5	0
2016-03-27 19:12:14.53	1	1	3	5	1
2016-03-27 19:12:18.12	1	1	3	5	1
2016-03-27 19:12:19.50	1	1	3	5	0
2016-03-27 19:12:23.48	1	1	3	5	0
2016-03-27 19:12:24.85	1	1	3	5	1
2016-03-27 19:12:28.46	1	1	3	5	1
2016-03-27 19:12:29.90	1	1	3	5	0
2016-03-27 19:12:33.43	1	1	3	5	0
2016-03-27 19:12:33.79	1	1	3	5	0
2016-03-27 19:12:34.15	1	1	3	5	1
2016-03-27 19:12:38.78	1	1	3	5	1
2016-03-27 19:12:42.28	1	1	3	5	0
2016-03-27 19:12:48.21	1	1	3	5	0
2016-03-27 19:12:48.23	1	1	3	6	0
2016-03-27 19:12:53.70	1	1	3	5	0
2016-03-27 19:12:55.09	1	1	3	5	1
2016-03-27 19:12:58.68	1	1	3	5	1
2016-03-27 19:13:02.18	1	1	3	5	0
2016-03-27 19:13:04.73	1	1	3	5	0
2016-03-27 19:13:05.64	1	1	3	5	1
2016-03-27 19:13:09.71	1	1	3	5	1
2016-03-27 19:13:11.12	1	1	3	5	0
2016-03-27 19:13:23.25	1	1	3	5	0
2016-03-27 19:13:24.54	1	1	3	5	1
2016-03-27 19:13:27.68	1	1	3	5	1
2016-03-27 19:13:27.71	1	1	3	6	0
2016-03-27 19:13:29.07	1	1	3	5	0
2016-03-27 19:17:57.23	1	1	3	5	0
2016-03-27 19:17:57.46	1	1	3	5	1
2016-03-27 19:18:02.23	1	1	3	5	1
2016-03-27 19:18:02.25	1	1	3	5	1
2016-03-27 19:18:07.25	1	1	3	5	1
2016-03-27 19:18:08.62	1	1	3	5	0
2016-03-27 19:18:13.98	1	1	3	5	0
2016-03-27 19:18:14.00	1	1	3	6	0
2016-03-27 19:18:19.37	1	1	3	5	0
2016-03-27 19:18:19.39	1	1	3	6	0
2016-03-27 19:18:24.73	1	1	3	5	0
2016-03-27 19:18:25.28	1	1	3	5	0
2016-03-27 19:18:26.10	1	1	3	5	1
2016-03-27 19:18:27.84	1	1	3	5	1
2016-03-27 19:18:27.85	1	1	3	6	0
2016-03-27 19:18:31.34	1	1	3	5	0
2016-03-27 19:22:38.12	1	1	3	5	0
2016-03-27 19:22:38.79	1	1	3	5	1
2016-03-27 19:22:43.10	1	1	3	5	1
2016-03-27 19:22:44.46	1	1	3	5	0
2016-03-27 19:22:46.34	1	1	3	5	0
2016-03-27 19:22:47.20	1	1	3	5	1
2016-03-27 19:22:51.34	1	1	3	5	1
2016-03-27 19:22:54.84	1	1	3	5	0
2016-03-27 19:22:59.12	1	1	3	5	0
2016-03-27 19:22:59.23	1	1	3	5	0
2016-03-27 19:22:59.79	1	1	3	5	1
2016-03-27 19:23:04.21	1	1	3	5	1
2016-03-27 19:23:05.60	1	1	3	5	0
2016-03-27 19:23:07.26	1	1	3	5	0
2016-03-27 19:23:07.51	1	1	3	5	0
2016-03-27 19:23:08.18	1	1	3	5	1
2016-03-27 19:23:12.51	1	1	3	5	1
2016-03-27 19:23:16.01	1	1	3	5	0
2016-03-27 19:23:19.64	1	1	3	5	0
2016-03-27 19:23:19.65	1	1	3	6	0
2016-03-27 19:33:56.45	1	1	3	5	0
2016-03-27 19:33:56.85	1	1	3	5	0
2016-03-27 19:33:56.93	1	1	3	5	1
2016-03-27 19:34:01.84	1	1	3	5	1
2016-03-27 19:34:03.23	1	1	3	5	0
2016-03-27 19:34:04.84	1	1	3	5	0
2016-03-27 19:34:05.34	1	1	3	5	1
2016-03-27 19:34:06.12	1	1	3	5	1
2016-03-27 19:34:11.10	1	1	3	5	1
2016-03-27 19:34:12.04	1	1	3	5	1
2016-03-27 19:34:17.04	1	1	3	5	1
2016-03-27 19:34:20.56	1	1	3	5	0
2016-03-27 19:34:24.20	1	1	3	5	0
2016-03-27 19:34:24.21	1	1	3	6	0
2016-03-27 19:47:58.79	1	1	3	5	0
2016-03-27 19:48:00.17	1	1	3	5	1
2016-03-27 19:48:01.57	1	1	3	5	1
2016-03-27 19:48:01.59	1	1	3	6	0
2016-03-27 19:48:02.96	1	1	3	5	0
2016-03-27 19:50:27.87	1	1	3	5	0
2016-03-27 19:50:27.89	1	1	3	6	0
2016-03-27 19:50:30.15	1	1	3	5	0
2016-03-27 19:50:31.54	1	1	3	5	1
2016-03-27 19:50:33.75	1	1	3	5	1
2016-03-27 19:50:34.57	1	1	3	5	1
2016-03-27 19:50:39.56	1	1	3	5	1
2016-03-27 19:50:43.06	1	1	3	5	0
2016-03-27 19:50:43.25	1	1	3	5	0
2016-03-27 19:50:43.26	1	1	3	6	0
2016-03-27 19:50:50.42	1	1	3	5	0
2016-03-27 19:50:50.84	1	1	3	5	0
2016-03-27 19:50:51.00	1	1	3	5	1
2016-03-27 19:50:51.26	1	1	3	5	1
2016-03-27 19:50:56.25	1	1	3	5	1
2016-03-27 19:50:57.65	1	1	3	5	0
2016-03-27 19:51:03.06	1	1	3	5	0
2016-03-27 19:51:03.57	1	1	3	5	1
2016-03-27 19:51:08.04	1	1	3	5	1
2016-03-27 19:51:09.45	1	1	3	5	0
2016-03-27 19:51:10.79	1	1	3	5	0
2016-03-27 19:51:10.81	1	1	3	6	0
2016-03-27 19:51:16.87	1	1	3	5	0
2016-03-27 19:51:17.35	1	1	3	5	0
2016-03-27 19:51:18.26	1	1	3	5	1
2016-03-27 19:51:22.34	1	1	3	5	1
2016-03-27 19:51:23.01	1	1	3	5	1
2016-03-27 19:51:26.39	1	1	3	5	1
2016-03-27 19:51:26.40	1	1	3	6	0
2016-03-27 19:51:29.87	1	1	3	5	0
2016-03-27 19:51:31.06	1	1	3	5	0
2016-03-27 19:51:31.09	1	1	3	6	0
2016-03-27 19:51:31.79	1	1	3	5	0
2016-03-27 19:51:32.39	1	1	3	5	0
2016-03-27 19:51:32.96	1	1	3	5	1
2016-03-27 19:51:37.39	1	1	3	5	1
2016-03-27 19:51:40.87	1	1	3	5	0
2016-03-27 19:51:45.40	1	1	3	5	0
2016-03-27 19:51:45.57	1	1	3	5	1
2016-03-27 19:51:50.40	1	1	3	5	1
2016-03-27 19:51:51.81	1	1	3	5	0
2016-03-27 19:52:00.15	1	1	3	5	0
2016-03-27 19:52:01.53	1	1	3	5	1
2016-03-27 19:52:05.14	1	1	3	5	1
2016-03-27 19:52:06.18	1	1	3	5	1
2016-03-27 19:52:10.06	1	1	3	5	1
2016-03-27 19:52:10.07	1	1	3	6	0
2016-03-27 19:52:11.43	1	1	3	5	0
2016-03-27 19:52:13.76	1	1	3	5	0
2016-03-27 19:52:13.78	1	1	3	6	0
2016-03-27 19:52:24.93	1	1	3	5	0
2016-03-27 19:52:25.20	1	1	3	5	0
2016-03-27 19:52:25.31	1	1	3	5	0
2016-03-27 19:52:25.46	1	1	3	5	1
2016-03-27 19:52:30.31	1	1	3	5	1
2016-03-27 19:52:31.76	1	1	3	5	0
2016-03-27 19:52:32.23	1	1	3	5	0
2016-03-27 19:52:32.25	1	1	3	6	0
2016-03-27 19:52:32.26	1	1	3	5	1
2016-03-27 19:52:33.82	1	1	3	5	0
2016-03-27 19:52:39.10	1	1	3	5	0
2016-03-27 19:52:40.17	1	1	3	5	1
2016-03-27 19:52:44.10	1	1	3	5	1
2016-03-27 19:52:45.48	1	1	3	5	0
2016-03-27 19:52:46.60	1	1	3	5	0
2016-03-27 19:52:47.98	1	1	3	5	1
2016-03-27 19:52:48.62	1	1	3	5	1
2016-03-27 19:52:48.64	1	1	3	6	0
2016-03-27 19:52:52.10	1	1	3	5	0
2016-03-27 19:55:37.81	1	1	3	5	0
2016-03-27 19:55:38.62	1	1	3	5	1
2016-03-27 19:55:41.21	1	1	3	5	1
2016-03-27 19:55:41.34	1	1	3	5	1
2016-03-27 19:55:46.25	1	1	3	5	1
2016-03-27 19:55:47.62	1	1	3	5	1
2016-03-27 19:55:47.64	1	1	3	6	0
2016-03-27 19:55:49.01	1	1	3	5	0
2016-03-27 19:59:44.00	1	1	3	5	0
2016-03-27 19:59:44.26	1	1	3	5	1
2016-03-27 19:59:47.28	1	1	3	5	1
2016-03-27 19:59:47.37	1	1	3	5	1
2016-03-27 19:59:49.29	1	1	3	5	1
2016-03-27 19:59:49.31	1	1	3	6	0
2016-03-27 19:59:50.67	1	1	3	5	0
2016-03-27 20:05:36.25	1	1	3	5	0
2016-03-27 20:05:36.37	1	1	3	5	0
2016-03-27 20:05:36.87	1	1	3	5	0
2016-03-27 20:05:36.96	1	1	3	5	1
2016-03-27 20:05:40.43	1	1	3	5	1
2016-03-27 20:05:40.67	1	1	3	5	1
2016-03-27 20:05:41.67	1	1	3	5	1
2016-03-27 20:05:43.28	1	1	3	5	1
2016-03-27 20:05:43.31	1	1	3	6	0
2016-03-27 20:05:44.67	1	1	3	5	0
2016-03-27 20:08:00.35	1	1	3	5	0
2016-03-27 20:08:01.75	1	1	3	5	1
2016-03-27 20:08:03.34	1	1	3	5	1
2016-03-27 20:08:08.34	1	1	3	5	1
2016-03-27 20:08:09.73	1	1	3	5	0
2016-03-27 20:08:11.76	1	1	3	5	0
2016-03-27 20:08:11.78	1	1	3	6	0
2016-03-27 20:08:14.62	1	1	3	5	0
2016-03-27 20:08:15.90	1	1	3	5	0
2016-03-27 20:08:15.92	1	1	3	6	0
2016-03-27 20:08:15.92	1	1	3	5	1
2016-03-27 20:08:17.18	1	1	3	5	0
2016-03-27 20:09:02.39	1	1	3	5	0
2016-03-27 20:09:02.71	1	1	3	5	1
2016-03-27 20:09:06.76	1	1	3	5	1
2016-03-27 20:09:10.46	1	1	3	5	1
2016-03-27 20:09:10.48	1	1	3	6	0
2016-03-27 20:09:11.84	1	1	3	5	0
2016-03-27 20:09:17.68	1	1	3	5	0
2016-03-27 20:09:18.87	1	1	3	5	0
2016-03-27 20:09:19.06	1	1	3	5	1
2016-03-27 20:09:23.03	1	1	3	5	1
2016-03-27 20:09:26.01	1	1	3	5	1
2016-03-27 20:09:28.56	1	1	3	5	1
2016-03-27 20:09:33.01	1	1	3	5	1
2016-03-27 20:09:38.00	1	1	3	5	1
2016-03-27 20:09:39.39	1	1	3	5	0
2016-03-27 20:09:42.90	1	1	3	5	0
2016-03-27 20:09:44.28	1	1	3	5	1
2016-03-27 20:09:46.07	1	1	3	5	1
2016-03-27 20:09:48.03	1	1	3	5	1
2016-03-27 20:09:48.04	1	1	3	6	0
2016-03-27 20:09:51.51	1	1	3	5	0
2016-03-27 20:11:47.00	1	1	3	5	0
2016-03-27 20:11:48.37	1	1	3	5	1
2016-03-27 20:11:51.98	1	1	3	5	1
2016-03-27 20:11:52.96	1	1	3	5	1
2016-03-27 20:11:56.20	1	1	3	5	1
2016-03-27 20:12:01.20	1	1	3	5	1
2016-03-27 20:12:02.59	1	1	3	5	0
2016-03-27 20:12:05.73	1	1	3	5	0
2016-03-27 20:12:07.12	1	1	3	5	1
2016-03-27 20:12:10.73	1	1	3	5	1
2016-03-27 20:12:12.12	1	1	3	5	0
2016-03-27 20:12:20.50	1	1	3	5	0
2016-03-27 20:12:20.53	1	1	3	6	0
2016-03-27 20:13:04.03	1	1	3	5	0
2016-03-27 20:13:04.23	1	1	3	5	0
2016-03-27 20:13:05.40	1	1	3	5	1
2016-03-27 20:13:09.21	1	1	3	5	1
2016-03-27 20:13:10.60	1	1	3	5	0
2016-03-27 20:13:10.93	1	1	3	5	0
2016-03-27 20:13:11.01	1	1	3	5	0
2016-03-27 20:13:12.32	1	1	3	5	1
2016-03-27 20:13:12.85	1	1	3	5	1
2016-03-27 20:13:12.87	1	1	3	6	0
2016-03-27 20:13:16.18	1	1	3	5	1
2016-03-27 20:13:16.39	1	1	3	5	1
2016-03-27 20:13:21.37	1	1	3	5	1
2016-03-27 20:13:22.12	1	1	3	5	0
2016-03-27 20:13:24.53	1	1	3	5	0
2016-03-27 20:13:24.70	1	1	3	5	0
2016-03-27 20:13:25.17	1	1	3	5	1
2016-03-27 20:13:26.50	1	1	3	5	1
2016-03-27 20:13:26.51	1	1	3	6	0
2016-03-27 20:13:27.87	1	1	3	5	0
2016-03-27 20:13:33.42	1	1	3	5	0
2016-03-27 20:13:33.54	1	1	3	5	0
2016-03-27 20:13:34.79	1	1	3	5	1
2016-03-27 20:13:37.90	1	1	3	5	1
2016-03-27 20:13:40.39	1	1	3	5	1
2016-03-27 20:13:40.40	1	1	3	6	0
2016-03-27 20:13:41.76	1	1	3	5	0
2016-03-27 20:14:25.40	1	1	3	5	0
2016-03-27 20:14:25.57	1	1	3	5	0
2016-03-27 20:14:26.04	1	1	3	5	1
2016-03-27 20:14:30.56	1	1	3	5	1
2016-03-27 20:14:31.95	1	1	3	5	0
2016-03-27 20:14:34.37	1	1	3	5	0
2016-03-27 20:14:35.76	1	1	3	5	1
2016-03-27 20:14:37.95	1	1	3	5	1
2016-03-27 20:14:42.93	1	1	3	5	1
2016-03-27 20:14:44.32	1	1	3	5	0
2016-03-27 20:14:44.84	1	1	3	5	0
2016-03-27 20:14:44.85	1	1	3	6	0
2016-03-27 20:14:48.42	1	1	3	5	0
2016-03-27 20:14:48.64	1	1	3	5	0
2016-03-27 20:14:49.14	1	1	3	5	1
2016-03-27 20:14:53.62	1	1	3	5	1
2016-03-27 20:14:54.76	1	1	3	5	1
2016-03-27 20:14:54.79	1	1	3	6	0
2016-03-27 20:14:55.00	1	1	3	5	0
2016-03-27 20:15:03.25	1	1	3	5	0
2016-03-27 20:15:03.45	1	1	3	5	0
2016-03-27 20:15:03.82	1	1	3	5	1
2016-03-27 20:15:08.45	1	1	3	5	1
2016-03-27 20:15:09.84	1	1	3	5	0
2016-03-27 20:15:11.48	1	1	3	5	0
2016-03-27 20:15:11.51	1	1	3	6	0
2016-03-27 20:15:15.92	1	1	3	5	0
2016-03-27 20:15:16.43	1	1	3	5	1
2016-03-27 20:15:19.45	1	1	3	5	1
2016-03-27 20:15:22.93	1	1	3	5	1
2016-03-27 20:15:22.96	1	1	3	6	0
2016-03-27 20:15:26.43	1	1	3	5	0
2016-03-27 20:17:27.09	1	1	3	5	0
2016-03-27 20:17:27.10	1	1	3	6	0
2016-03-27 20:18:03.10	1	1	3	5	0
2016-03-27 20:18:03.54	1	1	3	5	0
2016-03-27 20:18:04.40	1	1	3	5	1
2016-03-27 20:18:08.53	1	1	3	5	1
2016-03-27 20:18:12.04	1	1	3	5	0
2016-03-27 20:18:12.26	1	1	3	5	0
2016-03-27 20:18:12.28	1	1	3	6	0
2016-03-27 20:18:15.01	1	1	3	5	0
2016-03-27 20:18:16.40	1	1	3	5	1
2016-03-27 20:18:17.54	1	1	3	5	1
2016-03-27 20:18:17.65	1	1	3	5	1
2016-03-27 20:18:22.65	1	1	3	5	1
2016-03-27 20:18:25.17	1	1	3	5	1
2016-03-27 20:18:30.15	1	1	3	5	1
2016-03-27 20:18:30.85	1	1	3	5	1
2016-03-27 20:18:33.92	1	1	3	5	1
2016-03-27 20:18:33.93	1	1	3	6	0
2016-03-27 20:18:37.42	1	1	3	5	0
2016-03-27 20:18:48.73	1	1	3	5	0
2016-03-27 20:18:50.12	1	1	3	5	1
2016-03-27 20:18:53.71	1	1	3	5	1
2016-03-27 20:18:55.09	1	1	3	5	0
2016-03-27 20:19:07.23	1	1	3	5	0
2016-03-27 20:19:08.62	1	1	3	5	1
2016-03-27 20:19:12.21	1	1	3	5	1
2016-03-27 20:19:13.62	1	1	3	5	0
2016-03-27 20:19:17.59	1	1	3	5	0
2016-03-27 20:19:17.60	1	1	3	6	0
2016-03-27 20:19:27.40	1	1	3	5	0
2016-03-27 20:19:28.37	1	1	3	5	1
2016-03-27 20:19:32.39	1	1	3	5	1
2016-03-27 20:19:35.90	1	1	3	5	0
2016-03-27 20:19:36.14	1	1	3	5	0
2016-03-27 20:19:36.15	1	1	3	6	0
2016-03-27 20:19:38.95	1	1	3	5	0
2016-03-27 20:19:39.07	1	1	3	5	0
2016-03-27 20:19:40.32	1	1	3	5	1
2016-03-27 20:19:44.07	1	1	3	5	1
2016-03-27 20:19:45.46	1	1	3	5	0
2016-03-27 20:19:47.60	1	1	3	5	0
2016-03-27 20:19:47.62	1	1	3	6	0
2016-03-27 20:19:53.26	1	1	3	5	0
2016-03-27 20:19:53.56	1	1	3	5	1
2016-03-27 20:19:53.95	1	1	3	5	1
2016-03-27 20:19:53.98	1	1	3	5	1
2016-03-27 20:19:58.98	1	1	3	5	1
2016-03-27 20:20:01.25	1	1	3	5	1
2016-03-27 20:20:01.26	1	1	3	6	0
2016-03-27 20:20:02.48	1	1	3	5	0
2016-03-27 20:20:28.37	1	1	3	5	0
2016-03-27 20:20:29.26	1	1	3	5	1
2016-03-27 20:20:32.78	1	1	3	5	1
2016-03-27 20:20:33.35	1	1	3	5	1
2016-03-27 20:20:38.34	1	1	3	5	1
2016-03-27 20:20:39.71	1	1	3	5	0
2016-03-27 20:20:40.39	1	1	3	5	0
2016-03-27 20:20:41.79	1	1	3	5	1
2016-03-27 20:20:42.34	1	1	3	5	1
2016-03-27 20:20:42.35	1	1	3	6	0
2016-03-27 20:20:43.71	1	1	3	5	0
2016-03-27 20:20:45.64	1	1	3	5	0
2016-03-27 20:20:46.04	1	1	3	5	1
2016-03-27 20:20:46.25	1	1	3	5	1
2016-03-27 20:20:51.25	1	1	3	5	1
2016-03-27 20:20:54.51	1	1	3	5	1
2016-03-27 20:20:59.50	1	1	3	5	1
2016-03-27 20:20:59.87	1	1	3	5	1
2016-03-27 20:21:01.43	1	1	3	5	1
2016-03-27 20:21:01.45	1	1	3	6	0
2016-03-27 20:21:02.17	1	1	3	5	0
2016-03-27 20:23:46.53	1	1	3	5	0
2016-03-27 20:23:47.07	1	1	3	5	0
2016-03-27 20:23:47.90	1	1	3	5	1
2016-03-27 20:23:52.06	1	1	3	5	1
2016-03-27 20:23:53.46	1	1	3	5	0
2016-03-27 20:23:57.53	1	1	3	5	0
2016-03-27 20:23:58.92	1	1	3	5	1
2016-03-27 20:24:02.54	1	1	3	5	1
2016-03-27 20:24:05.56	1	1	3	5	1
2016-03-27 20:24:10.54	1	1	3	5	1
2016-03-27 20:24:11.31	1	1	3	5	0
2016-03-27 20:24:15.32	1	1	3	5	0
2016-03-27 20:24:15.35	1	1	3	6	0
2016-03-27 20:24:22.17	1	1	3	5	0
2016-03-27 20:24:22.18	1	1	3	6	0
2016-03-27 20:25:02.03	1	1	3	5	0
2016-03-27 20:25:03.42	1	1	3	5	1
2016-03-27 20:25:07.01	1	1	3	5	1
2016-03-27 20:25:08.48	1	1	3	5	0
2016-03-27 20:25:15.82	1	1	3	5	0
2016-03-27 20:25:16.89	1	1	3	5	1
2016-03-27 20:25:20.84	1	1	3	5	1
2016-03-27 20:25:24.21	1	1	3	5	1
2016-03-27 20:25:29.20	1	1	3	5	1
2016-03-27 20:25:29.95	1	1	3	5	0
