VisitID	AnimalTag	Start	End	ModuleName	Cage	Corner	CornerCondition	PlaceError	AntennaNumber	AntennaDuration	PresenceNumber	PresenceDuration	VisitSolution
0	98102253062	2016-03-27 11:33:31.85	2016-03-27 11:33:47.57	Default	1	3	1	0	1	15.84375	1	15.71875	0
1	98102254571	2016-03-27 11:41:19.62	2016-03-27 11:41:31.14	Default	1	3	1	0	1	11.609375	1	10.578125	0
2	98102254571	2016-03-27 11:44:39.23	2016-03-27 11:44:47.81	Default	1	3	1	0	1	8.6875	1	3.0625	0
3	98102254571	2016-03-27 11:47:55.64	2016-03-27 11:47:59.42	Default	1	3	1	0	1	3.78125	1	2.859375	0
4	98102254571	2016-03-27 11:52:21.95	2016-03-27 11:52:24.07	Default	1	3	1	0	1	2.34375	1	1.1875	0
5	98102254571	2016-03-27 11:53:01.89	2016-03-27 11:53:33.84	Default	1	3	1	0	1	33.4375	1	31.09375	0
6	98102254571	2016-03-27 11:53:35.71	2016-03-27 11:53:59.59	Default	1	3	1	0	1	23.875	1	23.15625	0
7	98102254571	2016-03-27 11:54:04.39	2016-03-27 11:54:07.43	Default	1	3	1	0	1	3.125	1	2.140625	0
8	98102254571	2016-03-27 11:56:30.01	2016-03-27 11:56:31.34	Default	1	3	1	0	1	1.328125	1	0.375	0
9	98102254571	2016-03-27 11:59:17.01	2016-03-27 11:59:18.68	Default	1	3	1	0	1	2.828125	1	0.765625	0
10	98102253062	2016-03-27 12:57:43.76	2016-03-27 12:58:18.29	Default	1	3	1	0	1	35.1875	1	30.078125	0
11	98102253062	2016-03-27 12:58:36.82	2016-03-27 12:59:13.56	Default	1	3	1	0	2	36.953125	2	32.84375	0
12	98102253062	2016-03-27 13:08:30.35	2016-03-27 13:10:07.37	Default	1	3	1	0	6	93.359375	1	96.140625	0
13	98102253062	2016-03-27 13:10:09.39	2016-03-27 13:11:12.03	Default	1	3	1	0	5	52.453125	1	61.84375	0
14	98102253062	2016-03-27 13:14:24.01	2016-03-27 13:14:29.92	Default	1	3	1	0	1	6.15625	1	4.453125	0
15	98102253062	2016-03-27 13:26:59.84	2016-03-27 13:27:12.95	Default	1	3	1	0	1	13.5	2	10.515625	0
16	98102254571	2016-03-27 14:57:59.79	2016-03-27 14:58:02.18	Default	1	3	1	0	1	2.390625	1	1.46875	0
17	98102254571	2016-03-27 15:03:11.15	2016-03-27 15:03:34.25	Default	1	3	1	0	1	23.21875	1	22.15625	0
18	98102108119	2016-03-27 15:07:15.60	2016-03-27 15:07:16.68	Default	1	3	1	0	1	1.765625	1	0.140625	0
19	98102108119	2016-03-27 15:20:52.70	2016-03-27 15:21:19.46	Default	1	3	1	0	1	25.796875	1	26.765625	0
20	98102254571	2016-03-27 17:36:27.43	2016-03-27 17:36:34.40	Default	1	3	1	0	1	7	1	6.171875	0
21	98102254571	2016-03-27 17:44:27.89	2016-03-27 17:44:30.93	Default	1	3	1	0	1	3.078125	1	2.09375	0
22	98102254571	2016-03-27 17:44:34.81	2016-03-27 17:45:58.90	Default	1	3	1	0	1	84.109375	2	82.5625	0
23	98102254571	2016-03-27 17:53:00.01	2016-03-27 17:53:15.81	Default	1	3	1	0	1	15.796875	1	14.90625	0
24	98102253062	2016-03-27 17:53:51.34	2016-03-27 17:53:54.28	Default	1	3	1	0	1	3.328125	1	1.9375	0
25	98102253062	2016-03-27 17:56:42.51	2016-03-27 17:57:23.01	Default	1	3	1	0	2	39.75	1	39.703125	0
26	98102108119	2016-03-27 17:59:14.82	2016-03-27 17:59:30.25	Default	1	3	1	0	2	14.953125	0	0	3
27	98102253062	2016-03-27 17:59:30.25	2016-03-27 17:59:31.17	Default	1	3	1	0	1	0.921875	0	0	3
28	98102108119	2016-03-27 17:59:31.17	2016-03-27 17:59:32.68	Default	1	3	1	0	1	1.1875	0	0	3
29	98102253062	2016-03-27 17:59:32.68	2016-03-27 17:59:35.14	Default	1	3	1	0	1	2.453125	0	0	3
30	98102108119	2016-03-27 17:59:35.14	2016-03-27 17:59:47.82	Default	1	3	1	0	1	12.09375	1	33	0
31	98102253062	2016-03-27 17:59:48.28	2016-03-27 18:00:12.01	Default	1	3	1	0	2	23.5625	2	21.9375	0
32	98102253062	2016-03-27 18:05:17.50	2016-03-27 18:05:36.42	Default	1	3	1	0	2	18.453125	2	17.515625	0
33	98102108119	2016-03-27 18:14:03.79	2016-03-27 18:14:35.57	Default	1	3	1	0	2	26.15625	1	31.78125	0
34	98102108119	2016-03-27 18:15:24.57	2016-03-27 18:15:34.01	Default	1	3	1	0	1	9.703125	1	8.46875	0
35	98102253062	2016-03-27 19:06:21.06	2016-03-27 19:06:24.76	Module 1	1	3	1	0	1	4.25	1	1.578125	0
36	98102108119	2016-03-27 19:08:01.26	2016-03-27 19:08:02.48	Module 1	1	3	1	0	1	1.59375	1	0.21875	0
37	98102253062	2016-03-27 19:08:06.89	2016-03-27 19:08:11.28	Module 1	1	3	1	0	1	4.828125	1	1.796875	0
38	98102253062	2016-03-27 19:12:12.18	2016-03-27 19:12:48.20	Module 1	1	3	1	0	2	35.84375	1	35.453125	0
39	98102253062	2016-03-27 19:12:53.00	2016-03-27 19:13:27.67	Module 1	1	3	1	0	3	34.34375	1	33.84375	0
40	98102254571	2016-03-27 19:17:54.81	2016-03-27 19:18:13.95	Module 1	1	3	1	0	1	19.21875	1	18.078125	0
41	98102254571	2016-03-27 19:18:16.92	2016-03-27 19:18:19.34	Module 1	1	3	1	0	1	2.421875	1	2.171875	0
42	98102254571	2016-03-27 19:18:19.84	2016-03-27 19:18:27.81	Module 1	1	3	1	0	1	7.96875	1	7.09375	0
43	98102253062	2016-03-27 19:22:37.48	2016-03-27 19:23:19.60	Module 1	1	3	1	0	2	40.0625	1	41.34375	0
44	98102253062	2016-03-27 19:33:55.64	2016-03-27 19:34:24.17	Module 1	1	3	1	0	3	28.328125	1	27.703125	0
45	98102108119	2016-03-27 19:47:46.40	2016-03-27 19:48:01.54	Module 1	1	3	1	0	2	14.765625	1	14.046875	0
46	98102108119	2016-03-27 19:50:26.26	2016-03-27 19:50:27.84	Module 1	1	3	1	0	1	1.765625	1	0.5625	0
47	98102108119	2016-03-27 19:50:29.46	2016-03-27 19:50:43.20	Module 1	1	3	1	0	1	13.75	1	12.84375	0
