SequenceSessionId	Tag	VisitId	Start	End	Address	Output	PackageName
0	98102253062	10	2016-03-30 19:03:40.95	2016-03-30 19:03:41.71	1	3	Right Time
1	98102253062	10	2016-03-30 19:03:41.71	2016-03-30 19:03:42.73	1	3	Right Time
2	98102253062	10	2016-03-30 19:03:50.35	2016-03-30 19:03:51.35	1	3	Right Time
3	98102253062	10	2016-03-30 19:03:59.29	2016-03-30 19:04:00.29	1	3	Right Time
4	98102253062	10	2016-03-30 19:04:08.10	2016-03-30 19:04:09.10	1	3	Right Time
5	98102253062	10	2016-03-30 19:04:17.40	2016-03-30 19:04:18.40	1	3	Right Time
6	98102254571	11	2016-03-30 19:07:35.26	2016-03-30 19:07:36.26	1	3	Right Time
7	98102254571	11	2016-03-30 19:07:42.79	2016-03-30 19:07:43.81	1	3	Right Time
8	98102254571	11	2016-03-30 19:07:50.70	2016-03-30 19:07:51.70	1	3	Right Time
9	98102253062	13	2016-03-30 19:12:15.07	2016-03-30 19:12:15.45	1	3	Right Time
10	98102253062	13	2016-03-30 19:12:15.45	2016-03-30 19:12:16.45	1	3	Right Time
11	98102253062	13	2016-03-30 19:12:23.42	2016-03-30 19:12:24.12	1	3	Right Time
12	98102253062	13	2016-03-30 19:12:24.12	2016-03-30 19:12:25.12	1	3	Right Time
13	98102253062	13	2016-03-30 19:12:34.73	2016-03-30 19:12:35.73	1	3	Right Time
14	98102254571	14	2016-03-30 19:20:16.71	2016-03-30 19:20:17.73	1	3	Right Time
15	98102254571	14	2016-03-30 19:20:24.00	2016-03-30 19:20:25.00	1	3	Right Time
16	98102254571	15	2016-03-30 19:24:45.07	2016-03-30 19:24:46.07	1	3	Right Time
17	98102254571	16	2016-03-30 19:30:01.76	2016-03-30 19:30:02.76	1	3	Right Time
18	98102254571	18	2016-03-30 19:32:24.18	2016-03-30 19:32:25.18	1	3	Right Time
19	98102253062	19	2016-03-30 19:33:35.21	2016-03-30 19:33:36.23	1	3	Right Time
20	98102254571	20	2016-03-30 19:35:55.90	2016-03-30 19:35:56.90	1	3	Right Time
21	98102254571	21	2016-03-30 19:43:31.26	2016-03-30 19:43:32.26	1	3	Right Time
22	98102254571	21	2016-03-30 19:43:38.90	2016-03-30 19:43:39.90	1	3	Right Time
23	98102253062	22	2016-03-30 20:09:36.78	2016-03-30 20:09:37.78	1	3	Right Time
24	98102254571	24	2016-03-30 20:14:58.70	2016-03-30 20:14:59.70	1	3	Right Time
25	98102254571	24	2016-03-30 20:15:00.10	2016-03-30 20:15:01.10	1	3	Right Time
26	98102254571	24	2016-03-30 20:15:14.45	2016-03-30 20:15:15.45	1	3	Right Time
27	98102253062	25	2016-03-30 20:16:34.85	2016-03-30 20:16:35.46	1	3	Right Time
28	98102253062	25	2016-03-30 20:16:35.46	2016-03-30 20:16:36.46	1	3	Right Time
29	98102253062	25	2016-03-30 20:16:48.87	2016-03-30 20:16:49.87	1	3	Right Time
30	98102253062	25	2016-03-30 20:16:52.57	2016-03-30 20:16:53.57	1	3	Right Time
31	98102254571	26	2016-03-30 20:17:34.17	2016-03-30 20:17:35.17	1	3	Right Time
32	98102253062	27	2016-03-30 20:17:46.09	2016-03-30 20:17:47.09	1	3	Right Time
33	98102253062	31	2016-03-30 20:18:18.46	2016-03-30 20:18:19.46	1	3	Right Time
34	98102253062	32	2016-03-30 20:18:31.87	2016-03-30 20:18:32.87	1	3	Right Time
35	98102253062	33	2016-03-30 20:18:43.00	2016-03-30 20:18:44.00	1	3	Right Time
36	98102253062	33	2016-03-30 20:18:45.84	2016-03-30 20:18:46.84	1	3	Right Time
37	98102253062	34	2016-03-30 20:19:24.51	2016-03-30 20:19:25.51	1	3	Right Time
38	98102253062	35	2016-03-30 20:19:36.53	2016-03-30 20:19:36.75	1	3	Right Time
39	98102253062	35	2016-03-30 20:19:36.75	2016-03-30 20:19:37.75	1	3	Right Time
40	98102253062	36	2016-03-30 20:20:08.76	2016-03-30 20:20:09.76	1	3	Right Time
41	98102253062	36	2016-03-30 20:20:14.98	2016-03-30 20:20:15.98	1	3	Right Time
42	98102253062	36	2016-03-30 20:20:16.42	2016-03-30 20:20:16.64	1	3	Right Time
43	98102253062	36	2016-03-30 20:20:16.64	2016-03-30 20:20:17.64	1	3	Right Time
44	98102254571	37	2016-03-30 20:20:30.82	2016-03-30 20:20:31.82	1	3	Right Time
45	98102254571	41	2016-03-30 20:20:38.15	2016-03-30 20:20:39.15	1	3	Right Time
46	98102253062	42	2016-03-30 20:20:40.42	2016-03-30 20:20:40.60	1	3	Right Time
47	98102253062	42	2016-03-30 20:20:40.60	2016-03-30 20:20:41.60	1	3	Right Time
48	98102253062	42	2016-03-30 20:20:56.51	2016-03-30 20:20:57.53	1	3	Right Time
49	98102254571	43	2016-03-30 20:21:19.64	2016-03-30 20:21:20.64	1	3	Right Time
50	98102254571	43	2016-03-30 20:21:27.20	2016-03-30 20:21:27.73	1	3	Right Time
51	98102254571	43	2016-03-30 20:21:27.73	2016-03-30 20:21:28.73	1	3	Right Time
52	98102254571	43	2016-03-30 20:21:31.25	2016-03-30 20:21:32.25	1	3	Right Time
53	98102254571	43	2016-03-30 20:21:40.10	2016-03-30 20:21:41.10	1	3	Right Time
54	98102253062	45	2016-03-30 20:21:51.46	2016-03-30 20:21:52.46	1	3	Right Time
55	98102253062	45	2016-03-30 20:21:56.59	2016-03-30 20:21:56.95	1	3	Right Time
56	98102253062	45	2016-03-30 20:21:56.95	2016-03-30 20:21:57.06	1	3	Right Time
57	98102253062	45	2016-03-30 20:21:57.06	2016-03-30 20:21:58.06	1	3	Right Time
58	98102254571	56	2016-03-30 20:22:49.45	2016-03-30 20:22:50.45	1	3	Right Time
59	98102254571	56	2016-03-30 20:22:56.06	2016-03-30 20:22:57.06	1	3	Right Time
60	98102254571	57	2016-03-30 20:23:07.43	2016-03-30 20:23:07.62	1	3	Right Time
61	98102254571	57	2016-03-30 20:23:07.62	2016-03-30 20:23:08.62	1	3	Right Time
62	98102254571	57	2016-03-30 20:23:18.90	2016-03-30 20:23:19.90	1	3	Right Time
63	98102254571	58	2016-03-30 20:25:39.51	2016-03-30 20:25:39.93	1	3	Right Time
64	98102254571	58	2016-03-30 20:25:39.93	2016-03-30 20:25:40.18	1	3	Right Time
65	98102254571	58	2016-03-30 20:25:40.18	2016-03-30 20:25:40.85	1	3	Right Time
66	98102254571	58	2016-03-30 20:25:40.85	2016-03-30 20:25:41.39	1	3	Right Time
67	98102254571	58	2016-03-30 20:25:41.39	2016-03-30 20:25:42.09	1	3	Right Time
68	98102254571	58	2016-03-30 20:25:42.09	2016-03-30 20:25:42.18	1	3	Right Time
69	98102254571	58	2016-03-30 20:25:42.18	2016-03-30 20:25:43.18	1	3	Right Time
70	98102254571	58	2016-03-30 20:25:43.25	2016-03-30 20:25:43.60	1	3	Right Time
71	98102254571	58	2016-03-30 20:25:43.60	2016-03-30 20:25:44.60	1	3	Right Time
72	98102254571	58	2016-03-30 20:25:52.73	2016-03-30 20:25:53.73	1	3	Right Time
73	98102254571	59	2016-03-30 20:28:02.56	2016-03-30 20:28:03.56	1	3	Right Time
74	98102253062	60	2016-03-30 20:29:39.71	2016-03-30 20:29:40.71	1	3	Right Time
75	98102253062	60	2016-03-30 20:29:50.73	2016-03-30 20:29:51.75	1	3	Right Time
76	98102253062	60	2016-03-30 20:30:04.82	2016-03-30 20:30:05.82	1	3	Right Time
77	98102254571	62	2016-03-30 20:31:40.90	2016-03-30 20:31:41.92	1	3	Right Time
78	98102254571	62	2016-03-30 20:31:49.42	2016-03-30 20:31:50.42	1	3	Right Time
79	98102254571	62	2016-03-30 20:32:02.42	2016-03-30 20:32:03.42	1	3	Right Time
80	98102254571	62	2016-03-30 20:32:04.21	2016-03-30 20:32:04.26	1	3	Right Time
81	98102254571	62	2016-03-30 20:32:04.26	2016-03-30 20:32:05.26	1	3	Right Time
82	98102108119	63	2016-03-30 20:33:26.34	2016-03-30 20:33:27.34	1	3	Right Time
83	98102254571	64	2016-03-30 20:33:43.90	2016-03-30 20:33:44.90	1	3	Right Time
84	98102254571	64	2016-03-30 20:34:03.07	2016-03-30 20:34:04.07	1	3	Right Time
85	98102108119	65	2016-03-30 20:34:18.78	2016-03-30 20:34:19.78	1	3	Right Time
86	98102108119	65	2016-03-30 20:34:34.54	2016-03-30 20:34:35.54	1	3	Right Time
87	98102254571	66	2016-03-30 20:34:38.96	2016-03-30 20:34:39.29	1	3	Right Time
88	98102254571	66	2016-03-30 20:34:39.29	2016-03-30 20:34:40.29	1	3	Right Time
89	98102253062	67	2016-03-30 20:37:23.23	2016-03-30 20:37:23.35	1	3	Right Time
90	98102253062	67	2016-03-30 20:37:23.35	2016-03-30 20:37:24.35	1	3	Right Time
91	98102253062	67	2016-03-30 20:37:31.95	2016-03-30 20:37:32.95	1	3	Right Time
92	98102253062	67	2016-03-30 20:37:40.14	2016-03-30 20:37:41.15	1	3	Right Time
93	98102253062	67	2016-03-30 20:37:43.95	2016-03-30 20:37:44.95	1	3	Right Time
94	98102253062	67	2016-03-30 20:37:48.25	2016-03-30 20:37:49.25	1	3	Right Time
95	98102253062	68	2016-03-30 20:38:13.87	2016-03-30 20:38:14.87	1	3	Right Time
96	98102253062	68	2016-03-30 20:38:16.46	2016-03-30 20:38:17.46	1	3	Right Time
97	98102254571	71	2016-03-30 20:39:47.57	2016-03-30 20:39:48.57	1	3	Right Time
98	98102254571	72	2016-03-30 20:40:00.26	2016-03-30 20:40:01.26	1	3	Right Time
99	98102254571	73	2016-03-30 20:40:14.45	2016-03-30 20:40:15.45	1	3	Right Time
100	98102254571	74	2016-03-30 20:40:31.23	2016-03-30 20:40:32.23	1	3	Right Time
101	98102254571	76	2016-03-30 20:45:43.29	2016-03-30 20:45:44.29	1	3	Right Time
102	98102253062	79	2016-03-30 20:48:31.07	2016-03-30 20:48:32.07	1	3	Right Time
103	98102253062	80	2016-03-30 20:49:01.23	2016-03-30 20:49:02.23	1	3	Right Time
104	98102253062	80	2016-03-30 20:49:09.26	2016-03-30 20:49:10.26	1	3	Right Time
105	98102253062	80	2016-03-30 20:49:31.51	2016-03-30 20:49:32.51	1	3	Right Time
106	98102253062	80	2016-03-30 20:49:32.78	2016-03-30 20:49:33.78	1	3	Right Time
107	98102253062	80	2016-03-30 20:49:34.82	2016-03-30 20:49:35.43	1	3	Right Time
108	98102253062	80	2016-03-30 20:49:35.43	2016-03-30 20:49:36.45	1	3	Right Time
109	98102253062	80	2016-03-30 20:49:38.00	2016-03-30 20:49:39.00	1	3	Right Time
110	98102253062	80	2016-03-30 20:49:44.37	2016-03-30 20:49:45.37	1	3	Right Time
111	98102253062	80	2016-03-30 20:49:45.60	2016-03-30 20:49:46.31	1	3	Right Time
112	98102253062	80	2016-03-30 20:49:46.31	2016-03-30 20:49:47.32	1	3	Right Time
113	98102253062	81	2016-03-30 20:49:58.17	2016-03-30 20:49:59.17	1	3	Right Time
114	98102253062	81	2016-03-30 20:50:11.34	2016-03-30 20:50:12.34	1	3	Right Time
115	98102253062	96	2016-03-30 20:51:21.35	2016-03-30 20:51:21.48	1	3	Right Time
116	98102253062	96	2016-03-30 20:51:21.48	2016-03-30 20:51:22.48	1	3	Right Time
117	98102253062	98	2016-03-30 20:51:23.70	2016-03-30 20:51:24.70	1	3	Right Time
118	98102253062	100	2016-03-30 20:51:37.14	2016-03-30 20:51:37.23	1	3	Right Time
119	98102253062	100	2016-03-30 20:51:37.23	2016-03-30 20:51:37.32	1	3	Right Time
120	98102253062	100	2016-03-30 20:51:37.32	2016-03-30 20:51:37.75	1	3	Right Time
