SequenceSessionId	Tag	VisitId	Start	End	Address	Output	PackageName
0	98102253062	37	2016-03-27 19:08:07.76	2016-03-27 19:08:09.73	1	3	Right Time
1	98102253062	38	2016-03-27 19:12:13.10	2016-03-27 19:12:14.10	1	3	Right Time
2	98102253062	38	2016-03-27 19:12:23.45	2016-03-27 19:12:24.45	1	3	Right Time
3	98102253062	38	2016-03-27 19:12:33.40	2016-03-27 19:12:33.76	1	3	Right Time
4	98102253062	38	2016-03-27 19:12:33.76	2016-03-27 19:12:34.78	1	3	Right Time
5	98102253062	39	2016-03-27 19:12:53.67	2016-03-27 19:12:54.67	1	3	Right Time
6	98102253062	39	2016-03-27 19:13:04.70	2016-03-27 19:13:05.70	1	3	Right Time
7	98102253062	39	2016-03-27 19:13:23.23	2016-03-27 19:13:24.23	1	3	Right Time
8	98102254571	40	2016-03-27 19:17:57.20	2016-03-27 19:17:58.20	1	3	Right Time
9	98102254571	40	2016-03-27 19:18:02.23	2016-03-27 19:18:03.23	1	3	Right Time
10	98102254571	42	2016-03-27 19:18:24.70	2016-03-27 19:18:25.25	1	3	Right Time
11	98102254571	42	2016-03-27 19:18:25.25	2016-03-27 19:18:26.25	1	3	Right Time
12	98102253062	43	2016-03-27 19:22:38.09	2016-03-27 19:22:39.10	1	3	Right Time
13	98102253062	43	2016-03-27 19:22:46.31	2016-03-27 19:22:47.31	1	3	Right Time
14	98102253062	43	2016-03-27 19:22:59.09	2016-03-27 19:22:59.20	1	3	Right Time
15	98102253062	43	2016-03-27 19:22:59.20	2016-03-27 19:23:00.21	1	3	Right Time
16	98102253062	43	2016-03-27 19:23:07.23	2016-03-27 19:23:07.50	1	3	Right Time
17	98102253062	43	2016-03-27 19:23:07.50	2016-03-27 19:23:08.50	1	3	Right Time
18	98102253062	44	2016-03-27 19:33:56.43	2016-03-27 19:33:56.82	1	3	Right Time
19	98102253062	44	2016-03-27 19:33:56.82	2016-03-27 19:33:57.82	1	3	Right Time
20	98102253062	44	2016-03-27 19:34:04.81	2016-03-27 19:34:05.81	1	3	Right Time
21	98102253062	44	2016-03-27 19:34:06.09	2016-03-27 19:34:07.10	1	3	Right Time
22	98102253062	44	2016-03-27 19:34:12.03	2016-03-27 19:34:13.03	1	3	Right Time
23	98102108119	45	2016-03-27 19:47:58.76	2016-03-27 19:47:59.76	1	3	Right Time
24	98102108119	47	2016-03-27 19:50:30.14	2016-03-27 19:50:31.14	1	3	Right Time
25	98102108119	47	2016-03-27 19:50:33.71	2016-03-27 19:50:34.54	1	3	Right Time
26	98102108119	47	2016-03-27 19:50:34.54	2016-03-27 19:50:35.54	1	3	Right Time
27	98102108119	48	2016-03-27 19:50:50.39	2016-03-27 19:50:50.82	1	3	Right Time
28	98102108119	48	2016-03-27 19:50:50.82	2016-03-27 19:50:51.23	1	3	Right Time
29	98102108119	48	2016-03-27 19:50:51.23	2016-03-27 19:50:52.23	1	3	Right Time
30	98102108119	48	2016-03-27 19:51:03.03	2016-03-27 19:51:04.03	1	3	Right Time
31	98102254571	49	2016-03-27 19:51:16.85	2016-03-27 19:51:17.32	1	3	Right Time
32	98102254571	49	2016-03-27 19:51:17.32	2016-03-27 19:51:18.32	1	3	Right Time
33	98102254571	49	2016-03-27 19:51:22.98	2016-03-27 19:51:23.98	1	3	Right Time
34	98102108119	51	2016-03-27 19:51:31.76	2016-03-27 19:51:32.35	1	3	Right Time
35	98102108119	51	2016-03-27 19:51:32.35	2016-03-27 19:51:33.35	1	3	Right Time
36	98102108119	51	2016-03-27 19:51:45.37	2016-03-27 19:51:46.37	1	3	Right Time
37	98102108119	51	2016-03-27 19:52:00.12	2016-03-27 19:52:01.12	1	3	Right Time
38	98102108119	51	2016-03-27 19:52:06.15	2016-03-27 19:52:07.17	1	3	Right Time
39	98102254571	53	2016-03-27 19:52:24.90	2016-03-27 19:52:25.17	1	3	Right Time
40	98102254571	53	2016-03-27 19:52:25.17	2016-03-27 19:52:25.28	1	3	Right Time
41	98102254571	53	2016-03-27 19:52:25.28	2016-03-27 19:52:26.28	1	3	Right Time
42	98102108119	54	2016-03-27 19:52:39.07	2016-03-27 19:52:40.07	1	3	Right Time
43	98102108119	54	2016-03-27 19:52:46.57	2016-03-27 19:52:47.57	1	3	Right Time
44	98102254571	55	2016-03-27 19:55:37.78	2016-03-27 19:55:38.79	1	3	Right Time
45	98102254571	55	2016-03-27 19:55:41.18	2016-03-27 19:55:41.31	1	3	Right Time
46	98102254571	55	2016-03-27 19:55:41.31	2016-03-27 19:55:42.31	1	3	Right Time
47	98102254571	55	2016-03-27 19:55:46.21	2016-03-27 19:55:47.21	1	3	Right Time
48	98102254571	56	2016-03-27 19:59:43.96	2016-03-27 19:59:44.96	1	3	Right Time
49	98102254571	56	2016-03-27 19:59:47.25	2016-03-27 19:59:47.34	1	3	Right Time
50	98102254571	56	2016-03-27 19:59:47.34	2016-03-27 19:59:48.34	1	3	Right Time
51	98102254571	57	2016-03-27 20:05:36.21	2016-03-27 20:05:36.35	1	3	Right Time
52	98102254571	57	2016-03-27 20:05:36.35	2016-03-27 20:05:36.84	1	3	Right Time
53	98102254571	57	2016-03-27 20:05:36.84	2016-03-27 20:05:37.84	1	3	Right Time
54	98102254571	57	2016-03-27 20:05:40.40	2016-03-27 20:05:40.65	1	3	Right Time
55	98102254571	57	2016-03-27 20:05:40.65	2016-03-27 20:05:41.64	1	3	Right Time
56	98102254571	57	2016-03-27 20:05:41.64	2016-03-27 20:05:42.65	1	3	Right Time
57	98102254571	58	2016-03-27 20:08:00.34	2016-03-27 20:08:01.34	1	3	Right Time
58	98102254571	58	2016-03-27 20:08:03.31	2016-03-27 20:08:04.31	1	3	Right Time
59	98102254571	59	2016-03-27 20:08:14.59	2016-03-27 20:08:15.59	1	3	Right Time
60	98102253062	60	2016-03-27 20:09:02.35	2016-03-27 20:09:03.35	1	3	Right Time
61	98102253062	60	2016-03-27 20:09:06.73	2016-03-27 20:09:07.73	1	3	Right Time
62	98102108119	61	2016-03-27 20:09:17.65	2016-03-27 20:09:18.65	1	3	Right Time
63	98102108119	61	2016-03-27 20:09:18.84	2016-03-27 20:09:19.84	1	3	Right Time
64	98102108119	61	2016-03-27 20:09:23.00	2016-03-27 20:09:24.00	1	3	Right Time
65	98102108119	61	2016-03-27 20:09:26.00	2016-03-27 20:09:27.01	1	3	Right Time
66	98102108119	61	2016-03-27 20:09:28.53	2016-03-27 20:09:29.53	1	3	Right Time
67	98102108119	61	2016-03-27 20:09:32.98	2016-03-27 20:09:33.98	1	3	Right Time
68	98102108119	61	2016-03-27 20:09:42.87	2016-03-27 20:09:43.87	1	3	Right Time
69	98102108119	61	2016-03-27 20:09:46.04	2016-03-27 20:09:47.04	1	3	Right Time
70	98102253062	62	2016-03-27 20:11:46.96	2016-03-27 20:11:47.96	1	3	Right Time
71	98102253062	62	2016-03-27 20:11:52.93	2016-03-27 20:11:53.93	1	3	Right Time
72	98102253062	62	2016-03-27 20:11:56.17	2016-03-27 20:11:57.17	1	3	Right Time
73	98102253062	62	2016-03-27 20:12:05.71	2016-03-27 20:12:06.71	1	3	Right Time
74	98102254571	63	2016-03-27 20:13:04.00	2016-03-27 20:13:04.20	1	3	Right Time
75	98102254571	63	2016-03-27 20:13:04.20	2016-03-27 20:13:05.21	1	3	Right Time
76	98102254571	63	2016-03-27 20:13:10.90	2016-03-27 20:13:11.00	1	3	Right Time
77	98102254571	63	2016-03-27 20:13:11.00	2016-03-27 20:13:12.00	1	3	Right Time
78	98102254571	64	2016-03-27 20:13:16.15	2016-03-27 20:13:16.35	1	3	Right Time
79	98102254571	64	2016-03-27 20:13:16.35	2016-03-27 20:13:17.35	1	3	Right Time
80	98102254571	64	2016-03-27 20:13:24.50	2016-03-27 20:13:24.67	1	3	Right Time
81	98102254571	64	2016-03-27 20:13:24.67	2016-03-27 20:13:25.67	1	3	Right Time
82	98102254571	65	2016-03-27 20:13:33.39	2016-03-27 20:13:33.53	1	3	Right Time
83	98102254571	65	2016-03-27 20:13:33.53	2016-03-27 20:13:34.54	1	3	Right Time
84	98102254571	65	2016-03-27 20:13:37.87	2016-03-27 20:13:38.87	1	3	Right Time
85	98102254571	66	2016-03-27 20:14:25.37	2016-03-27 20:14:25.54	1	3	Right Time
