SequenceSessionId	Tag	VisitId	Start	End	Address	Output	PackageName
0	98102254571	34	2016-04-10 19:12:47.51	2016-04-10 19:12:47.64	1	3	Right Time
1	98102254571	34	2016-04-10 19:12:47.64	2016-04-10 19:12:48.64	1	3	Right Time
2	98102254571	35	2016-04-10 19:13:21.12	2016-04-10 19:13:21.20	1	3	Right Time
3	98102254571	35	2016-04-10 19:13:21.20	2016-04-10 19:13:22.21	1	3	Wrong Time
4	98102254571	36	2016-04-10 19:21:12.06	2016-04-10 19:21:12.14	1	3	Right Time
5	98102254571	36	2016-04-10 19:21:12.14	2016-04-10 19:21:13.15	1	3	Right Time
6	98102254571	37	2016-04-10 19:21:31.25	2016-04-10 19:21:32.25	1	3	Wrong Time
7	98102254571	37	2016-04-10 19:21:32.40	2016-04-10 19:21:33.40	1	3	Wrong Time
8	98102254571	38	2016-04-10 19:21:39.37	2016-04-10 19:21:40.39	1	3	Right Time
9	98102254571	39	2016-04-10 19:22:05.54	2016-04-10 19:22:06.56	1	3	Right Time
10	98102253062	40	2016-04-10 19:26:13.76	2016-04-10 19:26:14.78	1	3	Wrong Time
11	98102253062	40	2016-04-10 19:26:16.81	2016-04-10 19:26:17.81	1	3	Wrong Time
12	98102253062	40	2016-04-10 19:26:20.93	2016-04-10 19:26:21.93	1	3	Wrong Time
13	98102254571	41	2016-04-10 19:26:30.78	2016-04-10 19:26:30.85	1	3	Right Time
14	98102254571	41	2016-04-10 19:26:30.85	2016-04-10 19:26:31.85	1	3	Right Time
15	98102254571	42	2016-04-10 19:26:52.76	2016-04-10 19:26:53.76	1	3	Right Time
16	98102254571	42	2016-04-10 19:27:14.64	2016-04-10 19:27:15.65	1	3	Wrong Time
17	98102254571	43	2016-04-10 19:27:20.68	2016-04-10 19:27:21.70	1	3	Right Time
18	98102253062	44	2016-04-10 19:34:44.76	2016-04-10 19:34:45.76	1	3	Right Time
19	98102254571	45	2016-04-10 19:35:58.43	2016-04-10 19:35:59.43	1	3	Right Time
20	98102254571	47	2016-04-10 19:41:10.25	2016-04-10 19:41:11.25	1	3	Right Time
21	98102254571	48	2016-04-10 19:43:54.67	2016-04-10 19:43:55.67	1	3	Right Time
22	98102254571	50	2016-04-10 19:44:20.46	2016-04-10 19:44:21.46	1	3	Wrong Time
23	98102253062	51	2016-04-10 19:44:26.04	2016-04-10 19:44:26.23	1	3	Wrong Time
24	98102253062	51	2016-04-10 19:44:26.23	2016-04-10 19:44:27.23	1	3	Wrong Time
25	98102253062	51	2016-04-10 19:44:30.45	2016-04-10 19:44:31.45	1	3	Wrong Time
26	98102254571	53	2016-04-10 19:50:58.64	2016-04-10 19:50:59.65	1	3	Right Time
27	98102253062	54	2016-04-10 19:56:07.10	2016-04-10 19:56:08.12	1	3	Wrong Time
28	98102254571	55	2016-04-10 19:59:35.14	2016-04-10 19:59:36.14	1	3	Right Time
29	98102254571	55	2016-04-10 19:59:56.21	2016-04-10 19:59:57.23	1	3	Wrong Time
30	98102254571	56	2016-04-10 20:00:15.65	2016-04-10 20:00:16.67	1	3	Right Time
31	98102253062	57	2016-04-10 20:00:48.87	2016-04-10 20:00:49.03	1	3	Wrong Time
32	98102253062	57	2016-04-10 20:00:49.03	2016-04-10 20:00:50.03	1	3	Wrong Time
33	98102253062	57	2016-04-10 20:00:50.09	2016-04-10 20:00:51.09	1	3	Wrong Time
34	98102254571	58	2016-04-10 20:10:14.32	2016-04-10 20:10:15.34	1	3	Right Time
35	98102254571	59	2016-04-10 20:10:28.92	2016-04-10 20:10:29.93	1	3	Right Time
36	98102254571	59	2016-04-10 20:10:49.50	2016-04-10 20:10:50.26	1	3	Wrong Time
37	98102254571	59	2016-04-10 20:10:50.26	2016-04-10 20:10:50.35	1	3	Wrong Time
38	98102254571	59	2016-04-10 20:10:50.35	2016-04-10 20:10:51.35	1	3	Wrong Time
39	98102254571	60	2016-04-10 20:11:03.76	2016-04-10 20:11:04.78	1	3	Right Time
40	98102253062	61	2016-04-10 20:14:59.65	2016-04-10 20:14:59.76	1	3	Wrong Time
41	98102253062	61	2016-04-10 20:14:59.76	2016-04-10 20:15:00.14	1	3	Wrong Time
42	98102253062	61	2016-04-10 20:15:00.14	2016-04-10 20:15:00.28	1	3	Wrong Time
43	98102253062	61	2016-04-10 20:15:00.28	2016-04-10 20:15:00.81	1	3	Wrong Time
44	98102253062	61	2016-04-10 20:15:00.81	2016-04-10 20:15:01.81	1	3	Wrong Time
45	98102254571	62	2016-04-10 20:25:48.04	2016-04-10 20:25:48.29	1	3	Right Time
46	98102254571	62	2016-04-10 20:25:48.29	2016-04-10 20:25:49.31	1	3	Right Time
47	98102254571	62	2016-04-10 20:25:59.98	2016-04-10 20:26:00.98	1	3	Wrong Time
48	98102254571	63	2016-04-10 20:26:09.37	2016-04-10 20:26:09.46	1	3	Right Time
49	98102254571	63	2016-04-10 20:26:09.46	2016-04-10 20:26:10.46	1	3	Right Time
50	98102254571	63	2016-04-10 20:26:16.93	2016-04-10 20:26:17.95	1	3	Wrong Time
51	98102254571	64	2016-04-10 20:26:21.15	2016-04-10 20:26:22.15	1	3	Right Time
52	98102254571	65	2016-04-10 20:26:39.28	2016-04-10 20:26:40.28	1	3	Right Time
53	98102254571	66	2016-04-10 20:26:57.45	2016-04-10 20:26:57.53	1	3	Right Time
54	98102254571	66	2016-04-10 20:26:57.53	2016-04-10 20:26:58.53	1	3	Right Time
55	98102254571	67	2016-04-10 20:36:31.96	2016-04-10 20:36:32.04	1	3	Right Time
56	98102254571	67	2016-04-10 20:36:32.04	2016-04-10 20:36:33.04	1	3	Right Time
57	98102254571	68	2016-04-10 20:36:57.67	2016-04-10 20:36:58.67	1	3	Right Time
58	98102254571	69	2016-04-10 20:37:16.81	2016-04-10 20:37:17.82	1	3	Right Time
59	98102253062	70	2016-04-10 20:56:13.10	2016-04-10 20:56:14.10	1	3	Right Time
60	98102253062	70	2016-04-10 20:56:33.42	2016-04-10 20:56:34.42	1	3	Wrong Time
61	98102253062	71	2016-04-10 20:56:49.20	2016-04-10 20:56:50.20	1	3	Wrong Time
62	98102253062	72	2016-04-10 21:06:42.14	2016-04-10 21:06:43.15	1	3	Wrong Time
63	98102253062	72	2016-04-10 21:06:43.89	2016-04-10 21:06:44.89	1	3	Wrong Time
64	98102253062	72	2016-04-10 21:06:59.64	2016-04-10 21:07:00.64	1	3	Wrong Time
65	98102254571	73	2016-04-10 21:12:16.42	2016-04-10 21:12:17.43	1	3	Wrong Time
66	98102254571	73	2016-04-10 21:12:17.82	2016-04-10 21:12:18.82	1	3	Wrong Time
67	98102254571	73	2016-04-10 21:12:20.85	2016-04-10 21:12:21.85	1	3	Wrong Time
68	98102254571	74	2016-04-10 21:12:28.85	2016-04-10 21:12:29.85	1	3	Right Time
69	98102254571	75	2016-04-10 21:12:51.79	2016-04-10 21:12:52.81	1	3	Wrong Time
70	98102254571	75	2016-04-10 21:12:57.20	2016-04-10 21:12:58.20	1	3	Wrong Time
71	98102254571	75	2016-04-10 21:13:01.65	2016-04-10 21:13:02.35	1	3	Wrong Time
72	98102254571	75	2016-04-10 21:13:02.35	2016-04-10 21:13:03.35	1	3	Wrong Time
73	98102253062	76	2016-04-10 21:13:32.07	2016-04-10 21:13:33.09	1	3	Right Time
74	98102253062	76	2016-04-10 21:13:44.03	2016-04-10 21:13:45.04	1	3	Wrong Time
75	98102253062	77	2016-04-10 21:14:18.28	2016-04-10 21:14:18.37	1	3	Right Time
76	98102253062	77	2016-04-10 21:14:18.37	2016-04-10 21:14:19.37	1	3	Wrong Time
77	98102253062	78	2016-04-10 21:14:34.09	2016-04-10 21:14:35.10	1	3	Right Time
78	98102253062	79	2016-04-10 21:14:49.92	2016-04-10 21:14:50.92	1	3	Right Time
79	98102253062	80	2016-04-10 21:15:02.73	2016-04-10 21:15:02.89	1	3	Wrong Time
80	98102253062	80	2016-04-10 21:15:02.89	2016-04-10 21:15:03.89	1	3	Wrong Time
81	98102254571	81	2016-04-10 21:23:13.75	2016-04-10 21:23:14.75	1	3	Wrong Time
82	98102253062	82	2016-04-10 21:23:48.23	2016-04-10 21:23:49.23	1	3	Right Time
83	98102253062	82	2016-04-10 21:24:15.85	2016-04-10 21:24:16.85	1	3	Wrong Time
84	98102253062	84	2016-04-10 21:33:00.15	2016-04-10 21:33:01.15	1	3	Wrong Time
85	98102254571	85	2016-04-10 21:38:40.51	2016-04-10 21:38:40.59	1	3	Right Time
86	98102254571	85	2016-04-10 21:38:40.59	2016-04-10 21:38:41.59	1	3	Right Time
87	98102254571	85	2016-04-10 21:39:00.82	2016-04-10 21:39:00.90	1	3	Wrong Time
88	98102254571	85	2016-04-10 21:39:00.90	2016-04-10 21:39:01.78	1	3	Wrong Time
89	98102254571	85	2016-04-10 21:39:01.78	2016-04-10 21:39:01.90	1	3	Wrong Time
90	98102254571	85	2016-04-10 21:39:01.90	2016-04-10 21:39:02.90	1	3	Wrong Time
91	98102254571	86	2016-04-10 21:39:14.46	2016-04-10 21:39:15.48	1	3	Wrong Time
92	98102254571	86	2016-04-10 21:39:31.81	2016-04-10 21:39:32.82	1	3	Wrong Time
93	98102254571	86	2016-04-10 21:39:33.03	2016-04-10 21:39:34.04	1	3	Wrong Time
94	98102254571	87	2016-04-10 21:39:40.50	2016-04-10 21:39:41.51	1	3	Right Time
95	98102254571	88	2016-04-10 21:40:00.79	2016-04-10 21:40:01.79	1	3	Right Time
96	98102254571	89	2016-04-10 21:40:21.14	2016-04-10 21:40:22.14	1	3	Right Time
97	98102253062	90	2016-04-10 22:19:10.21	2016-04-10 22:19:11.21	1	3	Wrong Time
98	98102253062	90	2016-04-10 22:19:11.70	2016-04-10 22:19:12.70	1	3	Wrong Time
99	98102253062	90	2016-04-10 22:19:32.78	2016-04-10 22:19:33.79	1	3	Wrong Time
100	98102253062	91	2016-04-10 22:19:44.85	2016-04-10 22:19:45.87	1	3	Wrong Time
101	98102253062	91	2016-04-10 22:20:00.07	2016-04-10 22:20:00.51	1	3	Wrong Time
102	98102253062	91	2016-04-10 22:20:00.51	2016-04-10 22:20:00.75	1	3	Wrong Time
103	98102253062	91	2016-04-10 22:20:00.75	2016-04-10 22:20:01.62	1	3	Wrong Time
104	98102253062	91	2016-04-10 22:20:01.62	2016-04-10 22:20:02.62	1	3	Wrong Time
105	98102254571	92	2016-04-10 22:20:31.37	2016-04-10 22:20:31.46	1	3	Right Time
