SequenceSessionId	Tag	VisitId	Start	End	Address	Output	PackageName
0	98102254571	3	2016-04-03 19:19:12.12	2016-04-03 19:19:13.34	1	3	Right Time
1	98102254571	3	2016-04-03 19:20:26.65	2016-04-03 19:20:27.82	1	3	Wrong Hour
2	98102254571	4	2016-04-03 19:23:39.31	2016-04-03 19:23:40.31	1	3	Right Time
3	98102254571	4	2016-04-03 19:23:50.37	2016-04-03 19:23:50.54	1	3	Wrong Hour
4	98102254571	4	2016-04-03 19:23:50.54	2016-04-03 19:23:51.17	1	3	Wrong Hour
5	98102254571	4	2016-04-03 19:23:51.17	2016-04-03 19:23:51.50	1	3	Wrong Hour
6	98102254571	4	2016-04-03 19:23:51.50	2016-04-03 19:23:51.59	1	3	Wrong Hour
7	98102254571	4	2016-04-03 19:23:51.59	2016-04-03 19:23:52.59	1	3	Wrong Hour
8	98102254571	4	2016-04-03 19:24:06.93	2016-04-03 19:24:07.93	1	3	Wrong Hour
9	98102254571	4	2016-04-03 19:24:32.17	2016-04-03 19:24:33.17	1	3	Wrong Hour
10	98102254571	4	2016-04-03 19:24:55.71	2016-04-03 19:24:56.71	1	3	Wrong Hour
11	98102253062	5	2016-04-03 19:27:05.85	2016-04-03 19:27:06.87	1	3	Right Time
12	98102253062	5	2016-04-03 19:27:12.06	2016-04-03 19:27:13.07	1	3	Wrong Hour
13	98102253062	5	2016-04-03 19:27:22.04	2016-04-03 19:27:23.04	1	3	Wrong Hour
14	98102253062	5	2016-04-03 19:27:33.31	2016-04-03 19:27:34.31	1	3	Wrong Hour
15	98102253062	5	2016-04-03 19:27:48.84	2016-04-03 19:27:49.85	1	3	Wrong Hour
16	98102253062	5	2016-04-03 19:27:57.18	2016-04-03 19:27:58.18	1	3	Wrong Hour
17	98102253062	5	2016-04-03 19:28:01.18	2016-04-03 19:28:02.18	1	3	Wrong Hour
18	98102253062	5	2016-04-03 19:28:19.39	2016-04-03 19:28:20.40	1	3	Wrong Hour
19	98102253062	5	2016-04-03 19:28:44.84	2016-04-03 19:28:45.84	1	3	Wrong Hour
20	98102253062	5	2016-04-03 19:29:08.98	2016-04-03 19:29:09.98	1	3	Wrong Hour
21	98102253062	5	2016-04-03 19:29:11.40	2016-04-03 19:29:12.40	1	3	Wrong Hour
22	98102253062	6	2016-04-03 19:31:53.40	2016-04-03 19:31:54.43	1	3	Right Time
23	98102253062	6	2016-04-03 19:32:03.92	2016-04-03 19:32:04.93	1	3	Wrong Hour
24	98102253062	6	2016-04-03 19:32:08.75	2016-04-03 19:32:09.75	1	3	Wrong Hour
25	98102253062	6	2016-04-03 19:32:18.12	2016-04-03 19:32:19.14	1	3	Wrong Hour
26	98102254571	7	2016-04-03 19:34:10.71	2016-04-03 19:34:11.73	1	3	Right Time
27	98102254571	8	2016-04-03 19:37:37.32	2016-04-03 19:37:38.34	1	3	Right Time
28	98102254571	8	2016-04-03 19:38:20.57	2016-04-03 19:38:21.57	1	3	Wrong Hour
29	98102253062	9	2016-04-03 19:47:20.48	2016-04-03 19:47:21.56	1	3	Right Time
30	98102253062	9	2016-04-03 19:47:21.68	2016-04-03 19:47:22.68	1	3	Wrong Hour
31	98102253062	9	2016-04-03 19:47:26.93	2016-04-03 19:47:27.95	1	3	Wrong Hour
32	98102253062	9	2016-04-03 19:47:44.79	2016-04-03 19:47:45.79	1	3	Wrong Hour
33	98102253062	9	2016-04-03 19:47:49.37	2016-04-03 19:47:50.37	1	3	Wrong Hour
34	98102253062	9	2016-04-03 19:47:52.85	2016-04-03 19:47:53.85	1	3	Wrong Hour
35	98102253062	9	2016-04-03 19:47:59.89	2016-04-03 19:48:00.89	1	3	Wrong Hour
36	98102253062	9	2016-04-03 19:48:03.84	2016-04-03 19:48:04.84	1	3	Wrong Hour
37	98102253062	9	2016-04-03 19:48:10.73	2016-04-03 19:48:11.73	1	3	Wrong Hour
38	98102253062	10	2016-04-03 19:48:25.12	2016-04-03 19:48:26.12	1	3	Right Time
39	98102254571	11	2016-04-03 19:48:43.01	2016-04-03 19:48:44.01	1	3	Right Time
40	98102254571	11	2016-04-03 19:48:57.12	2016-04-03 19:48:57.23	1	3	Wrong Hour
41	98102254571	11	2016-04-03 19:48:57.23	2016-04-03 19:48:58.23	1	3	Wrong Hour
42	98102254571	11	2016-04-03 19:49:12.60	2016-04-03 19:49:13.60	1	3	Wrong Hour
43	98102254571	11	2016-04-03 19:49:15.57	2016-04-03 19:49:16.57	1	3	Wrong Hour
44	98102253062	12	2016-04-03 19:55:30.26	2016-04-03 19:55:31.26	1	3	Right Time
45	98102253062	12	2016-04-03 19:55:32.01	2016-04-03 19:55:33.01	1	3	Wrong Hour
46	98102253062	13	2016-04-03 19:55:38.90	2016-04-03 19:55:38.96	1	3	Right Time
47	98102253062	13	2016-04-03 19:55:38.96	2016-04-03 19:55:39.96	1	3	Right Time
48	98102253062	13	2016-04-03 19:55:40.73	2016-04-03 19:55:40.85	1	3	Wrong Hour
49	98102253062	13	2016-04-03 19:55:40.85	2016-04-03 19:55:41.85	1	3	Wrong Hour
50	98102254571	14	2016-04-03 19:57:07.53	2016-04-03 19:57:08.53	1	3	Right Time
51	98102254571	15	2016-04-03 19:57:43.26	2016-04-03 19:57:44.28	1	3	Wrong Hour
52	98102254571	15	2016-04-03 19:57:52.48	2016-04-03 19:57:53.48	1	3	Wrong Hour
53	98102253062	16	2016-04-03 19:59:57.57	2016-04-03 19:59:58.57	1	3	Right Time
54	98102253062	16	2016-04-03 20:00:01.40	2016-04-03 20:00:02.40	1	3	Wrong Hour
55	98102253062	16	2016-04-03 20:00:25.67	2016-04-03 20:00:26.67	1	3	Wrong Hour
56	98102253062	16	2016-04-03 20:00:37.67	2016-04-03 20:00:38.67	1	3	Wrong Hour
57	98102253062	16	2016-04-03 20:00:41.50	2016-04-03 20:00:41.56	1	3	Wrong Hour
58	98102253062	16	2016-04-03 20:00:41.56	2016-04-03 20:00:42.56	1	3	Wrong Hour
59	98102253062	16	2016-04-03 20:00:50.43	2016-04-03 20:00:51.43	1	3	Wrong Hour
