DateTime	HardwareType	Cage	Corner	Side	State
2016-04-01 17:01:27.68	0	1	2		0
2016-04-01 17:01:27.70	0	1	3		0
2016-04-01 17:01:27.70	0	1	4		0
2016-04-01 17:01:27.70	1	1	1	1	1
2016-04-01 17:01:27.70	2	1	1	1	0
2016-04-01 17:01:27.70	1	1	4	7	1
2016-04-01 17:01:27.71	1	1	4	8	1
2016-04-01 17:01:27.71	1	1	1	2	1
2016-04-01 17:01:27.71	2	1	1	2	0
2016-04-01 17:01:27.71	1	1	2	3	1
2016-04-01 17:01:27.71	2	1	2	3	0
2016-04-01 17:01:27.71	1	1	2	4	1
2016-04-01 17:01:27.71	2	1	2	4	0
2016-04-01 17:01:27.71	1	1	3	5	0
2016-04-01 17:01:27.71	2	1	3	5	0
2016-04-01 17:01:27.71	1	1	3	6	0
2016-04-01 17:01:27.71	2	1	3	6	0
2016-04-01 17:01:27.71	1	1	4	7	1
2016-04-01 17:01:27.71	2	1	4	7	0
2016-04-01 17:01:27.71	1	1	4	8	1
2016-04-01 17:01:27.73	2	1	4	8	0
2016-04-01 17:01:27.73	0	1	1		0
2016-04-01 17:01:27.75	0	1	2		0
2016-04-01 17:01:27.76	0	1	3		0
2016-04-01 17:01:27.76	0	1	4		0
2016-04-01 17:01:27.78	1	1	1	1	1
2016-04-01 17:01:27.79	2	1	1	1	0
2016-04-01 17:01:27.82	1	1	1	2	1
2016-04-01 17:01:27.84	2	1	1	2	0
2016-04-01 17:01:27.87	1	1	2	3	1
2016-04-01 17:01:27.89	2	1	2	3	0
2016-04-01 17:01:27.92	1	1	2	4	1
2016-04-01 17:01:27.93	2	1	2	4	0
2016-04-01 17:01:27.96	1	1	3	5	0
2016-04-01 17:01:27.98	2	1	3	5	0
2016-04-01 17:01:28.00	1	1	3	6	0
2016-04-01 17:01:28.03	2	1	3	6	0
2016-04-01 17:01:28.04	1	1	4	7	1
2016-04-01 17:01:28.09	2	1	4	7	0
2016-04-01 17:01:28.09	1	1	4	8	1
2016-04-01 17:01:28.12	2	1	4	8	0
