DateTime	HardwareType	Cage	Corner	Side	State
2016-03-30 17:12:44.07	0	1	1		0
2016-03-30 17:12:44.10	0	1	2		0
2016-03-30 17:12:44.10	0	1	3		0
2016-03-30 17:12:44.12	0	1	4		0
2016-03-30 17:12:44.17	1	1	1	1	1
2016-03-30 17:12:44.18	2	1	1	1	0
2016-03-30 17:12:44.20	1	1	1	2	1
2016-03-30 17:12:44.21	2	1	1	2	0
2016-03-30 17:12:44.25	1	1	2	3	1
2016-03-30 17:12:44.26	2	1	2	3	0
2016-03-30 17:12:44.29	1	1	2	4	1
2016-03-30 17:12:44.31	2	1	2	4	0
2016-03-30 17:12:44.35	1	1	3	5	0
2016-03-30 17:12:44.37	2	1	3	5	0
2016-03-30 17:12:44.39	1	1	3	6	0
2016-03-30 17:12:44.42	2	1	3	6	0
2016-03-30 17:12:44.43	1	1	4	7	1
2016-03-30 17:12:44.46	2	1	4	7	0
2016-03-30 17:12:44.48	1	1	4	8	1
2016-03-30 17:12:44.51	2	1	4	8	0
2016-03-30 19:03:41.10	1	1	3	5	0
2016-03-30 19:03:41.73	1	1	3	5	0
2016-03-30 19:03:42.35	1	1	3	5	1
2016-03-30 19:03:46.71	1	1	3	5	1
2016-03-30 19:03:46.73	2	1	3	5	0
2016-03-30 19:03:48.10	1	1	3	5	0
2016-03-30 19:03:50.39	1	1	3	5	0
2016-03-30 19:03:51.35	1	1	3	5	1
2016-03-30 19:03:55.37	1	1	3	5	1
2016-03-30 19:03:55.39	2	1	3	5	0
2016-03-30 19:03:56.76	1	1	3	5	0
2016-03-30 19:03:59.32	1	1	3	5	0
2016-03-30 19:03:59.73	1	1	3	5	1
2016-03-30 19:04:04.32	1	1	3	5	1
2016-03-30 19:04:04.34	2	1	3	5	0
2016-03-30 19:04:07.82	1	1	3	5	0
2016-03-30 19:04:08.14	1	1	3	5	0
2016-03-30 19:04:09.51	1	1	3	5	1
2016-03-30 19:04:13.14	1	1	3	5	1
2016-03-30 19:04:13.15	2	1	3	5	0
2016-03-30 19:04:14.53	1	1	3	5	0
2016-03-30 19:04:17.42	1	1	3	5	0
2016-03-30 19:04:18.65	1	1	3	5	1
2016-03-30 19:04:20.28	1	1	3	5	1
2016-03-30 19:04:20.29	1	1	3	6	0
2016-03-30 19:04:20.31	2	1	3	5	96
2016-03-30 19:04:20.32	2	1	3	6	96
2016-03-30 19:04:20.34	2	1	3	5	0
2016-03-30 19:04:20.35	2	1	3	6	0
2016-03-30 19:04:21.65	1	1	3	5	0
2016-03-30 19:07:35.29	1	1	3	5	0
2016-03-30 19:07:36.00	1	1	3	5	1
2016-03-30 19:07:40.29	1	1	3	5	1
2016-03-30 19:07:40.31	2	1	3	5	0
2016-03-30 19:07:41.67	1	1	3	5	0
2016-03-30 19:07:42.82	1	1	3	5	0
2016-03-30 19:07:44.21	1	1	3	5	1
2016-03-30 19:07:47.81	1	1	3	5	1
2016-03-30 19:07:47.82	2	1	3	5	0
2016-03-30 19:07:49.20	1	1	3	5	0
2016-03-30 19:07:50.73	1	1	3	5	0
2016-03-30 19:07:52.10	1	1	3	5	1
2016-03-30 19:07:55.71	1	1	3	5	1
2016-03-30 19:07:55.75	2	1	3	5	0
2016-03-30 19:07:57.14	1	1	3	5	0
2016-03-30 19:07:58.79	1	1	3	5	0
2016-03-30 19:07:58.81	1	1	3	6	0
2016-03-30 19:07:58.82	2	1	3	5	96
2016-03-30 19:07:58.84	2	1	3	6	96
2016-03-30 19:07:58.85	2	1	3	5	0
2016-03-30 19:07:58.87	2	1	3	6	0
2016-03-30 19:11:35.76	1	1	3	5	0
2016-03-30 19:11:35.79	1	1	3	6	0
2016-03-30 19:11:35.79	2	1	3	5	96
2016-03-30 19:11:35.82	2	1	3	6	96
2016-03-30 19:11:35.84	2	1	3	5	0
2016-03-30 19:11:35.85	2	1	3	6	0
2016-03-30 19:12:15.10	1	1	3	5	0
2016-03-30 19:12:15.46	1	1	3	5	0
