DateTime	Temperature	Illumination	Cage
2015-02-15 09:43:54	19.6	30	1
2015-02-15 09:44:53	19.6	33	1
2015-02-15 09:45:53	19.6	33	1
2015-02-15 09:46:53	19.6	33	1
2015-02-15 09:47:53	19.6	33	1
2015-02-15 09:48:53	19.6	33	1
2015-02-15 09:49:53	19.6	33	1
2015-02-15 09:50:53	19.6	33	1
2015-02-15 09:51:53	19.6	33	1
2015-02-15 09:52:53	19.6	33	1
2015-02-15 09:53:53	19.6	33	1
2015-02-15 09:54:53	19.6	33	1
2015-02-15 09:55:53	19.6	33	1
2015-02-15 09:56:53	19.6	33	1
2015-02-15 09:57:53	19.6	33	1
2015-02-15 09:58:53	19.6	33	1
2015-02-15 09:59:53	19.6	33	1
2015-02-15 10:00:53	19.6	33	1
2015-02-15 10:01:53	19.6	33	1
2015-02-15 10:02:53	19.6	33	1
2015-02-15 10:03:53	19.6	33	1
2015-02-15 10:04:53	19.6	33	1
2015-02-15 10:05:53	19.6	33	1
2015-02-15 10:06:53	19.6	33	1
2015-02-15 10:07:53	19.6	33	1
2015-02-15 10:08:53	19.6	33	1
2015-02-15 10:09:53	19.6	33	1
2015-02-15 10:10:53	19.6	33	1
2015-02-15 10:11:53	19.6	33	1
2015-02-15 10:12:53	19.6	33	1
2015-02-15 10:13:53	19.6	33	1
2015-02-15 10:14:53	19.6	33	1
2015-02-15 10:15:53	19.6	33	1
2015-02-15 10:16:53	19.6	33	1
2015-02-15 10:17:53	19.6	33	1
2015-02-15 10:18:53	19.6	33	1
2015-02-15 10:19:53	19.6	33	1
2015-02-15 10:20:53	19.6	33	1
2015-02-15 10:21:53	19.6	33	1
2015-02-15 10:22:53	19.6	33	1
2015-02-15 10:23:53	19.6	33	1
2015-02-15 10:24:53	19.6	33	1
2015-02-15 10:25:53	19.6	33	1
2015-02-15 10:26:53	19.6	33	1
2015-02-15 10:27:53	19.6	33	1
2015-02-15 10:28:53	19.6	33	1
2015-02-15 10:29:53	19.6	33	1
2015-02-15 10:30:53	19.6	33	1
2015-02-15 10:31:53	19.6	33	1
2015-02-15 10:32:53	19.6	33	1
2015-02-15 10:33:53	19.6	33	1
2015-02-15 10:34:53	19.6	33	1
2015-02-15 10:35:53	19.6	33	1
2015-02-15 10:36:53	19.6	33	1
2015-02-15 10:37:53	19.6	33	1
2015-02-15 10:38:53	19.6	33	1
2015-02-15 10:39:53	19.6	33	1
2015-02-15 10:40:53	19.6	33	1
2015-02-15 10:41:53	19.6	33	1
2015-02-15 10:42:53	19.6	33	1
2015-02-15 10:43:53	19.6	33	1
2015-02-15 10:44:53	19.6	33	1
2015-02-15 10:45:53	19.6	33	1
2015-02-15 10:46:53	19.6	33	1
2015-02-15 10:47:53	19.6	33	1
2015-02-15 10:48:53	19.6	33	1
2015-02-15 10:49:53	19.6	33	1
2015-02-15 10:50:53	19.6	33	1
2015-02-15 10:51:53	19.6	33	1
2015-02-15 10:52:53	19.6	33	1
2015-02-15 10:53:53	19.6	33	1
2015-02-15 10:54:53	19.6	33	1
2015-02-15 10:55:53	19.6	33	1
2015-02-15 10:56:53	19.6	33	1
2015-02-15 10:57:53	19.6	33	1
2015-02-15 10:58:53	19.6	33	1
2015-02-15 10:59:53	19.6	33	1
2015-02-15 11:00:53	19.6	33	1
2015-02-15 11:01:53	19.6	33	1
