VisitID	AnimalTag	Start	End	ModuleName	Cage	Corner	CornerCondition	PlaceError	AntennaNumber	AntennaDuration	PresenceNumber	PresenceDuration	VisitSolution
0	98102253062	2016-04-06 16:47:30.85	2016-04-06 16:47:37.82	Default	1	3	1	0	1	7.453125	1	5.078125	0
1	98102253062	2016-04-06 16:47:39.12	2016-04-06 16:47:40.82	Default	1	3	1	0	1	2.78125	1	0.15625	0
2	98102254571	2016-04-06 16:48:05.87	2016-04-06 16:48:16.04	Default	1	3	1	0	1	10.171875	1	9.46875	0
3	98102253062	2016-04-06 16:50:58.35	2016-04-06 16:51:03.59	Default	1	3	1	0	1	5.671875	1	3.015625	0
4	98102254571	2016-04-06 18:01:15.65	2016-04-06 18:01:29.06	Default	1	3	1	0	1	13.40625	3	11.8125	0
5	98102253062	2016-04-06 18:06:52.60	2016-04-06 18:07:20.46	Default	1	3	1	0	1	28.078125	3	23.421875	0
6	98102253062	2016-04-06 19:30:57.75	2016-04-06 19:31:24.87	Module 1	1	3	1	0	1	27.59375	3	22.34375	0
7	98102253062	2016-04-06 19:55:49.56	2016-04-06 19:56:23.84	Module 1	1	3	1	0	1	34.625	3	30.796875	0
8	98102254571	2016-04-06 19:57:21.34	2016-04-06 19:57:45.56	Module 1	1	3	1	0	1	24.21875	1	23.609375	0
9	98102254571	2016-04-06 20:20:50.35	2016-04-06 20:21:11.48	Module 1	1	3	1	0	1	21.125	1	19.5625	0
10	98102254571	2016-04-06 20:24:38.76	2016-04-06 20:24:49.73	Module 1	1	3	1	0	1	10.96875	1	10.03125	0
11	98102253062	2016-04-06 20:30:51.59	2016-04-06 20:31:24.29	Module 1	1	3	1	0	1	32.921875	1	30.84375	0
12	98102254571	2016-04-06 20:31:31.70	2016-04-06 20:31:54.89	Module 1	1	3	1	0	2	22.921875	2	20.9375	0
13	98102254571	2016-04-06 20:35:35.12	2016-04-06 20:35:41.42	Module 1	1	3	1	0	1	6.296875	1	5.484375	0
14	98102253062	2016-04-06 20:35:59.67	2016-04-06 20:36:10.62	Module 1	1	3	1	0	1	11.390625	2	7.796875	0
15	98102253062	2016-04-06 20:36:12.95	2016-04-06 20:36:15.37	Module 1	1	3	1	0	1	2.96875	1	1.046875	0
