DateTime	HardwareType	Cage	Corner	Side	State
2016-04-05 10:44:05.65	0	1	2		0
2016-04-05 10:44:05.68	0	1	3		0
2016-04-05 10:44:05.68	0	1	4		0
2016-04-05 10:44:05.68	1	1	1	1	1
2016-04-05 10:44:05.68	2	1	1	1	0
2016-04-05 10:44:05.70	1	1	1	2	1
2016-04-05 10:44:05.70	2	1	1	2	0
2016-04-05 10:44:05.70	1	1	2	3	1
2016-04-05 10:44:05.70	2	1	2	3	0
2016-04-05 10:44:05.70	1	1	2	4	1
2016-04-05 10:44:05.70	2	1	2	4	0
2016-04-05 10:44:05.70	1	1	3	5	0
2016-04-05 10:44:05.70	2	1	3	5	0
2016-04-05 10:44:05.70	1	1	3	6	0
2016-04-05 10:44:05.70	2	1	3	6	0
2016-04-05 10:44:05.70	1	1	4	7	1
2016-04-05 10:44:05.70	2	1	4	7	0
2016-04-05 10:44:05.71	1	1	4	8	1
2016-04-05 10:44:05.71	2	1	4	8	0
2016-04-05 10:44:05.73	0	1	1		0
2016-04-05 10:44:05.73	0	1	2		0
2016-04-05 10:44:05.73	0	1	3		0
2016-04-05 10:44:05.75	0	1	4		0
2016-04-05 10:44:05.78	1	1	1	1	1
2016-04-05 10:44:05.79	2	1	1	1	0
2016-04-05 10:44:05.82	1	1	1	2	1
2016-04-05 10:44:05.84	2	1	1	2	0
2016-04-05 10:44:05.85	1	1	2	3	1
2016-04-05 10:44:05.89	2	1	2	3	0
2016-04-05 10:44:05.90	1	1	2	4	1
2016-04-05 10:44:05.93	2	1	2	4	0
2016-04-05 10:44:05.95	1	1	3	5	0
2016-04-05 10:44:05.98	2	1	3	5	0
2016-04-05 10:44:06.00	1	1	3	6	0
2016-04-05 10:44:06.03	2	1	3	6	0
2016-04-05 10:44:06.04	1	1	4	7	1
2016-04-05 10:44:06.07	2	1	4	7	0
2016-04-05 10:44:06.09	1	1	4	8	1
2016-04-05 10:44:06.12	2	1	4	8	0
2016-04-05 19:07:14.25	2	1	3	5	96
2016-04-05 19:07:14.37	2	1	3	6	96
2016-04-05 19:07:15.42	1	1	3	5	0
2016-04-05 19:07:15.75	1	1	3	5	1
2016-04-05 19:07:16.17	2	1	3	5	0
2016-04-05 19:07:16.18	2	1	3	6	0
2016-04-05 19:07:18.46	1	1	3	5	1
2016-04-05 19:07:19.87	1	1	3	5	0
2016-04-05 19:07:39.70	1	1	3	5	0
2016-04-05 19:07:39.71	1	1	3	6	0
2016-04-05 19:07:39.73	2	1	3	5	0
2016-04-05 19:07:39.75	2	1	3	6	0
2016-04-05 19:16:25.14	2	1	3	5	96
2016-04-05 19:16:25.15	2	1	3	6	96
2016-04-05 19:16:25.73	1	1	3	5	0
2016-04-05 19:16:25.81	1	1	3	5	1
2016-04-05 19:16:27.14	2	1	3	5	0
2016-04-05 19:16:27.17	2	1	3	6	0
2016-04-05 19:16:28.76	1	1	3	5	1
2016-04-05 19:16:30.17	1	1	3	5	0
2016-04-05 19:16:49.29	1	1	3	5	0
2016-04-05 19:16:49.31	1	1	3	6	0
2016-04-05 19:16:49.34	2	1	3	5	0
2016-04-05 19:16:49.35	2	1	3	6	0
2016-04-05 19:38:08.89	2	1	3	5	96
2016-04-05 19:38:08.92	2	1	3	6	96
2016-04-05 19:38:09.37	1	1	3	5	0
2016-04-05 19:38:09.57	1	1	3	5	1
2016-04-05 19:38:10.89	2	1	3	5	0
2016-04-05 19:38:10.92	2	1	3	6	0
2016-04-05 19:38:12.37	1	1	3	5	1
2016-04-05 19:38:13.76	1	1	3	5	0
2016-04-05 19:38:29.32	1	1	3	5	0
2016-04-05 19:38:29.34	1	1	3	6	0
2016-04-05 19:38:29.35	2	1	3	5	0
2016-04-05 19:38:29.37	2	1	3	6	0
2016-04-05 19:41:38.64	2	1	3	5	96
2016-04-05 19:41:38.65	2	1	3	6	96
2016-04-05 19:41:39.32	1	1	3	5	0
2016-04-05 19:41:40.64	2	1	3	5	0
2016-04-05 19:41:40.67	2	1	3	6	0
2016-04-05 19:41:40.71	1	1	3	5	1
2016-04-05 19:41:42.34	1	1	3	5	1
2016-04-05 19:41:43.73	1	1	3	5	0
2016-04-05 19:41:47.51	1	1	3	5	0
2016-04-05 19:41:47.53	1	1	3	6	0
2016-04-05 19:41:47.54	2	1	3	5	0
2016-04-05 19:41:47.56	2	1	3	6	0
2016-04-05 19:41:52.67	2	1	3	5	96
2016-04-05 19:41:52.68	2	1	3	6	96
2016-04-05 19:41:53.28	1	1	3	5	0
2016-04-05 19:41:54.23	1	1	3	5	1
2016-04-05 19:41:54.65	2	1	3	5	0
2016-04-05 19:41:54.67	2	1	3	6	0
2016-04-05 19:41:56.28	1	1	3	5	1
2016-04-05 19:41:57.67	1	1	3	5	0
2016-04-05 19:42:01.10	1	1	3	5	0
2016-04-05 19:42:01.12	1	1	3	6	0
2016-04-05 19:42:01.12	2	1	3	5	0
2016-04-05 19:42:01.15	2	1	3	6	0
2016-04-05 19:42:06.60	2	1	3	5	96
2016-04-05 19:42:06.62	2	1	3	6	96
2016-04-05 19:42:07.75	1	1	3	5	0
2016-04-05 19:42:08.56	1	1	3	5	1
2016-04-05 19:42:08.60	2	1	3	5	0
2016-04-05 19:42:08.62	2	1	3	6	0
2016-04-05 19:42:10.78	1	1	3	5	1
2016-04-05 19:42:12.15	1	1	3	5	0
2016-04-05 19:42:25.65	1	1	3	5	0
2016-04-05 19:42:25.67	1	1	3	6	0
2016-04-05 19:42:25.67	2	1	3	5	0
2016-04-05 19:42:25.70	2	1	3	6	0
2016-04-05 19:42:32.00	2	1	3	5	96
2016-04-05 19:42:32.01	2	1	3	6	96
2016-04-05 19:42:32.35	1	1	3	5	0
2016-04-05 19:42:33.73	1	1	3	5	1
2016-04-05 19:42:33.98	2	1	3	5	0
2016-04-05 19:42:34.00	2	1	3	6	0
2016-04-05 19:42:35.37	1	1	3	5	1
2016-04-05 19:42:36.75	1	1	3	5	0
2016-04-05 19:42:57.53	1	1	3	5	0
2016-04-05 19:42:57.54	1	1	3	6	0
2016-04-05 19:42:57.54	2	1	3	5	0
2016-04-05 19:42:57.57	2	1	3	6	0
2016-04-05 19:42:59.31	2	1	3	5	96
2016-04-05 19:42:59.32	2	1	3	6	96
2016-04-05 19:43:00.04	1	1	3	5	0
