DateTime	Temperature	Illumination	Cage
2016-04-07 14:34:17	21.6	0	1
2016-04-07 14:35:16	21.6	0	1
2016-04-07 14:36:16	21.6	0	1
2016-04-07 14:37:16	21.6	0	1
2016-04-07 14:38:16	21.6	0	1
2016-04-07 14:39:16	21.6	0	1
2016-04-07 14:40:16	21.6	0	1
2016-04-07 14:41:16	21.6	0	1
2016-04-07 14:42:16	21.6	0	1
2016-04-07 14:43:16	21.6	0	1
2016-04-07 14:44:16	21.6	0	1
2016-04-07 14:45:16	21.6	0	1
2016-04-07 14:46:16	21.6	0	1
2016-04-07 14:47:16	21.6	0	1
2016-04-07 14:48:16	21.6	0	1
2016-04-07 14:49:16	21.6	0	1
2016-04-07 14:50:16	21.6	0	1
2016-04-07 14:51:16	21.6	0	1
2016-04-07 14:52:16	21.6	0	1
2016-04-07 14:53:16	21.6	0	1
2016-04-07 14:54:16	21.6	0	1
2016-04-07 14:55:16	21.6	0	1
2016-04-07 14:56:16	21.6	0	1
2016-04-07 14:57:16	21.6	0	1
2016-04-07 14:58:16	21.6	0	1
2016-04-07 14:59:16	21.6	0	1
2016-04-07 15:00:16	21.6	0	1
2016-04-07 15:01:16	21.6	0	1
2016-04-07 15:02:16	21.6	0	1
2016-04-07 15:03:16	21.6	0	1
2016-04-07 15:04:16	21.6	0	1
2016-04-07 15:05:16	21.6	0	1
2016-04-07 15:06:16	21.6	0	1
2016-04-07 15:07:16	21.6	0	1
2016-04-07 15:08:16	21.6	0	1
2016-04-07 15:09:16	21.6	0	1
2016-04-07 15:10:16	21.6	0	1
2016-04-07 15:11:16	21.6	0	1
2016-04-07 15:12:16	21.6	0	1
2016-04-07 15:13:16	21.6	0	1
2016-04-07 15:14:16	21.6	0	1
2016-04-07 15:15:16	21.6	0	1
2016-04-07 15:16:16	21.6	0	1
2016-04-07 15:17:16	21.6	0	1
2016-04-07 15:18:16	21.6	0	1
2016-04-07 15:19:16	21.6	0	1
2016-04-07 15:20:16	21.6	0	1
2016-04-07 15:21:16	21.6	0	1
2016-04-07 15:22:16	21.6	0	1
2016-04-07 15:23:16	21.6	0	1
2016-04-07 15:24:16	21.6	0	1
2016-04-07 15:25:16	21.6	0	1
2016-04-07 15:26:16	21.6	0	1
2016-04-07 15:27:16	21.6	0	1
2016-04-07 15:28:16	21.6	0	1
2016-04-07 15:29:16	21.6	0	1
2016-04-07 15:30:16	21.6	0	1
2016-04-07 15:31:16	21.6	0	1
2016-04-07 15:32:16	21.6	0	1
2016-04-07 15:33:16	21.6	0	1
2016-04-07 15:34:16	21.6	0	1
2016-04-07 15:35:16	21.6	0	1
2016-04-07 15:36:16	21.6	0	1
2016-04-07 15:37:16	21.6	0	1
2016-04-07 15:38:16	21.6	0	1
2016-04-07 15:39:16	21.6	0	1
2016-04-07 15:40:16	21.6	0	1
2016-04-07 15:41:16	21.6	0	1
2016-04-07 15:42:16	21.6	0	1
2016-04-07 15:43:16	21.6	0	1
2016-04-07 15:44:16	21.6	0	1
2016-04-07 15:45:16	21.6	0	1
2016-04-07 15:46:16	21.6	0	1
2016-04-07 15:47:16	21.6	0	1
2016-04-07 15:48:16	21.6	0	1
2016-04-07 15:49:16	21.6	0	1
2016-04-07 15:50:16	21.6	0	1
2016-04-07 15:51:16	21.6	0	1
2016-04-07 15:52:16	21.6	0	1
2016-04-07 15:53:16	21.6	0	1
2016-04-07 15:54:16	21.6	0	1
2016-04-07 15:55:16	21.6	0	1
2016-04-07 15:56:16	21.6	0	1
2016-04-07 15:57:16	21.6	0	1
2016-04-07 15:58:16	21.6	0	1
2016-04-07 15:59:16	21.6	0	1
2016-04-07 16:00:16	21.6	0	1
2016-04-07 16:01:16	21.6	0	1
2016-04-07 16:02:16	21.6	0	1
2016-04-07 16:03:16	21.6	0	1
2016-04-07 16:04:16	21.6	0	1
2016-04-07 16:05:16	21.6	0	1
2016-04-07 16:06:16	21.6	0	1
2016-04-07 16:07:16	21.6	0	1
2016-04-07 16:08:16	21.6	0	1
2016-04-07 16:09:16	21.6	0	1
2016-04-07 16:10:16	21.6	0	1
2016-04-07 16:11:16	21.6	0	1
2016-04-07 16:12:16	21.6	0	1
2016-04-07 16:13:16	21.6	0	1
2016-04-07 16:14:16	21.6	0	1
2016-04-07 16:15:16	21.6	0	1
2016-04-07 16:16:16	21.6	0	1
2016-04-07 16:17:16	21.6	0	1
2016-04-07 16:18:16	21.6	0	1
2016-04-07 16:19:16	21.6	0	1
2016-04-07 16:20:16	21.6	0	1
2016-04-07 16:21:16	21.6	0	1
2016-04-07 16:22:16	21.6	0	1
2016-04-07 16:23:16	21.6	0	1
2016-04-07 16:24:16	21.6	0	1
2016-04-07 16:25:16	21.6	0	1
2016-04-07 16:26:16	21.6	0	1
2016-04-07 16:27:16	21.6	0	1
2016-04-07 16:28:16	21.6	0	1
2016-04-07 16:29:16	21.6	0	1
2016-04-07 16:30:16	21.6	0	1
2016-04-07 16:31:16	21.6	0	1
2016-04-07 16:32:16	21.6	0	1
2016-04-07 16:33:16	21.6	0	1
2016-04-07 16:34:16	21.6	3	1
2016-04-07 16:35:16	21.6	0	1
2016-04-07 16:36:16	21.6	0	1
2016-04-07 16:37:16	21.6	0	1
2016-04-07 16:38:16	21.6	0	1
2016-04-07 16:39:16	21.6	0	1
2016-04-07 16:40:16	21.6	0	1
2016-04-07 16:41:16	21.6	0	1
2016-04-07 16:42:16	21.6	0	1
2016-04-07 16:43:16	21.6	0	1
2016-04-07 16:44:16	21.6	0	1
2016-04-07 16:45:16	21.6	0	1
2016-04-07 16:46:16	21.6	0	1
2016-04-07 16:47:16	21.6	0	1
2016-04-07 16:48:16	21.6	0	1
2016-04-07 16:49:16	21.6	0	1
2016-04-07 16:50:16	21.6	0	1
2016-04-07 16:51:16	21.6	0	1
2016-04-07 16:52:16	21.6	0	1
2016-04-07 16:53:16	21.6	0	1
2016-04-07 16:54:16	21.6	0	1
2016-04-07 16:55:16	21.6	0	1
2016-04-07 16:56:16	21.6	0	1
2016-04-07 16:57:16	21.6	0	1
2016-04-07 16:58:16	21.6	0	1
2016-04-07 16:59:16	21.6	0	1
2016-04-07 17:00:16	21.6	0	1
2016-04-07 17:01:16	21.6	0	1
2016-04-07 17:02:16	21.6	0	1
2016-04-07 17:03:16	21.6	0	1
2016-04-07 17:04:16	21.6	0	1
2016-04-07 17:05:16	21.6	0	1
2016-04-07 17:06:16	21.6	0	1
2016-04-07 17:07:16	21.6	0	1
2016-04-07 17:08:16	21.6	0	1
2016-04-07 17:09:16	21.6	0	1
2016-04-07 17:10:16	21.6	0	1
2016-04-07 17:11:16	21.6	0	1
2016-04-07 17:12:16	21.6	0	1
2016-04-07 17:13:16	21.6	0	1
2016-04-07 17:14:16	21.6	0	1
2016-04-07 17:15:16	21.6	0	1
2016-04-07 17:16:16	21.6	0	1
2016-04-07 17:17:16	21.6	0	1
2016-04-07 17:18:16	21.6	0	1
2016-04-07 17:19:16	21.6	0	1
2016-04-07 17:20:16	22	0	1
2016-04-07 17:21:16	21.6	0	1
2016-04-07 17:22:16	21.6	0	1
2016-04-07 17:23:16	21.6	0	1
2016-04-07 17:24:16	21.6	0	1
2016-04-07 17:25:16	21.6	0	1
2016-04-07 17:26:16	22	0	1
2016-04-07 17:27:16	22	0	1
2016-04-07 17:28:16	21.6	0	1
2016-04-07 17:29:16	22	0	1
2016-04-07 17:30:16	21.6	0	1
2016-04-07 17:31:16	21.6	0	1
2016-04-07 17:32:16	21.6	0	1
2016-04-07 17:33:16	21.6	0	1
2016-04-07 17:34:16	21.6	0	1
2016-04-07 17:35:16	21.6	0	1
2016-04-07 17:36:16	21.6	0	1
2016-04-07 17:37:16	21.6	0	1
2016-04-07 17:38:16	21.6	0	1
2016-04-07 17:39:16	21.6	0	1
2016-04-07 17:40:16	21.6	0	1
2016-04-07 17:41:16	21.6	0	1
2016-04-07 17:42:16	22	0	1
2016-04-07 17:43:16	21.6	0	1
2016-04-07 17:44:16	21.6	0	1
2016-04-07 17:45:16	21.6	0	1
2016-04-07 17:46:16	21.6	0	1
2016-04-07 17:47:16	21.6	0	1
2016-04-07 17:48:16	21.6	0	1
2016-04-07 17:49:16	21.6	0	1
2016-04-07 17:50:16	21.6	0	1
2016-04-07 17:51:16	21.6	0	1
2016-04-07 17:52:16	22	0	1
2016-04-07 17:53:16	21.6	0	1
2016-04-07 17:54:16	21.6	0	1
2016-04-07 17:55:16	22	0	1
2016-04-07 17:56:16	22	0	1
2016-04-07 17:57:16	21.6	0	1
2016-04-07 17:58:16	21.6	0	1
2016-04-07 17:59:16	22	0	1
2016-04-07 18:00:16	21.6	0	1
2016-04-07 18:01:16	21.6	0	1
2016-04-07 18:02:16	21.6	0	1
2016-04-07 18:03:16	22	0	1
2016-04-07 18:04:16	21.6	0	1
2016-04-07 18:05:16	21.6	0	1
2016-04-07 18:06:16	21.6	0	1
2016-04-07 18:07:16	22	0	1
2016-04-07 18:08:16	21.6	0	1
2016-04-07 18:09:16	22	0	1
2016-04-07 18:10:16	21.6	3	1
2016-04-07 18:11:16	21.6	0	1
2016-04-07 18:12:16	22	0	1
2016-04-07 18:13:16	21.6	0	1
2016-04-07 18:14:16	21.6	0	1
2016-04-07 18:15:16	22	0	1
2016-04-07 18:16:16	21.6	0	1
2016-04-07 18:17:16	22	0	1
2016-04-07 18:18:16	21.6	0	1
2016-04-07 18:19:16	22	0	1
2016-04-07 18:20:16	22	0	1
2016-04-07 18:21:16	21.6	0	1
2016-04-07 18:22:16	21.6	0	1
2016-04-07 18:23:16	22	0	1
2016-04-07 18:24:16	21.6	0	1
2016-04-07 18:25:16	22	0	1
2016-04-07 18:26:16	22	0	1
2016-04-07 18:27:16	21.6	0	1
2016-04-07 18:28:16	21.6	0	1
2016-04-07 18:29:16	22	0	1
2016-04-07 18:30:16	21.6	0	1
2016-04-07 18:31:16	22	0	1
2016-04-07 18:32:16	22	0	1
2016-04-07 18:33:16	22	0	1
2016-04-07 18:34:16	21.6	0	1
