SequenceSessionId	Tag	VisitId	Start	End	Address	Output	PackageName
41	98102254571	34	2016-04-04 19:31:23.90	2016-04-04 19:31:24.09	1	3	Wrong Hour
42	98102254571	34	2016-04-04 19:31:24.09	2016-04-04 19:31:24.65	1	3	Wrong Hour
43	98102254571	34	2016-04-04 19:31:24.65	2016-04-04 19:31:25.65	1	3	Wrong Hour
44	98102254571	34	2016-04-04 19:31:30.68	2016-04-04 19:31:30.98	1	3	Wrong Hour
45	98102254571	34	2016-04-04 19:31:30.98	2016-04-04 19:31:31.21	1	3	Wrong Hour
46	98102254571	34	2016-04-04 19:31:31.21	2016-04-04 19:31:31.43	1	3	Wrong Hour
47	98102254571	34	2016-04-04 19:31:31.43	2016-04-04 19:31:31.65	1	3	Wrong Hour
48	98102254571	34	2016-04-04 19:31:31.65	2016-04-04 19:31:32.01	1	3	Wrong Hour
49	98102254571	34	2016-04-04 19:31:32.01	2016-04-04 19:31:32.85	1	3	Wrong Hour
50	98102254571	34	2016-04-04 19:31:32.85	2016-04-04 19:31:32.98	1	3	Wrong Hour
51	98102254571	34	2016-04-04 19:31:32.98	2016-04-04 19:31:33.57	1	3	Wrong Hour
52	98102254571	34	2016-04-04 19:31:33.57	2016-04-04 19:31:34.29	1	3	Wrong Hour
53	98102254571	34	2016-04-04 19:31:34.31	2016-04-04 19:31:35.31	1	3	Wrong Hour
54	98102254571	34	2016-04-04 19:31:35.64	2016-04-04 19:31:36.64	1	3	Wrong Hour
55	98102254571	35	2016-04-04 19:41:04.28	2016-04-04 19:41:05.28	1	3	Wrong Hour
56	98102254571	36	2016-04-04 19:44:09.06	2016-04-04 19:44:10.06	1	3	Right Time
57	98102254571	36	2016-04-04 19:44:16.73	2016-04-04 19:44:16.92	1	3	Wrong Hour
58	98102254571	36	2016-04-04 19:44:16.92	2016-04-04 19:44:17.28	1	3	Wrong Hour
59	98102254571	36	2016-04-04 19:44:17.28	2016-04-04 19:44:18.28	1	3	Wrong Hour
60	98102254571	36	2016-04-04 19:44:20.17	2016-04-04 19:44:20.39	1	3	Wrong Hour
61	98102254571	36	2016-04-04 19:44:20.39	2016-04-04 19:44:20.89	1	3	Wrong Hour
62	98102254571	36	2016-04-04 19:44:20.89	2016-04-04 19:44:21.26	1	3	Wrong Hour
63	98102254571	36	2016-04-04 19:44:21.26	2016-04-04 19:44:22.26	1	3	Wrong Hour
64	98102254571	37	2016-04-04 19:48:48.76	2016-04-04 19:48:49.76	1	3	Wrong Hour
65	98102254571	37	2016-04-04 19:48:54.64	2016-04-04 19:48:55.64	1	3	Wrong Hour
66	98102254571	37	2016-04-04 19:48:58.98	2016-04-04 19:48:59.98	1	3	Wrong Hour
67	98102254571	38	2016-04-04 19:52:28.90	2016-04-04 19:52:29.92	1	3	Right Time
68	98102254571	38	2016-04-04 19:52:46.10	2016-04-04 19:52:47.12	1	3	Wrong Hour
69	98102254571	38	2016-04-04 19:52:50.26	2016-04-04 19:52:51.18	1	3	Wrong Hour
70	98102254571	38	2016-04-04 19:52:51.18	2016-04-04 19:52:52.18	1	3	Wrong Hour
71	98102254571	38	2016-04-04 19:52:52.20	2016-04-04 19:52:53.20	1	3	Wrong Hour
72	98102254571	38	2016-04-04 19:52:55.29	2016-04-04 19:52:56.29	1	3	Wrong Hour
73	98102254571	40	2016-04-04 19:59:59.45	2016-04-04 20:00:00.46	1	3	Right Time
74	98102254571	40	2016-04-04 20:00:09.48	2016-04-04 20:00:10.48	1	3	Wrong Hour
75	98102254571	41	2016-04-04 20:00:19.42	2016-04-04 20:00:20.42	1	3	Wrong Hour
76	98102254571	41	2016-04-04 20:00:20.87	2016-04-04 20:00:21.89	1	3	Wrong Hour
77	98102254571	41	2016-04-04 20:00:27.78	2016-04-04 20:00:28.78	1	3	Wrong Hour
78	98102253062	42	2016-04-04 20:00:32.15	2016-04-04 20:00:33.15	1	3	Right Time
79	98102253062	42	2016-04-04 20:00:43.84	2016-04-04 20:00:44.85	1	3	Wrong Hour
80	98102253062	42	2016-04-04 20:00:49.59	2016-04-04 20:00:50.59	1	3	Wrong Hour
81	98102253062	42	2016-04-04 20:00:51.14	2016-04-04 20:00:52.14	1	3	Wrong Hour
82	98102253062	43	2016-04-04 20:00:58.06	2016-04-04 20:00:59.06	1	3	Right Time
83	98102253062	43	2016-04-04 20:01:02.87	2016-04-04 20:01:03.87	1	3	Wrong Hour
84	98102253062	43	2016-04-04 20:01:06.20	2016-04-04 20:01:07.07	1	3	Wrong Hour
85	98102253062	43	2016-04-04 20:01:07.07	2016-04-04 20:01:07.40	1	3	Wrong Hour
86	98102253062	43	2016-04-04 20:01:07.40	2016-04-04 20:01:07.64	1	3	Wrong Hour
87	98102253062	43	2016-04-04 20:01:07.64	2016-04-04 20:01:08.65	1	3	Wrong Hour
88	98102253062	43	2016-04-04 20:01:13.53	2016-04-04 20:01:14.53	1	3	Wrong Hour
89	98102253062	43	2016-04-04 20:01:16.29	2016-04-04 20:01:17.29	1	3	Wrong Hour
90	98102253062	44	2016-04-04 20:04:06.04	2016-04-04 20:04:07.04	1	3	Right Time
91	98102253062	44	2016-04-04 20:04:17.71	2016-04-04 20:04:18.71	1	3	Wrong Hour
92	98102253062	44	2016-04-04 20:04:23.98	2016-04-04 20:04:24.09	1	3	Wrong Hour
93	98102253062	44	2016-04-04 20:04:24.09	2016-04-04 20:04:25.09	1	3	Wrong Hour
94	98102253062	44	2016-04-04 20:04:27.81	2016-04-04 20:04:28.82	1	3	Wrong Hour
95	98102253062	45	2016-04-04 20:29:11.32	2016-04-04 20:29:12.32	1	3	Right Time
96	98102253062	45	2016-04-04 20:29:18.29	2016-04-04 20:29:19.29	1	3	Wrong Hour
97	98102253062	45	2016-04-04 20:29:21.82	2016-04-04 20:29:22.82	1	3	Wrong Hour
98	98102254571	46	2016-04-04 20:30:52.21	2016-04-04 20:30:53.21	1	3	Right Time
99	98102254571	46	2016-04-04 20:31:00.75	2016-04-04 20:31:01.75	1	3	Wrong Hour
100	98102253062	47	2016-04-04 20:32:14.45	2016-04-04 20:32:15.45	1	3	Right Time
101	98102253062	47	2016-04-04 20:32:22.45	2016-04-04 20:32:23.45	1	3	Wrong Hour
102	98102253062	47	2016-04-04 20:32:32.31	2016-04-04 20:32:33.31	1	3	Wrong Hour
103	98102254571	48	2016-04-04 20:33:13.31	2016-04-04 20:33:14.31	1	3	Right Time
104	98102254571	48	2016-04-04 20:33:25.65	2016-04-04 20:33:25.75	1	3	Wrong Hour
105	98102254571	48	2016-04-04 20:33:25.75	2016-04-04 20:33:26.75	1	3	Wrong Hour
106	98102254571	49	2016-04-04 20:49:46.15	2016-04-04 20:49:47.15	1	3	Right Time
107	98102254571	49	2016-04-04 20:49:54.93	2016-04-04 20:49:55.95	1	3	Wrong Hour
108	98102254571	50	2016-04-04 20:53:35.98	2016-04-04 20:53:36.98	1	3	Right Time
109	98102254571	50	2016-04-04 20:53:44.42	2016-04-04 20:53:45.39	1	3	Wrong Hour
110	98102254571	50	2016-04-04 20:53:45.39	2016-04-04 20:53:46.40	1	3	Wrong Hour
111	98102253062	51	2016-04-04 20:55:08.92	2016-04-04 20:55:09.92	1	3	Right Time
112	98102253062	51	2016-04-04 20:55:16.32	2016-04-04 20:55:17.34	1	3	Wrong Hour
113	98102253062	52	2016-04-04 20:56:01.59	2016-04-04 20:56:02.59	1	3	Right Time
114	98102253062	52	2016-04-04 20:56:11.45	2016-04-04 20:56:12.45	1	3	Wrong Hour
115	98102253062	52	2016-04-04 20:56:15.48	2016-04-04 20:56:15.60	1	3	Wrong Hour
116	98102253062	52	2016-04-04 20:56:15.60	2016-04-04 20:56:16.60	1	3	Wrong Hour
117	98102253062	53	2016-04-04 21:01:03.10	2016-04-04 21:01:04.10	1	3	Right Time
118	98102253062	53	2016-04-04 21:01:10.42	2016-04-04 21:01:11.42	1	3	Wrong Hour
119	98102254571	54	2016-04-04 21:01:25.96	2016-04-04 21:01:26.96	1	3	Wrong Hour
120	98102254571	54	2016-04-04 21:01:33.78	2016-04-04 21:01:34.78	1	3	Wrong Hour
121	98102254571	55	2016-04-04 21:02:42.35	2016-04-04 21:02:43.37	1	3	Right Time
122	98102254571	55	2016-04-04 21:02:54.07	2016-04-04 21:02:55.07	1	3	Wrong Hour
123	98102254571	55	2016-04-04 21:02:55.29	2016-04-04 21:02:56.29	1	3	Wrong Hour
124	98102254571	56	2016-04-04 21:05:32.06	2016-04-04 21:05:33.06	1	3	Wrong Hour
125	98102253062	57	2016-04-04 21:12:28.03	2016-04-04 21:12:29.03	1	3	Right Time
126	98102253062	57	2016-04-04 21:12:32.39	2016-04-04 21:12:33.39	1	3	Wrong Hour
127	98102253062	57	2016-04-04 21:12:36.50	2016-04-04 21:12:37.50	1	3	Wrong Hour
128	98102253062	58	2016-04-04 21:13:33.54	2016-04-04 21:13:34.56	1	3	Right Time
129	98102253062	58	2016-04-04 21:13:41.76	2016-04-04 21:13:42.68	1	3	Wrong Hour
130	98102253062	58	2016-04-04 21:13:42.68	2016-04-04 21:13:43.68	1	3	Wrong Hour
131	98102253062	59	2016-04-04 21:16:16.65	2016-04-04 21:16:17.65	1	3	Right Time
132	98102253062	59	2016-04-04 21:16:24.71	2016-04-04 21:16:25.73	1	3	Wrong Hour
133	98102253062	59	2016-04-04 21:16:33.37	2016-04-04 21:16:34.37	1	3	Wrong Hour
134	98102253062	59	2016-04-04 21:16:37.81	2016-04-04 21:16:38.81	1	3	Wrong Hour
135	98102254571	60	2016-04-04 21:16:56.87	2016-04-04 21:16:57.87	1	3	Right Time
136	98102254571	60	2016-04-04 21:17:06.10	2016-04-04 21:17:07.12	1	3	Wrong Hour
137	98102253062	61	2016-04-04 21:20:14.67	2016-04-04 21:20:15.67	1	3	Right Time
138	98102253062	61	2016-04-04 21:20:25.26	2016-04-04 21:20:26.26	1	3	Wrong Hour
139	98102253062	62	2016-04-04 21:20:45.06	2016-04-04 21:20:46.06	1	3	Right Time
140	98102253062	62	2016-04-04 21:20:54.01	2016-04-04 21:20:55.01	1	3	Wrong Hour
141	98102253062	63	2016-04-04 21:20:59.34	2016-04-04 21:21:00.34	1	3	Right Time
142	98102253062	63	2016-04-04 21:21:07.20	2016-04-04 21:21:08.21	1	3	Wrong Hour
143	98102253062	64	2016-04-04 21:23:28.71	2016-04-04 21:23:29.71	1	3	Right Time
144	98102253062	64	2016-04-04 21:23:42.17	2016-04-04 21:23:42.93	1	3	Wrong Hour
145	98102253062	64	2016-04-04 21:23:42.93	2016-04-04 21:23:43.93	1	3	Wrong Hour
146	98102253062	64	2016-04-04 21:23:49.34	2016-04-04 21:23:50.35	1	3	Wrong Hour
147	98102254571	65	2016-04-04 21:38:52.76	2016-04-04 21:38:53.76	1	3	Right Time
148	98102254571	65	2016-04-04 21:39:07.78	2016-04-04 21:39:08.78	1	3	Wrong Hour
149	98102254571	65	2016-04-04 21:39:18.26	2016-04-04 21:39:19.26	1	3	Wrong Hour
150	98102254571	66	2016-04-04 21:40:22.20	2016-04-04 21:40:23.21	1	3	Right Time
151	98102254571	66	2016-04-04 21:40:32.64	2016-04-04 21:40:33.26	1	3	Wrong Hour
152	98102254571	66	2016-04-04 21:40:33.26	2016-04-04 21:40:34.26	1	3	Wrong Hour
153	98102254571	66	2016-04-04 21:40:39.96	2016-04-04 21:40:40.96	1	3	Wrong Hour
154	98102253062	67	2016-04-04 21:41:30.81	2016-04-04 21:41:31.82	1	3	Right Time
155	98102253062	67	2016-04-04 21:41:45.25	2016-04-04 21:41:46.25	1	3	Wrong Hour
156	98102253062	67	2016-04-04 21:41:53.51	2016-04-04 21:41:54.53	1	3	Wrong Hour
157	98102253062	67	2016-04-04 21:42:00.18	2016-04-04 21:42:00.60	1	3	Wrong Hour
158	98102253062	67	2016-04-04 21:42:00.60	2016-04-04 21:42:01.60	1	3	Wrong Hour
159	98102253062	70	2016-04-04 21:43:11.00	2016-04-04 21:43:12.01	1	3	Right Time
160	98102253062	72	2016-04-04 21:43:27.93	2016-04-04 21:43:28.93	1	3	Wrong Hour
161	98102253062	72	2016-04-04 21:43:29.46	2016-04-04 21:43:30.46	1	3	Wrong Hour
162	98102253062	72	2016-04-04 21:43:37.60	2016-04-04 21:43:38.60	1	3	Wrong Hour
163	98102253062	72	2016-04-04 21:43:42.43	2016-04-04 21:43:43.45	1	3	Wrong Hour
164	98102253062	72	2016-04-04 21:43:50.79	2016-04-04 21:43:51.79	1	3	Wrong Hour
165	98102253062	72	2016-04-04 21:43:55.34	2016-04-04 21:43:56.34	1	3	Wrong Hour
166	98102253062	72	2016-04-04 21:43:57.15	2016-04-04 21:43:58.15	1	3	Wrong Hour
167	98102253062	72	2016-04-04 21:43:59.51	2016-04-04 21:44:00.51	1	3	Wrong Hour
168	98102253062	72	2016-04-04 21:44:00.70	2016-04-04 21:44:01.70	1	3	Wrong Hour
169	98102254571	73	2016-04-04 21:44:09.84	2016-04-04 21:44:10.84	1	3	Right Time
170	98102254571	73	2016-04-04 21:44:20.75	2016-04-04 21:44:21.75	1	3	Wrong Hour
171	98102254571	73	2016-04-04 21:44:22.78	2016-04-04 21:44:23.78	1	3	Wrong Hour
172	98102254571	73	2016-04-04 21:44:24.43	2016-04-04 21:44:25.43	1	3	Wrong Hour
173	98102254571	73	2016-04-04 21:44:26.31	2016-04-04 21:44:27.18	1	3	Wrong Hour
174	98102254571	73	2016-04-04 21:44:27.18	2016-04-04 21:44:28.18	1	3	Wrong Hour
175	98102254571	74	2016-04-04 21:45:02.60	2016-04-04 21:45:03.60	1	3	Right Time
176	98102254571	74	2016-04-04 21:45:13.79	2016-04-04 21:45:14.81	1	3	Wrong Hour
177	98102254571	74	2016-04-04 21:45:15.17	2016-04-04 21:45:16.17	1	3	Wrong Hour
178	98102254571	74	2016-04-04 21:45:17.12	2016-04-04 21:45:18.12	1	3	Wrong Hour
179	98102254571	74	2016-04-04 21:45:19.68	2016-04-04 21:45:20.68	1	3	Wrong Hour
180	98102254571	74	2016-04-04 21:45:21.76	2016-04-04 21:45:22.76	1	3	Wrong Hour
181	98102254571	74	2016-04-04 21:45:29.82	2016-04-04 21:45:30.82	1	3	Wrong Hour
182	98102254571	74	2016-04-04 21:45:31.59	2016-04-04 21:45:32.59	1	3	Wrong Hour
183	98102254571	74	2016-04-04 21:46:07.78	2016-04-04 21:46:08.78	1	3	Wrong Hour
184	98102254571	74	2016-04-04 21:46:23.25	2016-04-04 21:46:23.60	1	3	Wrong Hour
185	98102254571	74	2016-04-04 21:46:23.60	2016-04-04 21:46:24.34	1	3	Wrong Hour
186	98102254571	74	2016-04-04 21:46:24.34	2016-04-04 21:46:24.76	1	3	Wrong Hour
187	98102254571	74	2016-04-04 21:46:24.76	2016-04-04 21:46:25.76	1	3	Wrong Hour
188	98102254571	74	2016-04-04 21:46:26.46	2016-04-04 21:46:27.46	1	3	Wrong Hour
189	98102253062	75	2016-04-04 21:48:36.87	2016-04-04 21:48:37.87	1	3	Right Time
190	98102253062	75	2016-04-04 21:48:44.20	2016-04-04 21:48:45.20	1	3	Wrong Hour
191	98102253062	75	2016-04-04 21:48:53.70	2016-04-04 21:48:54.70	1	3	Wrong Hour
192	98102253062	75	2016-04-04 21:48:55.12	2016-04-04 21:48:56.12	1	3	Wrong Hour
193	98102253062	75	2016-04-04 21:48:59.39	2016-04-04 21:49:00.39	1	3	Wrong Hour
194	98102253062	76	2016-04-04 21:49:09.68	2016-04-04 21:49:10.68	1	3	Right Time
195	98102253062	76	2016-04-04 21:49:19.43	2016-04-04 21:49:19.53	1	3	Wrong Hour
196	98102253062	76	2016-04-04 21:49:19.53	2016-04-04 21:49:20.53	1	3	Wrong Hour
197	98102253062	76	2016-04-04 21:49:25.18	2016-04-04 21:49:26.20	1	3	Wrong Hour
198	98102254571	77	2016-04-04 21:50:11.92	2016-04-04 21:50:12.92	1	3	Right Time
199	98102254571	77	2016-04-04 21:50:22.67	2016-04-04 21:50:23.68	1	3	Wrong Hour
200	98102254571	77	2016-04-04 21:50:33.34	2016-04-04 21:50:34.34	1	3	Wrong Hour
201	98102254571	78	2016-04-04 21:52:18.01	2016-04-04 21:52:19.01	1	3	Right Time
202	98102254571	78	2016-04-04 21:52:29.28	2016-04-04 21:52:30.28	1	3	Wrong Hour
203	98102254571	78	2016-04-04 21:52:35.39	2016-04-04 21:52:36.39	1	3	Wrong Hour
204	98102254571	79	2016-04-04 21:53:11.82	2016-04-04 21:53:12.82	1	3	Wrong Hour
205	98102254571	79	2016-04-04 21:53:26.14	2016-04-04 21:53:26.39	1	3	Wrong Hour
206	98102254571	79	2016-04-04 21:53:26.39	2016-04-04 21:53:27.39	1	3	Wrong Hour
207	98102254571	79	2016-04-04 21:53:41.42	2016-04-04 21:53:42.42	1	3	Wrong Hour
208	98102254571	79	2016-04-04 21:53:49.20	2016-04-04 21:53:49.56	1	3	Wrong Hour
209	98102254571	79	2016-04-04 21:53:49.56	2016-04-04 21:53:50.57	1	3	Wrong Hour
210	98102254571	80	2016-04-04 21:54:03.93	2016-04-04 21:54:04.62	1	3	Wrong Hour
211	98102254571	80	2016-04-04 21:54:04.62	2016-04-04 21:54:05.62	1	3	Wrong Hour
212	98102254571	80	2016-04-04 21:54:06.76	2016-04-04 21:54:07.78	1	3	Wrong Hour
213	98102254571	80	2016-04-04 21:54:45.00	2016-04-04 21:54:45.32	1	3	Wrong Hour
214	98102254571	80	2016-04-04 21:54:45.32	2016-04-04 21:54:46.32	1	3	Wrong Hour
215	98102254571	80	2016-04-04 21:54:46.50	2016-04-04 21:54:47.26	1	3	Wrong Hour
216	98102254571	80	2016-04-04 21:54:47.26	2016-04-04 21:54:48.00	1	3	Wrong Hour
217	98102254571	80	2016-04-04 21:54:48.00	2016-04-04 21:54:49.00	1	3	Wrong Hour
218	98102254571	81	2016-04-04 21:55:26.56	2016-04-04 21:55:27.56	1	3	Right Time
219	98102254571	81	2016-04-04 21:55:38.01	2016-04-04 21:55:38.17	1	3	Wrong Hour
220	98102254571	81	2016-04-04 21:55:38.17	2016-04-04 21:55:38.40	1	3	Wrong Hour
221	98102254571	81	2016-04-04 21:55:38.40	2016-04-04 21:55:39.40	1	3	Wrong Hour
222	98102254571	81	2016-04-04 21:55:41.43	2016-04-04 21:55:42.43	1	3	Wrong Hour
223	98102254571	81	2016-04-04 21:56:11.79	2016-04-04 21:56:12.79	1	3	Wrong Hour
224	98102254571	82	2016-04-04 21:57:24.43	2016-04-04 21:57:25.43	1	3	Right Time
225	98102254571	82	2016-04-04 21:57:34.28	2016-04-04 21:57:35.28	1	3	Wrong Hour
226	98102254571	82	2016-04-04 21:57:35.89	2016-04-04 21:57:36.90	1	3	Wrong Hour
227	98102253062	83	2016-04-04 21:58:39.14	2016-04-04 21:58:40.14	1	3	Wrong Hour
228	98102253062	83	2016-04-04 21:58:46.07	2016-04-04 21:58:47.07	1	3	Wrong Hour
229	98102254571	84	2016-04-04 22:01:05.45	2016-04-04 22:01:06.45	1	3	Right Time
230	98102254571	84	2016-04-04 22:01:16.93	2016-04-04 22:01:17.93	1	3	Wrong Hour
231	98102253062	85	2016-04-04 22:01:41.87	2016-04-04 22:01:42.89	1	3	Right Time
232	98102253062	86	2016-04-04 22:01:59.01	2016-04-04 22:02:00.03	1	3	Right Time
233	98102253062	86	2016-04-04 22:02:05.98	2016-04-04 22:02:06.98	1	3	Wrong Hour
234	98102253062	87	2016-04-04 22:02:10.34	2016-04-04 22:02:11.34	1	3	Right Time
235	98102253062	87	2016-04-04 22:02:23.31	2016-04-04 22:02:24.32	1	3	Wrong Hour
236	98102254571	88	2016-04-04 22:02:56.45	2016-04-04 22:02:57.46	1	3	Right Time
237	98102254571	88	2016-04-04 22:03:07.59	2016-04-04 22:03:08.60	1	3	Wrong Hour
238	98102254571	89	2016-04-04 22:03:14.62	2016-04-04 22:03:15.62	1	3	Wrong Hour
239	98102254571	89	2016-04-04 22:03:24.71	2016-04-04 22:03:25.71	1	3	Wrong Hour
240	98102254571	90	2016-04-04 22:03:43.00	2016-04-04 22:03:44.00	1	3	Right Time
241	98102254571	90	2016-04-04 22:03:55.32	2016-04-04 22:03:56.32	1	3	Wrong Hour
242	98102254571	90	2016-04-04 22:03:58.25	2016-04-04 22:03:59.25	1	3	Wrong Hour
243	98102254571	90	2016-04-04 22:03:59.56	2016-04-04 22:04:00.56	1	3	Wrong Hour
244	98102254571	91	2016-04-04 22:04:57.14	2016-04-04 22:04:58.14	1	3	Right Time
245	98102254571	92	2016-04-04 22:05:38.25	2016-04-04 22:05:39.25	1	3	Right Time
246	98102254571	92	2016-04-04 22:05:50.75	2016-04-04 22:05:51.75	1	3	Wrong Hour
247	98102253062	93	2016-04-04 22:06:50.57	2016-04-04 22:06:51.57	1	3	Right Time
248	98102253062	93	2016-04-04 22:06:57.50	2016-04-04 22:06:58.50	1	3	Wrong Hour
249	98102253062	93	2016-04-04 22:07:11.73	2016-04-04 22:07:12.73	1	3	Wrong Hour
250	98102253062	93	2016-04-04 22:07:16.89	2016-04-04 22:07:17.89	1	3	Wrong Hour
251	98102254571	94	2016-04-04 22:08:06.93	2016-04-04 22:08:07.93	1	3	Right Time
252	98102254571	94	2016-04-04 22:08:18.34	2016-04-04 22:08:19.35	1	3	Wrong Hour
253	98102253062	95	2016-04-04 22:08:51.17	2016-04-04 22:08:52.17	1	3	Right Time
254	98102253062	95	2016-04-04 22:09:01.09	2016-04-04 22:09:02.09	1	3	Wrong Hour
255	98102253062	95	2016-04-04 22:09:16.56	2016-04-04 22:09:17.56	1	3	Wrong Hour
256	98102253062	95	2016-04-04 22:09:50.29	2016-04-04 22:09:51.29	1	3	Wrong Hour
257	98102253062	95	2016-04-04 22:09:52.34	2016-04-04 22:09:53.34	1	3	Wrong Hour
258	98102254571	96	2016-04-04 22:11:14.71	2016-04-04 22:11:15.71	1	3	Right Time
259	98102254571	96	2016-04-04 22:11:48.59	2016-04-04 22:11:49.59	1	3	Wrong Hour
260	98102254571	96	2016-04-04 22:11:55.25	2016-04-04 22:11:56.25	1	3	Wrong Hour
261	98102254571	96	2016-04-04 22:11:56.57	2016-04-04 22:11:56.87	1	3	Wrong Hour
262	98102254571	96	2016-04-04 22:11:56.87	2016-04-04 22:11:57.89	1	3	Wrong Hour
263	98102253062	97	2016-04-04 22:12:42.25	2016-04-04 22:12:43.25	1	3	Right Time
264	98102253062	97	2016-04-04 22:12:53.98	2016-04-04 22:12:54.98	1	3	Wrong Hour
265	98102253062	98	2016-04-04 22:13:06.09	2016-04-04 22:13:07.09	1	3	Right Time
266	98102253062	98	2016-04-04 22:13:17.20	2016-04-04 22:13:18.20	1	3	Wrong Hour
267	98102253062	102	2016-04-04 22:13:25.53	2016-04-04 22:13:25.95	1	3	Right Time
268	98102253062	102	2016-04-04 22:13:25.95	2016-04-04 22:13:26.68	1	3	Right Time
269	98102253062	102	2016-04-04 22:13:26.68	2016-04-04 22:13:27.28	1	3	Right Time
270	98102253062	102	2016-04-04 22:13:27.28	2016-04-04 22:13:28.28	1	3	Wrong Hour
271	98102253062	102	2016-04-04 22:13:30.73	2016-04-04 22:13:30.89	1	3	Wrong Hour
272	98102253062	102	2016-04-04 22:13:30.89	2016-04-04 22:13:31.89	1	3	Wrong Hour
273	98102253062	102	2016-04-04 22:13:43.12	2016-04-04 22:13:43.40	1	3	Wrong Hour
274	98102253062	102	2016-04-04 22:13:43.40	2016-04-04 22:13:43.82	1	3	Wrong Hour
275	98102253062	102	2016-04-04 22:13:43.82	2016-04-04 22:13:44.82	1	3	Wrong Hour
