SequenceSessionId	Tag	VisitId	Start	End	Address	Output	PackageName
0	98102254571	15	2016-03-31 19:05:19.26	2016-03-31 19:05:21.15	1	3	Right Time
1	98102254571	15	2016-03-31 19:05:26.95	2016-03-31 19:05:27.95	1	3	Right Time
2	98102254571	15	2016-03-31 19:05:35.26	2016-03-31 19:05:36.26	1	3	Right Time
3	98102254571	15	2016-03-31 19:05:41.89	2016-03-31 19:05:42.89	1	3	Right Time
4	98102254571	15	2016-03-31 19:05:49.43	2016-03-31 19:05:50.45	1	3	Right Time
5	98102254571	15	2016-03-31 19:05:55.73	2016-03-31 19:05:56.73	1	3	Right Time
6	98102254571	15	2016-03-31 19:05:58.07	2016-03-31 19:05:59.07	1	3	Right Time
7	98102254571	15	2016-03-31 19:06:04.40	2016-03-31 19:06:05.40	1	3	Right Time
8	98102254571	15	2016-03-31 19:06:12.71	2016-03-31 19:06:13.71	1	3	Right Time
9	98102254571	15	2016-03-31 19:06:20.15	2016-03-31 19:06:21.15	1	3	Right Time
10	98102254571	15	2016-03-31 19:06:27.46	2016-03-31 19:06:28.46	1	3	Right Time
11	98102254571	15	2016-03-31 19:06:35.45	2016-03-31 19:06:36.46	1	3	Right Time
12	98102254571	15	2016-03-31 19:06:42.56	2016-03-31 19:06:43.56	1	3	Right Time
13	98102254571	15	2016-03-31 19:06:51.71	2016-03-31 19:06:52.71	1	3	Right Time
14	98102254571	15	2016-03-31 19:07:01.56	2016-03-31 19:07:02.57	1	3	Right Time
15	98102254571	15	2016-03-31 19:07:08.35	2016-03-31 19:07:09.35	1	3	Right Time
16	98102254571	15	2016-03-31 19:07:13.04	2016-03-31 19:07:14.04	1	3	Right Time
17	98102108119	16	2016-03-31 19:13:34.39	2016-03-31 19:13:34.96	1	3	Right Time
18	98102108119	16	2016-03-31 19:13:34.96	2016-03-31 19:13:35.96	1	3	Right Time
19	98102108119	16	2016-03-31 19:13:42.78	2016-03-31 19:13:43.78	1	3	Right Time
20	98102108119	16	2016-03-31 19:13:52.35	2016-03-31 19:13:53.35	1	3	Right Time
21	98102108119	16	2016-03-31 19:14:02.42	2016-03-31 19:14:03.43	1	3	Right Time
22	98102108119	16	2016-03-31 19:14:10.18	2016-03-31 19:14:11.20	1	3	Right Time
23	98102108119	16	2016-03-31 19:14:17.21	2016-03-31 19:14:18.21	1	3	Right Time
24	98102108119	16	2016-03-31 19:14:27.89	2016-03-31 19:14:28.90	1	3	Right Time
25	98102254571	17	2016-03-31 19:14:49.35	2016-03-31 19:14:50.35	1	3	Right Time
26	98102253062	18	2016-03-31 19:15:21.73	2016-03-31 19:15:22.73	1	3	Right Time
27	98102253062	18	2016-03-31 19:15:31.96	2016-03-31 19:15:32.98	1	3	Right Time
28	98102253062	18	2016-03-31 19:15:44.95	2016-03-31 19:15:45.95	1	3	Right Time
29	98102253062	18	2016-03-31 19:15:50.84	2016-03-31 19:15:51.84	1	3	Right Time
30	98102253062	18	2016-03-31 19:15:53.59	2016-03-31 19:15:54.59	1	3	Right Time
31	98102253062	18	2016-03-31 19:16:03.57	2016-03-31 19:16:04.57	1	3	Right Time
32	98102253062	18	2016-03-31 19:16:15.03	2016-03-31 19:16:16.03	1	3	Right Time
33	98102253062	18	2016-03-31 19:16:21.10	2016-03-31 19:16:22.10	1	3	Right Time
34	98102253062	18	2016-03-31 19:16:25.21	2016-03-31 19:16:26.21	1	3	Right Time
35	98102253062	18	2016-03-31 19:16:39.64	2016-03-31 19:16:40.64	1	3	Right Time
36	98102253062	18	2016-03-31 19:16:51.17	2016-03-31 19:16:52.17	1	3	Right Time
37	98102254571	19	2016-03-31 19:19:49.98	2016-03-31 19:19:50.32	1	3	Right Time
38	98102254571	19	2016-03-31 19:19:50.32	2016-03-31 19:19:51.32	1	3	Right Time
39	98102254571	19	2016-03-31 19:19:58.06	2016-03-31 19:19:59.06	1	3	Right Time
40	98102254571	19	2016-03-31 19:20:08.78	2016-03-31 19:20:09.78	1	3	Right Time
41	98102254571	19	2016-03-31 19:20:15.95	2016-03-31 19:20:16.95	1	3	Right Time
42	98102254571	19	2016-03-31 19:20:23.28	2016-03-31 19:20:24.28	1	3	Right Time
43	98102254571	19	2016-03-31 19:20:37.81	2016-03-31 19:20:38.81	1	3	Right Time
44	98102254571	19	2016-03-31 19:20:44.45	2016-03-31 19:20:45.45	1	3	Right Time
45	98102253062	20	2016-03-31 19:21:45.57	2016-03-31 19:21:45.76	1	3	Right Time
46	98102253062	20	2016-03-31 19:21:45.76	2016-03-31 19:21:46.10	1	3	Right Time
47	98102253062	20	2016-03-31 19:21:46.10	2016-03-31 19:21:47.10	1	3	Right Time
48	98102253062	20	2016-03-31 19:21:52.00	2016-03-31 19:21:53.00	1	3	Right Time
49	98102253062	20	2016-03-31 19:21:54.95	2016-03-31 19:21:55.95	1	3	Right Time
50	98102253062	21	2016-03-31 19:23:30.23	2016-03-31 19:23:31.23	1	3	Right Time
51	98102253062	21	2016-03-31 19:23:38.98	2016-03-31 19:23:39.98	1	3	Right Time
52	98102253062	21	2016-03-31 19:23:44.90	2016-03-31 19:23:45.90	1	3	Right Time
53	98102108119	22	2016-03-31 19:25:59.71	2016-03-31 19:26:00.71	1	3	Right Time
54	98102108119	22	2016-03-31 19:26:07.65	2016-03-31 19:26:08.65	1	3	Right Time
55	98102108119	22	2016-03-31 19:26:15.65	2016-03-31 19:26:16.65	1	3	Right Time
56	98102108119	22	2016-03-31 19:26:18.10	2016-03-31 19:26:19.10	1	3	Right Time
57	98102108119	22	2016-03-31 19:26:22.70	2016-03-31 19:26:23.70	1	3	Right Time
58	98102108119	22	2016-03-31 19:26:31.21	2016-03-31 19:26:32.21	1	3	Right Time
59	98102108119	22	2016-03-31 19:26:41.00	2016-03-31 19:26:42.00	1	3	Right Time
60	98102108119	22	2016-03-31 19:26:48.65	2016-03-31 19:26:49.65	1	3	Right Time
61	98102253062	23	2016-03-31 19:29:12.07	2016-03-31 19:29:13.07	1	3	Right Time
62	98102253062	23	2016-03-31 19:29:23.25	2016-03-31 19:29:24.26	1	3	Right Time
63	98102254571	24	2016-03-31 19:31:16.37	2016-03-31 19:31:16.85	1	3	Right Time
64	98102254571	24	2016-03-31 19:31:16.85	2016-03-31 19:31:17.85	1	3	Right Time
65	98102254571	24	2016-03-31 19:31:24.78	2016-03-31 19:31:25.78	1	3	Right Time
66	98102254571	24	2016-03-31 19:31:33.54	2016-03-31 19:31:34.54	1	3	Right Time
67	98102254571	25	2016-03-31 19:34:43.03	2016-03-31 19:34:44.03	1	3	Right Time
68	98102254571	25	2016-03-31 19:34:52.59	2016-03-31 19:34:53.59	1	3	Right Time
69	98102253062	26	2016-03-31 19:37:33.67	2016-03-31 19:37:34.67	1	3	Right Time
70	98102253062	26	2016-03-31 19:37:46.15	2016-03-31 19:37:47.15	1	3	Right Time
71	98102254571	27	2016-03-31 19:44:35.20	2016-03-31 19:44:36.21	1	3	Right Time
72	98102254571	28	2016-03-31 19:49:25.79	2016-03-31 19:49:26.79	1	3	Right Time
73	98102254571	28	2016-03-31 19:49:34.54	2016-03-31 19:49:35.54	1	3	Right Time
74	98102254571	28	2016-03-31 19:49:42.01	2016-03-31 19:49:43.01	1	3	Right Time
75	98102254571	28	2016-03-31 19:49:54.53	2016-03-31 19:49:55.53	1	3	Right Time
